"p","U:0","U:1","U:2","Points:0","Points:1","Points:2"
0.00090068,0.049998,9.5981e-06,0,-24.75,-9.3333,0
0.00090169,0,0,0,-24.75,-10,0
0.00090103,0.05,0,0,-25,-9.3333,0
0.0009023,0.023084,0,0,-25,-10,0
0.00090023,0.049998,1.5445e-05,0,-24.5,-9.3333,0
0.00090092,0,0,0,-24.5,-10,0
0.00089997,0.049996,1.9793e-05,0,-24.25,-9.3333,0
0.00090052,0,0,0,-24.25,-10,0
0.00089967,0.049993,2.3054e-05,0,-24,-9.3333,0
0.00090008,0,0,0,-24,-10,0
0.0008994,0.04999,2.554e-05,0,-23.75,-9.3333,0
0.00089971,0,0,0,-23.75,-10,0
0.00089914,0.049987,2.7502e-05,0,-23.5,-9.3333,0
0.00089937,0,0,0,-23.5,-10,0
0.00089889,0.049984,2.8834e-05,0,-23.25,-9.3333,0
0.00089906,0,0,0,-23.25,-10,0
0.00089864,0.04998,2.9397e-05,0,-23,-9.3333,0
0.00089876,0,0,0,-23,-10,0
0.0008984,0.049976,2.9715e-05,0,-22.75,-9.3333,0
0.00089848,0,0,0,-22.75,-10,0
0.00089815,0.049973,3.0192e-05,0,-22.5,-9.3333,0
0.0008982,0,0,0,-22.5,-10,0
0.00089791,0.049969,3.0258e-05,0,-22.25,-9.3333,0
0.00089793,0,0,0,-22.25,-10,0
0.00089766,0.049965,2.9406e-05,0,-22,-9.3333,0
0.00089765,0,0,0,-22,-10,0
0.0008974,0.049962,2.8015e-05,0,-21.75,-9.3333,0
0.00089737,0,0,0,-21.75,-10,0
0.00089714,0.049959,2.7098e-05,0,-21.5,-9.3333,0
0.00089708,0,0,0,-21.5,-10,0
0.00089685,0.049955,2.6817e-05,0,-21.25,-9.3333,0
0.00089676,0,0,0,-21.25,-10,0
0.00089657,0.049952,2.5458e-05,0,-21,-9.3333,0
0.00089645,0,0,0,-21,-10,0
0.00089626,0.049949,2.0562e-05,0,-20.75,-9.3333,0
0.00089609,0,0,0,-20.75,-10,0
0.00089593,0.049947,1.2355e-05,0,-20.5,-9.3333,0
0.00089572,0,0,0,-20.5,-10,0
0.0008956,0.049946,4.2844e-06,0,-20.25,-9.3333,0
0.00089529,0,0,0,-20.25,-10,0
0.00089521,0.049945,1.3769e-06,0,-20,-9.3333,0
0.00089468,0,0,0,-20,-10,0
0.00089479,0.049943,1.1224e-05,0,-19.75,-9.3333,0
0.00089405,0,0,0,-19.75,-10,0
0.00089436,0.049938,6.1778e-05,0,-19.5,-9.3333,0
0.00089357,0,0,0,-19.5,-10,0
