"p","U:0","U:1","U:2","Points:0","Points:1","Points:2"
0.00080437,0.049998,9.6441e-06,0,-24.75,-9.3333,0
0.00080538,0,0,0,-24.75,-10,0
0.00080471,0.05,0,0,-25,-9.3333,0
0.00080599,0.023084,0,0,-25,-10,0
0.00080391,0.049998,1.5477e-05,0,-24.5,-9.3333,0
0.00080461,0,0,0,-24.5,-10,0
0.00080365,0.049996,1.969e-05,0,-24.25,-9.3333,0
0.00080421,0,0,0,-24.25,-10,0
0.00080336,0.049993,2.3188e-05,0,-24,-9.3333,0
0.00080378,0,0,0,-24,-10,0
0.00080308,0.04999,2.5684e-05,0,-23.75,-9.3333,0
0.0008034,0,0,0,-23.75,-10,0
0.00080282,0.049987,2.747e-05,0,-23.5,-9.3333,0
0.00080307,0,0,0,-23.5,-10,0
0.00080257,0.049984,2.8618e-05,0,-23.25,-9.3333,0
0.00080276,0,0,0,-23.25,-10,0
0.00080233,0.04998,2.9639e-05,0,-23,-9.3333,0
0.00080246,0,0,0,-23,-10,0
0.00080209,0.049977,3.0247e-05,0,-22.75,-9.3333,0
0.00080219,0,0,0,-22.75,-10,0
0.00080185,0.049973,3.044e-05,0,-22.5,-9.3333,0
0.00080192,0,0,0,-22.5,-10,0
0.0008016,0.049969,3.0377e-05,0,-22.25,-9.3333,0
0.00080165,0,0,0,-22.25,-10,0
0.00080135,0.049966,3.0224e-05,0,-22,-9.3333,0
0.00080138,0,0,0,-22,-10,0
0.0008011,0.049963,3.0223e-05,0,-21.75,-9.3333,0
0.00080111,0,0,0,-21.75,-10,0
0.00080084,0.04996,2.9848e-05,0,-21.5,-9.3333,0
0.00080083,0,0,0,-21.5,-10,0
0.00080056,0.049956,2.8992e-05,0,-21.25,-9.3333,0
0.00080054,0,0,0,-21.25,-10,0
0.00080028,0.049954,2.8058e-05,0,-21,-9.3333,0
0.00080025,0,0,0,-21,-10,0
0.00079998,0.049951,2.7463e-05,0,-20.75,-9.3333,0
0.00079994,0,0,0,-20.75,-10,0
0.00079967,0.049949,2.7005e-05,0,-20.5,-9.3333,0
0.00079961,0,0,0,-20.5,-10,0
0.00079934,0.049947,2.5955e-05,0,-20.25,-9.3333,0
0.00079927,0,0,0,-20.25,-10,0
0.00079899,0.049946,2.3703e-05,0,-20,-9.3333,0
0.00079891,0,0,0,-20,-10,0
0.00079862,0.049945,2.096e-05,0,-19.75,-9.3333,0
0.00079852,0,0,0,-19.75,-10,0
0.00079822,0.049944,1.9107e-05,0,-19.5,-9.3333,0
0.00079812,0,0,0,-19.5,-10,0
0.00079781,0.049944,1.8823e-05,0,-19.25,-9.3333,0
0.00079768,0,0,0,-19.25,-10,0
0.00079735,0.049944,1.8236e-05,0,-19,-9.3333,0
0.00079722,0,0,0,-19,-10,0
0.00079688,0.049945,1.3811e-05,0,-18.75,-9.3333,0
0.00079672,0,0,0,-18.75,-10,0
0.00079638,0.049947,4.2787e-06,0,-18.5,-9.3333,0
0.00079618,0,0,0,-18.5,-10,0
0.00079579,0.04995,-7.9373e-06,0,-18.25,-9.3333,0
0.0007956,0,0,0,-18.25,-10,0
0.00079526,0.049955,-1.7551e-05,0,-18,-9.3333,0
0.00079501,0,0,0,-18,-10,0
0.00079474,0.04996,-1.9772e-05,0,-17.75,-9.3333,0
0.00079432,0,0,0,-17.75,-10,0
0.0007941,0.049964,-7.8742e-06,0,-17.5,-9.3333,0
0.00079355,0,0,0,-17.5,-10,0
0.00079327,0.049966,3.5016e-05,0,-17.25,-9.3333,0
0.0007927,0,0,0,-17.25,-10,0
0.00079245,0.049963,0.00012672,0,-17,-9.3333,0
0.00079192,0,0,0,-17,-10,0
0.00079167,0.049947,0.00025625,0,-16.75,-9.3333,0
0.00079119,0,0,0,-16.75,-10,0
0.00079077,0.049916,0.00038308,0,-16.5,-9.3333,0
0.00079032,0,0,0,-16.5,-10,0
0.0007898,0.049871,0.00046452,0,-16.25,-9.3333,0
0.00078935,0,0,0,-16.25,-10,0
0.00078872,0.049821,0.00047312,0,-16,-9.3333,0
0.00078827,0,0,0,-16,-10,0
0.00078754,0.049773,0.00040594,0,-15.75,-9.3333,0
0.00078708,0,0,0,-15.75,-10,0
0.0007863,0.04974,0.00028212,0,-15.5,-9.3333,0
0.00078583,0,0,0,-15.5,-10,0
0.000785,0.049724,0.00013376,0,-15.25,-9.3333,0
0.00078449,0,0,0,-15.25,-10,0
0.00078366,0.049729,-7.8463e-06,0,-15,-9.3333,0
0.0007831,0,0,0,-15,-10,0
0.00078221,0.049747,-0.00012654,0,-14.75,-9.3333,0
0.00078163,0,0,0,-14.75,-10,0
0.0007807,0.049778,-0.00022129,0,-14.5,-9.3333,0
0.00078011,0,0,0,-14.5,-10,0
0.00077905,0.049816,-0.00028896,0,-14.25,-9.3333,0
0.00077848,0,0,0,-14.25,-10,0
0.00077733,0.049863,-0.00032829,0,-14,-9.3333,0
0.00077673,0,0,0,-14,-10,0
0.0007757,0.049913,-0.00033453,0,-13.75,-9.3333,0
0.00077483,0,0,0,-13.75,-10,0
0.00077362,0.049964,-0.00030829,0,-13.5,-9.3333,0
0.00077278,0,0,0,-13.5,-10,0
0.00077139,0.050018,-0.00025631,0,-13.25,-9.3333,0
0.00077055,0,0,0,-13.25,-10,0
0.00076916,0.050069,-0.00018788,0,-13,-9.3333,0
0.00076803,0,0,0,-13,-10,0
0.00076651,0.050119,-0.00012136,0,-12.75,-9.3333,0
0.00076539,0,0,0,-12.75,-10,0
0.00076359,0.050165,-7.3305e-05,0,-12.5,-9.3333,0
0.00076236,0,0,0,-12.5,-10,0
0.0007605,0.050207,-4.8154e-05,0,-12.25,-9.3333,0
0.00075894,0,0,0,-12.25,-10,0
0.00075743,0.05025,-3.8201e-05,0,-12,-9.3333,0
0.00075586,0,0,0,-12,-10,0
0.00075426,0.050293,-5.1971e-05,0,-11.75,-9.3333,0
0.00075267,0,0,0,-11.75,-10,0
0.00075036,0.050343,-8.0185e-05,0,-11.5,-9.3333,0
0.00074799,0,0,0,-11.5,-10,0
0.00074582,0.050397,-0.00012913,0,-11.25,-9.3333,0
0.00074243,0,0,0,-11.25,-10,0
0.00074162,0.050463,-0.0001754,0,-11,-9.3333,0
0.00073724,0,0,0,-11,-10,0
0.00073662,0.050525,-0.00021587,0,-10.75,-9.3333,0
0.00073099,0,0,0,-10.75,-10,0
0.00073291,0.050612,-0.00027531,0,-10.5,-9.3333,0
0.00072653,0,0,0,-10.5,-10,0
0.00072612,0.050673,-0.0003503,0,-10.25,-9.3333,0
0.00071641,0,0,0,-10.25,-10,0
0.00071834,0.050754,-0.0004003,-2.2258e-23,-10,-9.3333,0
0.0007221,0,0,0,-10,-10,0
0.00080336,0.050001,6.0407e-06,0,-24.75,-8.6667,0
0.00080342,0.05,0,0,-25,-8.6667,0
0.00080326,0.050003,9.6703e-06,0,-24.5,-8.6667,0
0.00080314,0.050006,1.2808e-05,0,-24.25,-8.6667,0
0.00080299,0.050009,1.5135e-05,0,-24,-8.6667,0
0.00080282,0.050012,1.6728e-05,0,-23.75,-8.6667,0
0.00080265,0.050015,1.7996e-05,0,-23.5,-8.6667,0
0.00080246,0.050019,1.8758e-05,0,-23.25,-8.6667,0
0.00080227,0.050023,1.9202e-05,0,-23,-8.6667,0
0.00080207,0.050027,1.9205e-05,0,-22.75,-8.6667,0
0.00080186,0.050031,1.9228e-05,0,-22.5,-8.6667,0
0.00080165,0.050035,1.8781e-05,0,-22.25,-8.6667,0
0.00080142,0.05004,1.8016e-05,0,-22,-8.6667,0
0.00080119,0.050045,1.7432e-05,0,-21.75,-8.6667,0
0.00080095,0.050049,1.6565e-05,0,-21.5,-8.6667,0
0.0008007,0.050054,1.5308e-05,0,-21.25,-8.6667,0
0.00080043,0.05006,1.3822e-05,0,-21,-8.6667,0
0.00080015,0.050065,1.235e-05,0,-20.75,-8.6667,0
0.00079986,0.050071,1.0924e-05,0,-20.5,-8.6667,0
0.00079955,0.050077,9.2027e-06,0,-20.25,-8.6667,0
0.00079922,0.050083,6.7876e-06,0,-20,-8.6667,0
