"p","U:0","U:1","U:2","Points:0","Points:1","Points:2"
0.00046329,0.049998,9.6567e-06,0,-24.75,-9.3333,0
0.00046431,0,0,0,-24.75,-10,0
0.00046364,0.05,0,0,-25,-9.3333,0
0.00046492,0.023084,0,0,-25,-10,0
0.00046285,0.049998,1.5571e-05,0,-24.5,-9.3333,0
0.00046355,0,0,0,-24.5,-10,0
0.00046258,0.049996,1.991e-05,0,-24.25,-9.3333,0
0.00046315,0,0,0,-24.25,-10,0
0.00046229,0.049993,2.3313e-05,0,-24,-9.3333,0
0.00046271,0,0,0,-24,-10,0
0.00046202,0.04999,2.5851e-05,0,-23.75,-9.3333,0
0.00046234,0,0,0,-23.75,-10,0
0.00046176,0.049987,2.7685e-05,0,-23.5,-9.3333,0
0.00046201,0,0,0,-23.5,-10,0
0.00046152,0.049983,2.904e-05,0,-23.25,-9.3333,0
0.0004617,0,0,0,-23.25,-10,0
0.00046128,0.04998,2.9909e-05,0,-23,-9.3333,0
0.00046142,0,0,0,-23,-10,0
0.00046104,0.049976,3.0443e-05,0,-22.75,-9.3333,0
0.00046115,0,0,0,-22.75,-10,0
0.00046081,0.049972,3.0804e-05,0,-22.5,-9.3333,0
0.00046088,0,0,0,-22.5,-10,0
0.00046057,0.049969,3.0948e-05,0,-22.25,-9.3333,0
0.00046063,0,0,0,-22.25,-10,0
0.00046034,0.049965,3.0872e-05,0,-22,-9.3333,0
0.00046037,0,0,0,-22,-10,0
0.00046009,0.049962,3.0586e-05,0,-21.75,-9.3333,0
0.00046011,0,0,0,-21.75,-10,0
0.00045984,0.049958,3.0218e-05,0,-21.5,-9.3333,0
0.00045985,0,0,0,-21.5,-10,0
0.00045958,0.049955,2.9824e-05,0,-21.25,-9.3333,0
0.00045957,0,0,0,-21.25,-10,0
0.00045931,0.049952,2.9281e-05,0,-21,-9.3333,0
0.00045929,0,0,0,-21,-10,0
0.00045903,0.04995,2.8507e-05,0,-20.75,-9.3333,0
0.000459,0,0,0,-20.75,-10,0
0.00045874,0.049947,2.7618e-05,0,-20.5,-9.3333,0
0.0004587,0,0,0,-20.5,-10,0
0.00045842,0.049945,2.6753e-05,0,-20.25,-9.3333,0
0.00045838,0,0,0,-20.25,-10,0
0.0004581,0.049943,2.5827e-05,0,-20,-9.3333,0
0.00045804,0,0,0,-20,-10,0
0.00045775,0.049942,2.4719e-05,0,-19.75,-9.3333,0
0.00045769,0,0,0,-19.75,-10,0
0.00045739,0.049941,2.3453e-05,0,-19.5,-9.3333,0
0.00045731,0,0,0,-19.5,-10,0
0.000457,0.049941,2.18e-05,0,-19.25,-9.3333,0
0.00045691,0,0,0,-19.25,-10,0
0.00045658,0.049941,2.0287e-05,0,-19,-9.3333,0
0.00045649,0,0,0,-19,-10,0
0.00045614,0.049942,1.8983e-05,0,-18.75,-9.3333,0
0.00045604,0,0,0,-18.75,-10,0
0.00045567,0.049943,1.749e-05,0,-18.5,-9.3333,0
0.00045556,0,0,0,-18.5,-10,0
0.00045517,0.049945,1.5198e-05,0,-18.25,-9.3333,0
0.00045505,0,0,0,-18.25,-10,0
0.00045464,0.049948,1.2379e-05,0,-18,-9.3333,0
0.0004545,0,0,0,-18,-10,0
0.00045407,0.049951,1.0044e-05,0,-17.75,-9.3333,0
0.00045391,0,0,0,-17.75,-10,0
0.00045345,0.049956,8.2467e-06,0,-17.5,-9.3333,0
0.00045328,0,0,0,-17.5,-10,0
0.00045279,0.049961,6.3663e-06,0,-17.25,-9.3333,0
0.0004526,0,0,0,-17.25,-10,0
0.00045209,0.049967,3.0808e-06,0,-17,-9.3333,0
0.00045188,0,0,0,-17,-10,0
0.00045133,0.049975,-1.0262e-06,0,-16.75,-9.3333,0
0.00045111,0,0,0,-16.75,-10,0
0.00045053,0.049984,-5.7773e-06,0,-16.5,-9.3333,0
0.00045029,0,0,0,-16.5,-10,0
0.00044966,0.049994,-1.0029e-05,0,-16.25,-9.3333,0
0.00044939,0,0,0,-16.25,-10,0
0.00044872,0.050005,-1.3367e-05,0,-16,-9.3333,0
0.00044843,0,0,0,-16,-10,0
0.00044772,0.050018,-1.7517e-05,0,-15.75,-9.3333,0
0.00044739,0,0,0,-15.75,-10,0
0.00044663,0.050032,-2.0877e-05,0,-15.5,-9.3333,0
0.00044627,0,0,0,-15.5,-10,0
0.00044548,0.050048,-2.7682e-05,0,-15.25,-9.3333,0
0.00044509,0,0,0,-15.25,-10,0
0.00044422,0.050066,-3.6774e-05,0,-15,-9.3333,0
0.0004438,0,0,0,-15,-10,0
0.00044287,0.050087,-5.1455e-05,0,-14.75,-9.3333,0
0.00044239,0,0,0,-14.75,-10,0
0.00044142,0.050111,-7.0737e-05,0,-14.5,-9.3333,0
0.00044086,0,0,0,-14.5,-10,0
0.00043983,0.050137,-8.971e-05,0,-14.25,-9.3333,0
0.00043924,0,0,0,-14.25,-10,0
0.00043819,0.050167,-9.9418e-05,0,-14,-9.3333,0
0.00043753,0,0,0,-14,-10,0
0.00043642,0.050198,-9.1927e-05,0,-13.75,-9.3333,0
0.00043563,0,0,0,-13.75,-10,0
