"p","U:0","U:1","U:2","Points:0","Points:1","Points:2"
0.00074993,0.049998,9.5828e-06,0,-24.75,-9.3333,0
0.00075091,0,0,0,-24.75,-10,0
0.00075028,0.05,0,0,-25,-9.3333,0
0.00075153,0.023084,0,0,-25,-10,0
0.00074948,0.049998,1.5414e-05,0,-24.5,-9.3333,0
0.00075012,0,0,0,-24.5,-10,0
0.00074923,0.049996,1.9038e-05,0,-24.25,-9.3333,0
0.00074973,0,0,0,-24.25,-10,0
0.00074895,0.049993,2.24e-05,0,-24,-9.3333,0
0.0007493,0,0,0,-24,-10,0
0.00074869,0.049989,2.3942e-05,0,-23.75,-9.3333,0
0.0007489,0,0,0,-23.75,-10,0
0.00074844,0.049986,2.4847e-05,0,-23.5,-9.3333,0
0.00074855,0,0,0,-23.5,-10,0
0.00074822,0.049982,2.436e-05,0,-23.25,-9.3333,0
0.0007482,0,0,0,-23.25,-10,0
0.000748,0.049977,2.2709e-05,0,-23,-9.3333,0
0.00074786,0,0,0,-23,-10,0
0.00074775,0.049972,2.5976e-05,0,-22.75,-9.3333,0
0.00074743,0,0,0,-22.75,-10,0
0.00074751,0.049966,5.5843e-05,0,-22.5,-9.3333,0
0.00074698,0,0,0,-22.5,-10,0
0.0007473,0.049953,0.00016027,0,-22.25,-9.3333,0
0.00074668,0,0,0,-22.25,-10,0
0.00074715,0.049921,0.00035882,0,-22,-9.3333,0
0.00074661,0,0,0,-22,-10,0
0.00074707,0.049863,0.00058279,0,-21.75,-9.3333,0
0.00074666,0,0,0,-21.75,-10,0
0.00074694,0.049786,0.00071163,0,-21.5,-9.3333,0
0.00074661,0,0,0,-21.5,-10,0
0.00074664,0.049704,0.00065865,0,-21.25,-9.3333,0
0.00074642,0,0,0,-21.25,-10,0
0.00074625,0.049636,0.00043486,0,-21,-9.3333,0
0.0007461,0,0,0,-21,-10,0
0.00074597,0.049593,0.00015556,0,-20.75,-9.3333,0
0.00074582,0,0,0,-20.75,-10,0
0.00074577,0.049577,-6.0867e-05,0,-20.5,-9.3333,0
0.0007456,0,0,0,-20.5,-10,0
0.0007456,0.049583,-0.00018928,0,-20.25,-9.3333,0
