"p","U:0","U:1","U:2","Points:0","Points:1","Points:2"
0.00013959,0.049998,9.5751e-06,0,-24.75,-9.3333,0
0.0001406,0,0,0,-24.75,-10,0
0.00013993,0.05,0,0,-25,-9.3333,0
0.0001412,0.023084,0,0,-25,-10,0
0.00013913,0.049998,1.5369e-05,0,-24.5,-9.3333,0
0.00013982,0,0,0,-24.5,-10,0
0.00013886,0.049996,1.9548e-05,0,-24.25,-9.3333,0
0.00013942,0,0,0,-24.25,-10,0
0.00013856,0.049994,2.2961e-05,0,-24,-9.3333,0
0.00013898,0,0,0,-24,-10,0
0.00013828,0.049991,2.5397e-05,0,-23.75,-9.3333,0
0.0001386,0,0,0,-23.75,-10,0
0.00013802,0.049988,2.7223e-05,0,-23.5,-9.3333,0
0.00013825,0,0,0,-23.5,-10,0
0.00013776,0.049984,2.8463e-05,0,-23.25,-9.3333,0
0.00013794,0,0,0,-23.25,-10,0
0.0001375,0.049981,2.9357e-05,0,-23,-9.3333,0
0.00013763,0,0,0,-23,-10,0
0.00013725,0.049977,2.989e-05,0,-22.75,-9.3333,0
0.00013735,0,0,0,-22.75,-10,0
0.00013699,0.049974,3.0207e-05,0,-22.5,-9.3333,0
0.00013706,0,0,0,-22.5,-10,0
0.00013674,0.04997,3.0292e-05,0,-22.25,-9.3333,0
0.00013678,0,0,0,-22.25,-10,0
0.00013647,0.049967,3.023e-05,0,-22,-9.3333,0
0.0001365,0,0,0,-22,-10,0
0.0001362,0.049964,3.0007e-05,0,-21.75,-9.3333,0
0.00013621,0,0,0,-21.75,-10,0
0.00013592,0.049961,2.9667e-05,0,-21.5,-9.3333,0
0.00013591,0,0,0,-21.5,-10,0
0.00013563,0.049958,2.9203e-05,0,-21.25,-9.3333,0
0.00013561,0,0,0,-21.25,-10,0
0.00013532,0.049955,2.8638e-05,0,-21,-9.3333,0
0.00013529,0,0,0,-21,-10,0
0.000135,0.049953,2.7959e-05,0,-20.75,-9.3333,0
0.00013496,0,0,0,-20.75,-10,0
0.00013466,0.04995,2.7191e-05,0,-20.5,-9.3333,0
0.00013462,0,0,0,-20.5,-10,0
0.00013431,0.049949,2.6305e-05,0,-20.25,-9.3333,0
0.00013425,0,0,0,-20.25,-10,0
0.00013394,0.049947,2.5335e-05,0,-20,-9.3333,0
0.00013387,0,0,0,-20,-10,0
0.00013354,0.049946,2.4244e-05,0,-19.75,-9.3333,0
0.00013347,0,0,0,-19.75,-10,0
0.00013312,0.049945,2.3058e-05,0,-19.5,-9.3333,0
0.00013304,0,0,0,-19.5,-10,0
0.00013268,0.049945,2.1742e-05,0,-19.25,-9.3333,0
0.00013259,0,0,0,-19.25,-10,0
0.00013221,0.049945,2.032e-05,0,-19,-9.3333,0
0.0001321,0,0,0,-19,-10,0
