"p","U:0","U:1","U:2","Points:0","Points:1","Points:2"
0.00014873,0.049998,9.6941e-06,0,-24.75,-9.3333,0
0.00014975,0,0,0,-24.75,-10,0
0.00014908,0.05,0,0,-25,-9.3333,0
0.00015036,0.023084,0,0,-25,-10,0
0.00014828,0.049998,1.5582e-05,0,-24.5,-9.3333,0
0.00014898,0,0,0,-24.5,-10,0
0.00014802,0.049996,1.9889e-05,0,-24.25,-9.3333,0
0.00014859,0,0,0,-24.25,-10,0
0.00014773,0.049993,2.3391e-05,0,-24,-9.3333,0
0.00014816,0,0,0,-24,-10,0
0.00014746,0.04999,2.5901e-05,0,-23.75,-9.3333,0
0.00014779,0,0,0,-23.75,-10,0
0.00014721,0.049987,2.7804e-05,0,-23.5,-9.3333,0
0.00014745,0,0,0,-23.5,-10,0
0.00014696,0.049983,2.9112e-05,0,-23.25,-9.3333,0
0.00014715,0,0,0,-23.25,-10,0
0.00014672,0.04998,3.0078e-05,0,-23,-9.3333,0
0.00014687,0,0,0,-23,-10,0
0.00014649,0.049976,3.0687e-05,0,-22.75,-9.3333,0
0.0001466,0,0,0,-22.75,-10,0
0.00014626,0.049972,3.1067e-05,0,-22.5,-9.3333,0
0.00014633,0,0,0,-22.5,-10,0
0.00014602,0.049968,3.1213e-05,0,-22.25,-9.3333,0
0.00014608,0,0,0,-22.25,-10,0
0.00014579,0.049965,3.1179e-05,0,-22,-9.3333,0
0.00014582,0,0,0,-22,-10,0
0.00014555,0.049961,3.0994e-05,0,-21.75,-9.3333,0
0.00014556,0,0,0,-21.75,-10,0
0.0001453,0.049957,3.0692e-05,0,-21.5,-9.3333,0
0.0001453,0,0,0,-21.5,-10,0
0.00014504,0.049954,3.0254e-05,0,-21.25,-9.3333,0
0.00014503,0,0,0,-21.25,-10,0
0.00014477,0.049951,2.9754e-05,0,-21,-9.3333,0
0.00014475,0,0,0,-21,-10,0
0.00014449,0.049948,2.9098e-05,0,-20.75,-9.3333,0
0.00014446,0,0,0,-20.75,-10,0
0.0001442,0.049946,2.837e-05,0,-20.5,-9.3333,0
0.00014416,0,0,0,-20.5,-10,0
0.00014389,0.049943,2.7525e-05,0,-20.25,-9.3333,0
0.00014385,0,0,0,-20.25,-10,0
0.00014357,0.049941,2.6577e-05,0,-20,-9.3333,0
0.00014351,0,0,0,-20,-10,0
0.00014323,0.04994,2.5505e-05,0,-19.75,-9.3333,0
0.00014316,0,0,0,-19.75,-10,0
0.00014286,0.049939,2.4343e-05,0,-19.5,-9.3333,0
0.00014279,0,0,0,-19.5,-10,0
0.00014248,0.049938,2.306e-05,0,-19.25,-9.3333,0
0.0001424,0,0,0,-19.25,-10,0
0.00014207,0.049938,2.1669e-05,0,-19,-9.3333,0
0.00014198,0,0,0,-19,-10,0
0.00014163,0.049938,2.0144e-05,0,-18.75,-9.3333,0
0.00014153,0,0,0,-18.75,-10,0
0.00014117,0.049939,1.8483e-05,0,-18.5,-9.3333,0
0.00014106,0,0,0,-18.5,-10,0
0.00014067,0.04994,1.6683e-05,0,-18.25,-9.3333,0
0.00014055,0,0,0,-18.25,-10,0
0.00014014,0.049942,1.4734e-05,0,-18,-9.3333,0
0.00014001,0,0,0,-18,-10,0
0.00013958,0.049945,1.2597e-05,0,-17.75,-9.3333,0
0.00013943,0,0,0,-17.75,-10,0
0.00013897,0.049949,1.0302e-05,0,-17.5,-9.3333,0
0.00013881,0,0,0,-17.5,-10,0
