"p","U:0","U:1","U:2","Points:0","Points:1","Points:2"
0.0001364,0.049998,9.5018e-06,0,-24.75,-9.3333,0
0.0001374,0,0,0,-24.75,-10,0
0.00013674,0.05,0,0,-25,-9.3333,0
0.00013801,0.023084,0,0,-25,-10,0
0.00013594,0.049998,1.525e-05,0,-24.5,-9.3333,0
0.00013662,0,0,0,-24.5,-10,0
0.00013567,0.049996,1.934e-05,0,-24.25,-9.3333,0
0.00013622,0,0,0,-24.25,-10,0
0.00013537,0.049994,2.2698e-05,0,-24,-9.3333,0
0.00013578,0,0,0,-24,-10,0
0.00013508,0.049991,2.5078e-05,0,-23.75,-9.3333,0
0.00013539,0,0,0,-23.75,-10,0
0.00013481,0.049988,2.683e-05,0,-23.5,-9.3333,0
0.00013504,0,0,0,-23.5,-10,0
0.00013454,0.049985,2.8031e-05,0,-23.25,-9.3333,0
0.00013471,0,0,0,-23.25,-10,0
0.00013428,0.049982,2.8854e-05,0,-23,-9.3333,0
0.0001344,0,0,0,-23,-10,0
0.00013401,0.049978,2.9347e-05,0,-22.75,-9.3333,0
0.0001341,0,0,0,-22.75,-10,0
0.00013375,0.049975,2.9602e-05,0,-22.5,-9.3333,0
0.00013381,0,0,0,-22.5,-10,0
0.00013348,0.049972,2.9643e-05,0,-22.25,-9.3333,0
0.00013352,0,0,0,-22.25,-10,0
0.0001332,0.049969,2.9527e-05,0,-22,-9.3333,0
0.00013322,0,0,0,-22,-10,0
0.00013291,0.049966,2.9252e-05,0,-21.75,-9.3333,0
0.00013291,0,0,0,-21.75,-10,0
0.00013261,0.049963,2.8862e-05,0,-21.5,-9.3333,0
0.0001326,0,0,0,-21.5,-10,0
0.0001323,0.04996,2.8343e-05,0,-21.25,-9.3333,0
0.00013228,0,0,0,-21.25,-10,0
0.00013198,0.049958,2.7732e-05,0,-21,-9.3333,0
0.00013194,0,0,0,-21,-10,0
0.00013164,0.049956,2.7002e-05,0,-20.75,-9.3333,0
0.00013159,0,0,0,-20.75,-10,0
0.00013128,0.049954,2.6192e-05,0,-20.5,-9.3333,0
0.00013122,0,0,0,-20.5,-10,0
0.0001309,0.049952,2.526e-05,0,-20.25,-9.3333,0
0.00013084,0,0,0,-20.25,-10,0
0.0001305,0.049951,2.4252e-05,0,-20,-9.3333,0
0.00013043,0,0,0,-20,-10,0
0.00013008,0.049951,2.3114e-05,0,-19.75,-9.3333,0
0.00013,0,0,0,-19.75,-10,0
0.00012963,0.04995,2.189e-05,0,-19.5,-9.3333,0
0.00012954,0,0,0,-19.5,-10,0
0.00012916,0.049951,2.0531e-05,0,-19.25,-9.3333,0
0.00012906,0,0,0,-19.25,-10,0
0.00012866,0.049951,1.9064e-05,0,-19,-9.3333,0
0.00012854,0,0,0,-19,-10,0
0.00012812,0.049953,1.7454e-05,0,-18.75,-9.3333,0
0.000128,0,0,0,-18.75,-10,0
0.00012755,0.049954,1.5724e-05,0,-18.5,-9.3333,0
0.00012742,0,0,0,-18.5,-10,0
0.00012695,0.049957,1.3822e-05,0,-18.25,-9.3333,0
0.0001268,0,0,0,-18.25,-10,0
0.0001263,0.04996,1.1794e-05,0,-18,-9.3333,0
0.00012614,0,0,0,-18,-10,0
0.00012561,0.049964,9.5607e-06,0,-17.75,-9.3333,0
