Predicted p,Predicted U:0,Predicted U:1,Predicted U:2,Points:0,Points:1,Points:2
0.00022802863,0.049998697,3.37089e-05,-1.7406942e-24,-24.75,-9.3333,0
0.00013999517,5.0935298e-12,3.6257792e-05,-1.9776604e-23,-24.75,-10.0,0
0.00022460465,0.050000004,-4.7319452e-05,6.745354e-23,-25.0,-9.3333,0
0.00013136574,0.023084002,-3.0268566e-05,4.1719520000000004e-23,-25.0,-10.0,0
0.00016834974,0.049999148,1.7009821e-05,-4.7246634e-23,-24.5,-9.3333,0
0.00018136567,4.818845e-12,1.6208985e-05,-5.208779e-23,-24.5,-10.0,0
0.00022930317,0.049996395,2.3801149e-05,-7.8938294e-23,-24.25,-9.3333,0
0.00014686026,1.2369911e-11,3.088938e-05,-9.3122745e-23,-24.25,-10.0,0
0.00019064402,0.04999446,1.0137446e-06,-8.478349000000001e-23,-24.0,-9.3333,0
0.00019585976,9.00733e-12,-2.0430263e-05,-5.512151e-23,-24.0,-10.0,0
0.00022470497,0.049992107,2.3413078e-05,8.947677e-24,-23.75,-9.3333,0
0.00014889732,2.2090958e-12,-3.49911e-05,-4.4070428e-23,-23.75,-10.0,0
0.00015286921,0.04998976,5.0190967e-05,-3.617133e-23,-23.5,-9.3333,0
0.0002197024,1.1448134e-11,2.4595183e-05,1.3314457e-24,-23.5,-10.0,0
0.00022475093,0.049987018,4.208245e-05,-6.807266e-23,-23.25,-9.3333,0
0.0002417842,-1.1335648e-11,-1.8365827e-06,7.140663000000001e-23,-23.25,-10.0,0
0.00015147371,0.049984578,2.6416397e-05,-6.501741000000001e-23,-23.0,-9.3333,0
0.00020373033,-7.8342124e-12,4.0979998e-05,3.8065278e-23,-23.0,-10.0,0
0.00017422329,0.049981948,4.0295825e-05,-5.626812e-23,-22.75,-9.3333,0
0.00017179802,1.1079394e-11,2.1654076e-05,2.6242890000000004e-23,-22.75,-10.0,0
0.00016724251,0.04997933,2.6135676e-05,3.048373e-23,-22.5,-9.3333,0
0.00019567671,-7.840735e-12,1.6376634e-05,-4.3938618e-23,-22.5,-10.0,0
0.00022816201,0.04997694,1.156627e-05,-1.9587429e-23,-22.25,-9.3333,0
0.00019231766,-5.257225e-12,2.594781e-06,-4.0869912e-23,-22.25,-10.0,0
0.00010508941,0.049974486,2.1780768e-05,-6.25986e-23,-22.0,-9.3333,0
0.00019787437,-5.6392634e-12,-1.546077e-05,8.563773e-23,-22.0,-10.0,0
0.00018080509,0.049972374,-2.6015681e-05,8.626821000000001e-23,-21.75,-9.3333,0
0.00015583218,-1.1795093e-11,-4.546455e-05,2.1808129e-23,-21.75,-10.0,0
0.00018413173,0.04997035,2.3202765e-05,-6.9350794e-23,-21.5,-9.3333,0
0.00014314993,-1.0616931e-11,1.7802871e-05,-4.5165808e-23,-21.5,-10.0,0
0.00015400042,0.04996835,2.302407e-05,-7.195241000000001e-23,-21.25,-9.3333,0
0.00016146943,7.459838e-12,-3.0238356e-05,1.15557394e-23,-21.25,-10.0,0
0.00017685394,0.049966596,9.350144e-06,8.013281e-24,-21.0,-9.3333,0
0.0002561294,7.628256e-12,2.6106121e-05,9.664669400000001e-24,-21.0,-10.0,0
0.00022552995,0.04996498,4.430227e-05,-4.1286026e-23,-20.75,-9.3333,0
