"p","U:0","U:1","U:2","Points:0","Points:1","Points:2"
0.00044769,0.049998,9.6542e-06,0,-24.75,-9.3333,0
0.0004487,0,0,0,-24.75,-10,0
0.00044803,0.05,0,0,-25,-9.3333,0
0.00044931,0.023084,0,0,-25,-10,0
0.00044724,0.049998,1.5566e-05,0,-24.5,-9.3333,0
0.00044794,0,0,0,-24.5,-10,0
0.00044698,0.049996,1.9932e-05,0,-24.25,-9.3333,0
0.00044754,0,0,0,-24.25,-10,0
0.00044668,0.049993,2.3335e-05,0,-24,-9.3333,0
0.00044711,0,0,0,-24,-10,0
0.00044641,0.04999,2.5876e-05,0,-23.75,-9.3333,0
0.00044674,0,0,0,-23.75,-10,0
0.00044616,0.049987,2.7692e-05,0,-23.5,-9.3333,0
0.0004464,0,0,0,-23.5,-10,0
0.00044591,0.049983,2.9046e-05,0,-23.25,-9.3333,0
0.0004461,0,0,0,-23.25,-10,0
0.00044567,0.04998,2.9967e-05,0,-23,-9.3333,0
0.00044581,0,0,0,-23,-10,0
0.00044544,0.049976,3.0494e-05,0,-22.75,-9.3333,0
0.00044554,0,0,0,-22.75,-10,0
0.00044521,0.049972,3.0812e-05,0,-22.5,-9.3333,0
0.00044528,0,0,0,-22.5,-10,0
0.00044497,0.049969,3.0957e-05,0,-22.25,-9.3333,0
0.00044502,0,0,0,-22.25,-10,0
0.00044473,0.049965,3.0929e-05,0,-22,-9.3333,0
0.00044477,0,0,0,-22,-10,0
0.00044449,0.049961,3.0678e-05,0,-21.75,-9.3333,0
0.00044451,0,0,0,-21.75,-10,0
0.00044424,0.049958,3.0261e-05,0,-21.5,-9.3333,0
0.00044424,0,0,0,-21.5,-10,0
0.00044398,0.049955,2.981e-05,0,-21.25,-9.3333,0
0.00044397,0,0,0,-21.25,-10,0
0.00044371,0.049952,2.931e-05,0,-21,-9.3333,0
0.00044369,0,0,0,-21,-10,0
0.00044343,0.049949,2.8627e-05,0,-20.75,-9.3333,0
0.0004434,0,0,0,-20.75,-10,0
0.00044314,0.049947,2.7728e-05,0,-20.5,-9.3333,0
0.0004431,0,0,0,-20.5,-10,0
0.00044283,0.049945,2.6777e-05,0,-20.25,-9.3333,0
0.00044278,0,0,0,-20.25,-10,0
0.0004425,0.049943,2.5833e-05,0,-20,-9.3333,0
0.00044245,0,0,0,-20,-10,0
0.00044216,0.049942,2.4745e-05,0,-19.75,-9.3333,0
0.0004421,0,0,0,-19.75,-10,0
0.0004418,0.049941,2.362e-05,0,-19.5,-9.3333,0
0.00044172,0,0,0,-19.5,-10,0
0.00044141,0.04994,2.2083e-05,0,-19.25,-9.3333,0
0.00044132,0,0,0,-19.25,-10,0
0.000441,0.049941,2.0359e-05,0,-19,-9.3333,0
0.0004409,0,0,0,-19,-10,0
0.00044056,0.049941,1.8793e-05,0,-18.75,-9.3333,0
0.00044046,0,0,0,-18.75,-10,0
0.00044009,0.049943,1.7435e-05,0,-18.5,-9.3333,0
0.00043998,0,0,0,-18.5,-10,0
0.0004396,0.049945,1.5682e-05,0,-18.25,-9.3333,0
0.00043947,0,0,0,-18.25,-10,0
0.00043906,0.049947,1.303e-05,0,-18,-9.3333,0
0.00043892,0,0,0,-18,-10,0
0.00043849,0.049951,1.02e-05,0,-17.75,-9.3333,0
0.00043834,0,0,0,-17.75,-10,0
0.00043788,0.049955,7.7461e-06,0,-17.5,-9.3333,0
0.00043772,0,0,0,-17.5,-10,0
0.00043723,0.049961,6.0045e-06,0,-17.25,-9.3333,0
0.00043704,0,0,0,-17.25,-10,0
0.00043653,0.049967,3.4042e-06,0,-17,-9.3333,0
0.00043633,0,0,0,-17,-10,0
0.00043577,0.049974,1.455e-08,0,-16.75,-9.3333,0
0.00043554,0,0,0,-16.75,-10,0
0.00043497,0.049982,-4.4939e-06,0,-16.5,-9.3333,0
0.00043472,0,0,0,-16.5,-10,0
0.00043411,0.049993,-9.5365e-06,0,-16.25,-9.3333,0
0.00043384,0,0,0,-16.25,-10,0
0.00043317,0.050004,-1.3247e-05,0,-16,-9.3333,0
0.00043286,0,0,0,-16,-10,0
0.00043217,0.050017,-1.8008e-05,0,-15.75,-9.3333,0
0.00043185,0,0,0,-15.75,-10,0
0.0004311,0.050031,-2.1161e-05,0,-15.5,-9.3333,0
0.00043073,0,0,0,-15.5,-10,0
0.00042994,0.050046,-2.6175e-05,0,-15.25,-9.3333,0
0.00042954,0,0,0,-15.25,-10,0
0.00042872,0.050064,-3.2637e-05,0,-15,-9.3333,0
0.00042829,0,0,0,-15,-10,0
0.00042737,0.050084,-4.2826e-05,0,-14.75,-9.3333,0
0.00042689,0,0,0,-14.75,-10,0
0.00042592,0.050108,-5.8442e-05,0,-14.5,-9.3333,0
0.00042537,0,0,0,-14.5,-10,0
0.00042436,0.050134,-7.8993e-05,0,-14.25,-9.3333,0
0.00042375,0,0,0,-14.25,-10,0
0.00042265,0.050163,-9.814e-05,0,-14,-9.3333,0
0.00042194,0,0,0,-14,-10,0
0.00042091,0.050195,-0.0001089,0,-13.75,-9.3333,0
0.00042007,0,0,0,-13.75,-10,0
0.00041926,0.050231,-9.7719e-05,0,-13.5,-9.3333,0
0.00041832,0,0,0,-13.5,-10,0
0.00041688,0.050262,-5.583e-05,0,-13.25,-9.3333,0
0.00041579,0,0,0,-13.25,-10,0
0.00041446,0.050294,2.0445e-05,0,-13,-9.3333,0
0.00041318,0,0,0,-13,-10,0
0.0004121,0.05031,0.00011983,0,-12.75,-9.3333,0
0.0004107,0,0,0,-12.75,-10,0
0.00040938,0.050322,0.00020666,0,-12.5,-9.3333,0
0.0004077,0,0,0,-12.5,-10,0
0.0004065,0.050323,0.00025694,0,-12.25,-9.3333,0
0.00040454,0,0,0,-12.25,-10,0
0.0004034,0.050328,0.00026119,0,-12,-9.3333,0
0.00040096,0,0,0,-12,-10,0
0.0004001,0.050334,0.00020812,0,-11.75,-9.3333,0
0.00039721,0,0,0,-11.75,-10,0
0.00039655,0.050358,0.00011229,0,-11.5,-9.3333,0
0.0003928,0,0,0,-11.5,-10,0
0.00039268,0.050393,-1.8628e-05,0,-11.25,-9.3333,0
0.00038798,0,0,0,-11.25,-10,0
0.00038892,0.050454,-0.00015583,0,-11,-9.3333,0
0.0003831,0,0,0,-11,-10,0
0.00038433,0.050522,-0.00029908,0,-10.75,-9.3333,0
0.00037673,0,0,0,-10.75,-10,0
0.00038082,0.050626,-0.0004326,0,-10.5,-9.3333,0
0.0003719,0,0,0,-10.5,-10,0
0.00037437,0.050712,-0.00057899,0,-10.25,-9.3333,0
0.0003617,0,0,0,-10.25,-10,0
0.00036746,0.05083,-0.00068631,-1.0998e-23,-10,-9.3333,0
0.00037587,0,0,0,-10,-10,0
0.00044668,0.050001,6.115e-06,0,-24.75,-8.6667,0
0.00044673,0.05,0,0,-25,-8.6667,0
0.00044657,0.050003,9.8803e-06,0,-24.5,-8.6667,0
0.00044645,0.050006,1.3073e-05,0,-24.25,-8.6667,0
0.00044631,0.050009,1.5384e-05,0,-24,-8.6667,0
0.00044615,0.050012,1.7269e-05,0,-23.75,-8.6667,0
0.00044597,0.050015,1.8417e-05,0,-23.5,-8.6667,0
0.00044579,0.050019,1.932e-05,0,-23.25,-8.6667,0
0.00044561,0.050023,1.9736e-05,0,-23,-8.6667,0
0.00044541,0.050026,1.9963e-05,0,-22.75,-8.6667,0
0.00044521,0.05003,1.9917e-05,0,-22.5,-8.6667,0
0.00044501,0.050035,1.9504e-05,0,-22.25,-8.6667,0
0.00044479,0.050039,1.9104e-05,0,-22,-8.6667,0
0.00044457,0.050043,1.8309e-05,0,-21.75,-8.6667,0
0.00044434,0.050048,1.7398e-05,0,-21.5,-8.6667,0
0.0004441,0.050053,1.6319e-05,0,-21.25,-8.6667,0
0.00044385,0.050058,1.507e-05,0,-21,-8.6667,0
0.00044359,0.050063,1.3598e-05,0,-20.75,-8.6667,0
0.00044331,0.050069,1.2011e-05,0,-20.5,-8.6667,0
