"p","U:0","U:1","U:2","Points:0","Points:1","Points:2"
0.0047709,0.049951,0.00024432,0,-24.75,-9.3333,0
0.0047739,0,0,0,-24.75,-10,0
0.0047954,0.05,0,0,-25,-9.3333,0
0.0047977,0.023084,0,0,-25,-10,0
0.0047624,0.050005,0.00057173,0,-24.5,-9.3333,0
0.0047644,0,0,0,-24.5,-10,0
0.0047597,0.049833,0.00089511,0,-24.25,-9.3333,0
0.004761,0,0,0,-24.25,-10,0
0.0047394,0.049775,0.00093872,0,-24,-9.3333,0
0.0047417,0,0,0,-24,-10,0
0.004722,0.049646,0.00063133,0,-23.75,-9.3333,0
0.004723,0,0,0,-23.75,-10,0
0.0047004,0.049614,0.00011041,0,-23.5,-9.3333,0
0.0047013,0,0,0,-23.5,-10,0
0.0046876,0.04961,-0.00037636,0,-23.25,-9.3333,0
0.00469,0,0,0,-23.25,-10,0
0.0046763,0.049681,-0.0005674,0,-23,-9.3333,0
0.0046783,0,0,0,-23,-10,0
0.0046641,0.049716,-0.0005175,0,-22.75,-9.3333,0
0.0046664,0,0,0,-22.75,-10,0
0.004649,0.049768,-0.00035764,0,-22.5,-9.3333,0
0.0046534,0,0,0,-22.5,-10,0
0.0046358,0.049806,-0.00019014,0,-22.25,-9.3333,0
0.0046399,0,0,0,-22.25,-10,0
0.0046263,0.049843,-0.00020176,0,-22,-9.3333,0
0.0046288,0,0,0,-22,-10,0
0.0046164,0.049842,-0.00025845,0,-21.75,-9.3333,0
0.004619,0,0,0,-21.75,-10,0
0.0046015,0.049842,-0.00015395,0,-21.5,-9.3333,0
0.0046047,0,0,0,-21.5,-10,0
0.0045799,0.049841,4.3965e-05,0,-21.25,-9.3333,0
0.0045797,0,0,0,-21.25,-10,0
0.0045639,0.04987,0.00016942,0,-21,-9.3333,0
0.0045604,0,0,0,-21,-10,0
0.0045555,0.049849,0.00012072,0,-20.75,-9.3333,0
0.0045523,0,0,0,-20.75,-10,0
0.0045473,0.049858,0.00013061,0,-20.5,-9.3333,0
0.0045476,0,0,0,-20.5,-10,0
0.0045385,0.049845,0.00025797,0,-20.25,-9.3333,0
0.0045407,0,0,0,-20.25,-10,0
0.0045275,0.049825,0.00028944,0,-20,-9.3333,0
0.0045259,0,0,0,-20,-10,0
0.0045154,0.049779,0.00019789,0,-19.75,-9.3333,0
0.0045116,0,0,0,-19.75,-10,0
0.0045019,0.049765,2.8601e-05,0,-19.5,-9.3333,0
0.0044991,0,0,0,-19.5,-10,0
0.0044936,0.049787,-8.1874e-05,0,-19.25,-9.3333,0
0.0044934,0,0,0,-19.25,-10,0
0.0044817,0.049778,-5.5686e-05,0,-19,-9.3333,0
0.004484,0,0,0,-19,-10,0
0.004467,0.049801,-2.705e-05,0,-18.75,-9.3333,0
0.004469,0,0,0,-18.75,-10,0
0.004456,0.049792,1.567e-05,0,-18.5,-9.3333,0
0.0044564,0,0,0,-18.5,-10,0
0.0044432,0.049774,7.4354e-05,0,-18.25,-9.3333,0
0.0044429,0,0,0,-18.25,-10,0
0.0044283,0.049754,8.5244e-05,0,-18,-9.3333,0
0.0044282,0,0,0,-18,-10,0
0.0044141,0.049727,0.00012766,0,-17.75,-9.3333,0
0.0044134,0,0,0,-17.75,-10,0
0.0044044,0.049699,0.00015661,0,-17.5,-9.3333,0
0.0044051,0,0,0,-17.5,-10,0
0.0043931,0.049672,7.2633e-05,0,-17.25,-9.3333,0
0.0043959,0,0,0,-17.25,-10,0
0.0043766,0.049668,-3.6971e-05,0,-17,-9.3333,0
0.0043767,0,0,0,-17,-10,0
0.0043601,0.049672,-6.4511e-05,0,-16.75,-9.3333,0
0.0043578,0,0,0,-16.75,-10,0
0.0043479,0.049672,-5.3853e-05,0,-16.5,-9.3333,0
0.0043467,0,0,0,-16.5,-10,0
0.0043378,0.049684,-9.818e-05,0,-16.25,-9.3333,0
0.0043389,0,0,0,-16.25,-10,0
0.0043207,0.049705,-0.00015725,0,-16,-9.3333,0
0.0043193,0,0,0,-16,-10,0
