"p","U:0","U:1","U:2","Points:0","Points:1","Points:2"
0.00023158,0.049998,9.6908e-06,0,-24.75,-9.3333,0
0.0002326,0,0,0,-24.75,-10,0
0.00023193,0.05,0,0,-25,-9.3333,0
0.00023321,0.023084,0,0,-25,-10,0
0.00023113,0.049998,1.5576e-05,0,-24.5,-9.3333,0
0.00023183,0,0,0,-24.5,-10,0
0.00023087,0.049996,1.9903e-05,0,-24.25,-9.3333,0
0.00023144,0,0,0,-24.25,-10,0
0.00023057,0.049993,2.3314e-05,0,-24,-9.3333,0
0.000231,0,0,0,-24,-10,0
0.00023031,0.04999,2.5925e-05,0,-23.75,-9.3333,0
0.00023063,0,0,0,-23.75,-10,0
0.00023005,0.049987,2.7719e-05,0,-23.5,-9.3333,0
0.0002303,0,0,0,-23.5,-10,0
0.0002298,0.049983,2.9126e-05,0,-23.25,-9.3333,0
0.00022999,0,0,0,-23.25,-10,0
0.00022957,0.04998,3.0016e-05,0,-23,-9.3333,0
0.00022971,0,0,0,-23,-10,0
0.00022933,0.049976,3.0638e-05,0,-22.75,-9.3333,0
0.00022944,0,0,0,-22.75,-10,0
0.0002291,0.049972,3.1037e-05,0,-22.5,-9.3333,0
0.00022917,0,0,0,-22.5,-10,0
0.00022886,0.049968,3.1072e-05,0,-22.25,-9.3333,0
0.00022891,0,0,0,-22.25,-10,0
0.00022862,0.049965,3.1174e-05,0,-22,-9.3333,0
0.00022866,0,0,0,-22,-10,0
0.00022838,0.049961,3.0884e-05,0,-21.75,-9.3333,0
0.0002284,0,0,0,-21.75,-10,0
0.00022813,0.049958,3.0657e-05,0,-21.5,-9.3333,0
0.00022813,0,0,0,-21.5,-10,0
0.00022787,0.049954,3.0152e-05,0,-21.25,-9.3333,0
0.00022786,0,0,0,-21.25,-10,0
0.0002276,0.049951,2.9631e-05,0,-21,-9.3333,0
0.00022758,0,0,0,-21,-10,0
0.00022732,0.049948,2.9002e-05,0,-20.75,-9.3333,0
0.00022729,0,0,0,-20.75,-10,0
0.00022702,0.049946,2.8235e-05,0,-20.5,-9.3333,0
0.00022698,0,0,0,-20.5,-10,0
0.00022671,0.049944,2.7374e-05,0,-20.25,-9.3333,0
0.00022667,0,0,0,-20.25,-10,0
0.00022639,0.049942,2.6467e-05,0,-20,-9.3333,0
0.00022633,0,0,0,-20,-10,0
0.00022604,0.04994,2.5317e-05,0,-19.75,-9.3333,0
0.00022598,0,0,0,-19.75,-10,0
0.00022568,0.049939,2.4254e-05,0,-19.5,-9.3333,0
0.0002256,0,0,0,-19.5,-10,0
0.00022529,0.049938,2.2934e-05,0,-19.25,-9.3333,0
0.0002252,0,0,0,-19.25,-10,0
0.00022488,0.049938,2.1498e-05,0,-19,-9.3333,0
0.00022478,0,0,0,-19,-10,0
0.00022444,0.049938,2.0049e-05,0,-18.75,-9.3333,0
0.00022433,0,0,0,-18.75,-10,0
0.00022397,0.04994,1.8293e-05,0,-18.5,-9.3333,0
0.00022385,0,0,0,-18.5,-10,0
0.00022347,0.049941,1.6503e-05,0,-18.25,-9.3333,0
0.00022334,0,0,0,-18.25,-10,0
