"p","U:0","U:1","U:2","Points:0","Points:1","Points:2"
0.00043971,0.049998,5.2362e-05,0,-24.75,-9.3333,0
0.00044018,0,0,0,-24.75,-10,0
0.00043982,0.05,0,0,-25,-9.3333,0
0.00044057,0.023084,0,0,-25,-10,0
0.00043865,0.049986,0.00014705,0,-24.5,-9.3333,0
0.00043836,0,0,0,-24.5,-10,0
0.00043839,0.049967,0.00035611,0,-24.25,-9.3333,0
0.00043818,0,0,0,-24.25,-10,0
0.00043911,0.049907,0.00063209,0,-24,-9.3333,0
0.0004392,0,0,0,-24,-10,0
0.0004386,0.04982,0.00080863,0,-23.75,-9.3333,0
0.00043888,0,0,0,-23.75,-10,0
0.00043804,0.049724,0.00079013,0,-23.5,-9.3333,0
0.00043908,0,0,0,-23.5,-10,0
0.00043783,0.049635,0.00048364,0,-23.25,-9.3333,0
0.00043916,0,0,0,-23.25,-10,0
0.00043813,0.049599,2.1669e-05,0,-23,-9.3333,0
0.00043923,0,0,0,-23,-10,0
0.00043755,0.049601,-0.00031554,0,-22.75,-9.3333,0
0.0004385,0,0,0,-22.75,-10,0
0.0004374,0.049643,-0.00045393,0,-22.5,-9.3333,0
0.00043837,0,0,0,-22.5,-10,0
0.00043773,0.04968,-0.00041147,0,-22.25,-9.3333,0
0.00043836,0,0,0,-22.25,-10,0
0.0004376,0.049723,-0.00030633,0,-22,-9.3333,0
0.00043816,0,0,0,-22,-10,0
0.00043754,0.049754,-0.00025366,0,-21.75,-9.3333,0
0.0004381,0,0,0,-21.75,-10,0
0.00043755,0.049783,-0.00024504,0,-21.5,-9.3333,0
0.00043788,0,0,0,-21.5,-10,0
0.00043752,0.049794,-0.000209,0,-21.25,-9.3333,0
0.00043763,0,0,0,-21.25,-10,0
0.00043722,0.049803,-8.4924e-05,0,-21,-9.3333,0
0.00043723,0,0,0,-21,-10,0
0.00043722,0.049802,4.1661e-05,0,-20.75,-9.3333,0
0.00043723,0,0,0,-20.75,-10,0
0.00043721,0.049806,9.2689e-05,0,-20.5,-9.3333,0
0.00043728,0,0,0,-20.5,-10,0
0.0004374,0.049809,0.0001306,0,-20.25,-9.3333,0
0.00043766,0,0,0,-20.25,-10,0
0.00043756,0.049806,0.00019917,0,-20,-9.3333,0
0.00043785,0,0,0,-20,-10,0
0.00043798,0.049786,0.00025648,0,-19.75,-9.3333,0
0.0004383,0,0,0,-19.75,-10,0
0.00043813,0.049756,0.00023502,0,-19.5,-9.3333,0
0.00043853,0,0,0,-19.5,-10,0
0.00043815,0.049735,0.00013133,0,-19.25,-9.3333,0
0.00043867,0,0,0,-19.25,-10,0
0.00043825,0.049724,3.0931e-05,0,-19,-9.3333,0
0.00043869,0,0,0,-19,-10,0
0.00043845,0.049724,-1.2455e-05,0,-18.75,-9.3333,0
0.00043871,0,0,0,-18.75,-10,0
0.00043851,0.049722,-1.8914e-05,0,-18.5,-9.3333,0
0.00043863,0,0,0,-18.5,-10,0
0.00043867,0.049722,-2.6173e-07,0,-18.25,-9.3333,0
0.00043853,0,0,0,-18.25,-10,0
0.00043935,0.049714,3.0972e-05,0,-18,-9.3333,0
0.00043929,0,0,0,-18,-10,0
0.00043986,0.049699,6.4017e-05,0,-17.75,-9.3333,0
0.00043999,0,0,0,-17.75,-10,0
0.00044046,0.049678,0.00010513,0,-17.5,-9.3333,0
0.00044053,0,0,0,-17.5,-10,0
0.00044101,0.04965,0.00013055,0,-17.25,-9.3333,0
0.0004411,0,0,0,-17.25,-10,0
0.00044125,0.049621,0.00010528,0,-17,-9.3333,0
0.00044155,0,0,0,-17,-10,0
0.00044183,0.049599,4.7664e-05,0,-16.75,-9.3333,0
0.00044208,0,0,0,-16.75,-10,0
0.00044255,0.049583,4.9293e-06,0,-16.5,-9.3333,0
0.0004425,0,0,0,-16.5,-10,0
0.00044322,0.04958,-2.268e-05,0,-16.25,-9.3333,0
0.00044326,0,0,0,-16.25,-10,0
0.00044373,0.049584,-6.0542e-05,0,-16,-9.3333,0
0.00044348,0,0,0,-16,-10,0
0.00044472,0.049604,-9.5956e-05,0,-15.75,-9.3333,0
0.0004445,0,0,0,-15.75,-10,0
0.00044577,0.049628,-0.00010705,0,-15.5,-9.3333,0
0.00044578,0,0,0,-15.5,-10,0
0.00044656,0.04966,-0.00010423,0,-15.25,-9.3333,0
0.00044646,0,0,0,-15.25,-10,0
0.00044778,0.04969,-9.6426e-05,0,-15,-9.3333,0
0.00044772,0,0,0,-15,-10,0
0.00044879,0.04972,-9.0686e-05,0,-14.75,-9.3333,0
0.00044864,0,0,0,-14.75,-10,0
0.00044974,0.049748,-8.457e-05,0,-14.5,-9.3333,0
0.00044964,0,0,0,-14.5,-10,0
0.00045133,0.049778,-7.6648e-05,0,-14.25,-9.3333,0
0.00045118,0,0,0,-14.25,-10,0
0.00045329,0.04981,-6.8309e-05,0,-14,-9.3333,0
0.00045332,0,0,0,-14,-10,0
0.00045449,0.04984,-8.5476e-05,0,-13.75,-9.3333,0
0.00045452,0,0,0,-13.75,-10,0
0.00045707,0.049893,-0.00011263,0,-13.5,-9.3333,0
0.00045718,0,0,0,-13.5,-10,0
0.00045948,0.049933,-0.0001379,0,-13.25,-9.3333,0
0.00046023,0,0,0,-13.25,-10,0
0.00046176,0.049995,-0.00017791,0,-13,-9.3333,0
0.00046249,0,0,0,-13,-10,0
0.00046401,0.050055,-0.00022705,0,-12.75,-9.3333,0
0.00046499,0,0,0,-12.75,-10,0
0.00046756,0.050157,-0.00030439,0,-12.5,-9.3333,0
0.00046966,0,0,0,-12.5,-10,0
0.00047153,0.050257,-0.0003535,0,-12.25,-9.3333,0
0.00047441,0,0,0,-12.25,-10,0
0.00047536,0.050381,-0.00039343,0,-12,-9.3333,0
0.00047897,0,0,0,-12,-10,0
0.00048015,0.050509,-0.00042082,0,-11.75,-9.3333,0
0.000485,0,0,0,-11.75,-10,0
0.00048522,0.050661,-0.00043221,0,-11.5,-9.3333,0
0.00049129,0,0,0,-11.5,-10,0
0.00049085,0.050808,-0.00043344,0,-11.25,-9.3333,0
0.00049807,0,0,0,-11.25,-10,0
0.00049738,0.050965,-0.00052452,0,-11,-9.3333,0
0.00050613,0,0,0,-11,-10,0
0.00050514,0.051151,-0.00062817,0,-10.75,-9.3333,0
0.00051655,0,0,0,-10.75,-10,0
0.00051321,0.051362,-0.00087596,0,-10.5,-9.3333,0
0.00052532,0,0,0,-10.5,-10,0
0.00052258,0.051686,-0.0012976,0,-10.25,-9.3333,0
0.00053855,0,0,0,-10.25,-10,0
0.00053784,0.052097,-0.0014233,-2.5448e-23,-10,-9.3333,0
0.00061882,0,0,0,-10,-10,0
0.00043877,0.050003,3.1789e-05,0,-24.75,-8.6667,0
0.00043875,0.05,0,0,-25,-8.6667,0
0.00043841,0.050012,8.6378e-05,0,-24.5,-8.6667,0
0.00043847,0.050042,0.00021333,0,-24.25,-8.6667,0
0.00043876,0.050109,0.00038402,0,-24,-8.6667,0
0.00043791,0.050211,0.00049434,0,-23.75,-8.6667,0
0.00043744,0.050328,0.00049457,0,-23.5,-8.6667,0
0.00043733,0.050412,0.00033621,0,-23.25,-8.6667,0
0.00043691,0.050418,8.5041e-05,0,-23,-8.6667,0
0.00043667,0.05035,-0.00011414,0,-22.75,-8.6667,0
0.00043701,0.050253,-0.00020916,0,-22.5,-8.6667,0
0.0004372,0.05015,-0.00021479,0,-22.25,-8.6667,0
0.00043725,0.050086,-0.00019411,0,-22,-8.6667,0
0.00043735,0.050035,-0.00015837,0,-21.75,-8.6667,0
0.00043747,0.049989,-0.00010567,0,-21.5,-8.6667,0
0.0004376,0.049931,-5.6452e-05,0,-21.25,-8.6667,0
0.00043752,0.049891,-1.8543e-05,0,-21,-8.6667,0
0.00043757,0.049882,-8.6451e-06,0,-20.75,-8.6667,0
0.00043751,0.049889,-1.6812e-05,0,-20.5,-8.6667,0
0.00043748,0.049896,-1.6425e-06,0,-20.25,-8.6667,0
0.00043751,0.049916,6.4109e-05,0,-20,-8.6667,0
0.00043776,0.049957,0.00013176,0,-19.75,-8.6667,0
0.0004377,0.05001,0.00013669,0,-19.5,-8.6667,0
0.00043764,0.05006,8.6249e-05,0,-19.25,-8.6667,0
0.0004378,0.050088,3.1316e-05,0,-19,-8.6667,0
0.00043811,0.050099,4.7361e-06,0,-18.75,-8.6667,0
0.00043831,0.050096,3.3021e-06,0,-18.5,-8.6667,0
0.00043853,0.050094,2.4604e-05,0,-18.25,-8.6667,0
0.00043893,0.050092,6.0195e-05,0,-18,-8.6667,0
0.00043922,0.050093,9.6167e-05,0,-17.75,-8.6667,0
0.00043965,0.050104,0.00012914,0,-17.5,-8.6667,0
0.00043993,0.050123,0.00014845,0,-17.25,-8.6667,0
0.00044002,0.050146,0.00013815,0,-17,-8.6667,0
0.00044056,0.050159,9.9268e-05,0,-16.75,-8.6667,0
0.00044123,0.050162,4.9019e-05,0,-16.5,-8.6667,0
0.00044174,0.05017,-4.4484e-06,0,-16.25,-8.6667,0
0.00044231,0.050178,-6.2854e-05,0,-16,-8.6667,0
0.00044305,0.050186,-0.00011889,0,-15.75,-8.6667,0
0.00044384,0.050194,-0.00015265,0,-15.5,-8.6667,0
0.00044459,0.050207,-0.00016556,0,-15.25,-8.6667,0
0.00044544,0.050219,-0.00016532,0,-15,-8.6667,0
0.00044631,0.050231,-0.00015947,0,-14.75,-8.6667,0
0.00044722,0.050244,-0.00015471,0,-14.5,-8.6667,0
0.00044851,0.050264,-0.00016358,0,-14.25,-8.6667,0
0.00045015,0.050297,-0.00017722,0,-14,-8.6667,0
0.00045132,0.050338,-0.00021605,0,-13.75,-8.6667,0
0.00045353,0.050386,-0.0002546,0,-13.5,-8.6667,0
0.00045532,0.050423,-0.00027066,0,-13.25,-8.6667,0
0.0004574,0.050478,-0.00033294,0,-13,-8.6667,0
0.00045935,0.050535,-0.00043037,0,-12.75,-8.6667,0
0.00046169,0.050626,-0.00054,0,-12.5,-8.6667,0
0.00046476,0.050713,-0.00059752,0,-12.25,-8.6667,0
0.00046778,0.050819,-0.00066568,0,-12,-8.6667,0
0.0004712,0.05093,-0.00074566,0,-11.75,-8.6667,0
0.00047478,0.051071,-0.00079668,0,-11.5,-8.6667,0
0.00047896,0.051217,-0.00080725,0,-11.25,-8.6667,0
0.00048335,0.051375,-0.00090476,0,-11,-8.6667,0
0.0004886,0.051529,-0.0010526,0,-10.75,-8.6667,0
0.0004942,0.051703,-0.0014234,0,-10.5,-8.6667,0
0.00050008,0.051888,-0.0019014,0,-10.25,-8.6667,0
