Predicted p,Predicted U:0,Predicted U:1,Predicted U:2,Points:0,Points:1,Points:2
0.00015209807,0.049998086,-3.6657526e-05,-1.2453375e-23,-24.75,-9.3333,0
0.00019017537,-1.5958016e-12,9.502888e-06,-1.1179357999999999e-23,-24.75,-10.0,0
0.00017130621,0.05,1.5801052e-05,9.0904544e-24,-25.0,-9.3333,0
0.00019883696,0.023083998,-8.136849e-07,-4.7904683e-25,-25.0,-10.0,0
0.00017171657,0.049997978,1.2286124e-05,1.9327244e-23,-24.5,-9.3333,0
0.00018986313,-1.5097524e-12,4.2133484e-05,-2.3688799e-24,-24.5,-10.0,0
0.00019016128,0.049995694,-2.4421897e-05,-1.1981043e-23,-24.25,-9.3333,0
0.00015869722,-3.8755596e-12,7.7122415e-05,-2.1663307e-23,-24.25,-10.0,0
0.00018606274,0.049992934,1.6542705e-05,-2.4473823e-23,-24.0,-9.3333,0
0.00018515631,-2.822017e-12,1.9225816e-05,-8.220107e-24,-24.0,-10.0,0
0.00019028368,0.04998968,3.2450233e-05,1.1016689e-23,-23.75,-9.3333,0
0.00015757958,-6.9210956e-13,-1.0871532e-05,1.2486822500000001e-23,-23.75,-10.0,0
0.00021238864,0.04998601,-2.363458e-05,-1.9107398e-23,-23.5,-9.3333,0
0.0001872055,-3.586742e-12,2.2616257e-05,-1.7157737e-23,-23.5,-10.0,0
0.00017632647,0.049981993,8.587685e-05,-2.1198624e-23,-23.25,-9.3333,0
0.00020884191,3.5515133e-12,3.173849e-05,-2.712899e-24,-23.25,-10.0,0
0.0001892968,0.04997769,1.587208e-05,1.6662257e-24,-23.0,-9.3333,0
0.0002023034,2.454488e-12,-4.0153216e-05,7.1473575e-24,-23.0,-10.0,0
0.00018614963,0.04997316,-2.8234237e-05,1.7206508e-23,-22.75,-9.3333,0
0.00017810421,-3.4712233e-12,1.3325192e-05,5.5673385e-24,-22.75,-10.0,0
0.00017147392,0.049968485,-1.6890117e-05,-6.1062757000000004e-24,-22.5,-9.3333,0
0.00019367684,2.456521e-12,1.9128784e-06,-6.5786709999999995e-24,-22.5,-10.0,0
0.0001798751,0.04996364,1.1367461e-05,1.8003548e-23,-22.25,-9.3333,0
0.0001969915,1.6470939e-12,1.8056555e-05,2.2395875e-23,-22.25,-10.0,0
0.00015820267,0.049958713,8.160267e-05,-4.4875205e-24,-22.0,-9.3333,0
0.00017186465,1.7667916e-12,3.4927187e-05,2.4184734e-23,-22.0,-10.0,0
0.00015577054,0.04995372,3.8882717e-06,1.8456670000000002e-23,-21.75,-9.3333,0
0.0001830596,3.6954745e-12,-1.319719e-05,7.478124e-24,-21.75,-10.0,0
0.00018323475,0.049948737,4.784768e-06,-1.3983412e-23,-21.5,-9.3333,0
0.0001822732,3.3263114e-12,3.3143006e-05,-1.0894863e-23,-21.5,-10.0,0
0.0001632594,0.04994364,9.207288e-07,1.19290726e-23,-21.25,-9.3333,0
0.0001808054,-2.3371756e-12,2.3606408e-06,3.2927307000000002e-24,-21.25,-10.0,0
0.00017313534,0.04993861,-2.065394e-05,-3.8425478000000004e-24,-21.0,-9.3333,0
0.00017635015,-2.3899459e-12,4.861741e-05,-1.5245740000000002e-23,-21.0,-10.0,0
0.00020139512,0.04993362,9.263136e-05,-2.2844301e-23,-20.75,-9.3333,0
0.00014793365,-2.0121023e-12,-9.280509e-05,-1.6117197999999998e-23,-20.75,-10.0,0
0.0001783398,0.049928818,-1.1364173e-06,-2.8587056999999997e-25,-20.5,-9.3333,0
0.00016935857,3.533146e-12,-2.9494113e-05,-5.0617102000000005e-24,-20.5,-10.0,0
0.00017242118,0.049923945,7.0334645e-06,-2.1798461e-23,-20.25,-9.3333,0
0.00018162366,-3.374051e-12,-4.6917557e-05,-1.6236247e-23,-20.25,-10.0,0
0.0001529325,0.04991944,6.673752e-05,-2.3211291999999998e-23,-20.0,-9.3333,0
0.00015911178,-3.6247394e-12,1.1839846e-05,1.3397629e-23,-20.0,-10.0,0
0.00017185563,0.04991499,0.00015680771,2.0797453e-23,-19.75,-9.3333,0
0.00017511583,-7.591766e-13,-2.2024033e-06,1.9484738e-23,-19.75,-10.0,0
0.00020711285,0.04991076,-1.0887801e-05,2.5107536999999998e-23,-19.5,-9.3333,0
0.00017211582,7.3919863e-13,-3.3064513e-05,-1.4692402e-23,-19.5,-10.0,0
0.00014683385,0.049906798,4.803206e-05,2.497001e-23,-19.25,-9.3333,0
0.00017545158,1.960286e-12,-5.72353e-06,-8.160419e-24,-19.25,-10.0,0
0.0001788245,0.049903248,6.237562e-06,-1.1084745e-23,-19.0,-9.3333,0
0.00014409973,1.2601313e-13,2.1084736e-05,-2.0578137e-23,-19.0,-10.0,0
0.00021008836,0.04990009,-6.3423504e-06,7.546142400000001e-24,-18.75,-9.3333,0
0.00015712675,-2.2487637e-12,-2.464067e-05,5.509657e-25,-18.75,-10.0,0
0.00015868165,0.04989723,2.8819428e-05,-1.5167890000000002e-23,-18.5,-9.3333,0
0.00016163189,2.4244808e-12,-2.6628899e-05,-1.2115136500000001e-23,-18.5,-10.0,0
0.00015957802,0.04989501,6.5725384e-05,8.809367499999999e-25,-18.25,-9.3333,0
0.00017066205,2.4305523e-12,1.2234916e-05,1.7623330000000002e-23,-18.25,-10.0,0
0.00017041017,0.049893484,5.0992552e-05,1.2118216e-23,-18.0,-9.3333,0
0.0001790364,-8.8653585e-14,2.3749832e-05,-1.1935907e-23,-18.0,-10.0,0
0.00014339287,0.049892362,-4.070854e-05,-7.338300000000001e-24,-17.75,-9.3333,0
0.00018775694,-1.6285862e-12,-6.266827e-05,-1.2994824e-23,-17.75,-10.0,0
0.00015482926,0.049892176,1.32516725e-05,-8.963328e-24,-17.5,-9.3333,0
0.00018707514,-9.650804e-13,-2.1710934e-05,2.0626605e-23,-17.5,-10.0,0
0.00016516297,0.0498926,-7.2368857e-06,-1.2601605e-23,-17.25,-9.3333,0
0.00020842234,-5.3138223e-13,4.2991276e-05,-1.8604698e-23,-17.25,-10.0,0
0.0001579384,0.04989414,7.0892915e-05,1.3826296e-23,-17.0,-9.3333,0
0.0001824798,1.06603094e-13,-9.099109e-06,-6.843053e-24,-17.0,-10.0,0
0.00015818133,0.049896445,6.9790665e-05,1.7125197999999998e-23,-16.75,-9.3333,0
0.00017145117,-3.2495083e-12,-6.6645356e-05,-9.960801500000001e-24,-16.75,-10.0,0
0.00017704528,0.049900055,3.2684766e-05,2.0660127999999998e-23,-16.5,-9.3333,0
0.00014489624,-3.4257597e-12,-1.7653452e-05,7.755828e-25,-16.5,-10.0,0
0.00017927111,0.049904488,3.9660554e-05,-8.763449500000001e-24,-16.25,-9.3333,0
0.00017826681,3.3554895e-12,-2.5460293e-05,1.7127546e-23,-16.25,-10.0,0
0.00015973939,0.049910367,-9.117781e-06,1.02491586e-23,-16.0,-9.3333,0
0.00012913583,-1.4461175e-12,-7.933391e-06,1.782144e-23,-16.0,-10.0,0
0.00016345517,0.049917642,-1.5649974e-05,1.0892907e-23,-15.75,-9.3333,0
0.0001567161,-3.0020327e-12,2.9315677e-05,6.2588349999999996e-24,-15.75,-10.0,0
0.00018694611,0.04992654,-9.240696e-05,1.6096170000000003e-23,-15.5,-9.3333,0
0.00018278994,1.822771e-12,8.272814e-05,-1.9773575e-23,-15.5,-10.0,0
0.00015071918,0.04993664,-7.192029e-05,-1.835721e-23,-15.25,-9.3333,0
0.00015280016,1.8055418e-12,-5.4569682e-08,-1.6674525e-23,-15.25,-10.0,0
0.00015918343,0.049948737,-8.054094e-05,1.25143884e-23,-15.0,-9.3333,0
0.00016907166,1.4205772e-12,3.7962105e-05,-1.9356148e-23,-15.0,-10.0,0
0.00017455235,0.049962446,4.2074913e-05,-2.5653e-24,-14.75,-9.3333,0
0.00015873267,-3.9818843e-12,-1.9198487e-05,-1.1134229e-23,-14.75,-10.0,0
0.00014205182,0.049978465,-2.5972957e-05,-1.2590876e-23,-14.5,-9.3333,0
0.00014975894,1.5465624e-13,3.401641e-05,-2.3246330000000002e-23,-14.5,-10.0,0
0.00014976636,0.049996093,-4.0189756e-05,6.0136192e-24,-14.25,-9.3333,0
0.00014881062,-1.5234567e-12,-6.808067e-05,3.9060353e-24,-14.25,-10.0,0
0.00013476929,0.050016697,-6.393425e-05,-9.712400000000001e-25,-14.0,-9.3333,0
