"p","U:0","U:1","U:2","Points:0","Points:1","Points:2"
0.0001607,0.049998,9.6839e-06,0,-24.75,-9.3333,0
0.00016172,0,0,0,-24.75,-10,0
0.00016105,0.05,0,0,-25,-9.3333,0
0.00016233,0.023084,0,0,-25,-10,0
0.00016026,0.049998,1.5586e-05,0,-24.5,-9.3333,0
0.00016096,0,0,0,-24.5,-10,0
0.00015999,0.049996,1.9844e-05,0,-24.25,-9.3333,0
0.00016056,0,0,0,-24.25,-10,0
0.0001597,0.049993,2.3394e-05,0,-24,-9.3333,0
0.00016012,0,0,0,-24,-10,0
0.00015943,0.04999,2.5903e-05,0,-23.75,-9.3333,0
0.00015975,0,0,0,-23.75,-10,0
0.00015917,0.049987,2.7738e-05,0,-23.5,-9.3333,0
0.00015942,0,0,0,-23.5,-10,0
0.00015893,0.049983,2.9168e-05,0,-23.25,-9.3333,0
0.00015912,0,0,0,-23.25,-10,0
0.00015869,0.04998,3e-05,0,-23,-9.3333,0
0.00015883,0,0,0,-23,-10,0
0.00015846,0.049976,3.0674e-05,0,-22.75,-9.3333,0
0.00015856,0,0,0,-22.75,-10,0
0.00015822,0.049972,3.1013e-05,0,-22.5,-9.3333,0
0.0001583,0,0,0,-22.5,-10,0
0.00015799,0.049968,3.1136e-05,0,-22.25,-9.3333,0
0.00015804,0,0,0,-22.25,-10,0
0.00015775,0.049965,3.1146e-05,0,-22,-9.3333,0
0.00015778,0,0,0,-22,-10,0
0.00015751,0.049961,3.0963e-05,0,-21.75,-9.3333,0
0.00015752,0,0,0,-21.75,-10,0
0.00015726,0.049958,3.0622e-05,0,-21.5,-9.3333,0
0.00015726,0,0,0,-21.5,-10,0
0.000157,0.049954,3.0233e-05,0,-21.25,-9.3333,0
0.00015699,0,0,0,-21.25,-10,0
0.00015673,0.049951,2.9706e-05,0,-21,-9.3333,0
0.00015671,0,0,0,-21,-10,0
0.00015645,0.049948,2.9037e-05,0,-20.75,-9.3333,0
0.00015642,0,0,0,-20.75,-10,0
0.00015615,0.049946,2.8337e-05,0,-20.5,-9.3333,0
0.00015612,0,0,0,-20.5,-10,0
0.00015585,0.049943,2.7484e-05,0,-20.25,-9.3333,0
0.0001558,0,0,0,-20.25,-10,0
0.00015552,0.049942,2.6575e-05,0,-20,-9.3333,0
0.00015546,0,0,0,-20,-10,0
0.00015518,0.04994,2.5529e-05,0,-19.75,-9.3333,0
0.00015511,0,0,0,-19.75,-10,0
