"p","U:0","U:1","U:2","Points:0","Points:1","Points:2"
0.00014574,0.049998,9.6885e-06,0,-24.75,-9.3333,0
0.00014676,0,0,0,-24.75,-10,0
0.00014609,0.05,0,0,-25,-9.3333,0
0.00014737,0.023084,0,0,-25,-10,0
0.00014529,0.049998,1.5623e-05,0,-24.5,-9.3333,0
0.00014599,0,0,0,-24.5,-10,0
0.00014503,0.049996,1.9883e-05,0,-24.25,-9.3333,0
0.00014559,0,0,0,-24.25,-10,0
0.00014474,0.049993,2.3377e-05,0,-24,-9.3333,0
0.00014517,0,0,0,-24,-10,0
0.00014447,0.04999,2.5914e-05,0,-23.75,-9.3333,0
0.00014479,0,0,0,-23.75,-10,0
0.00014421,0.049987,2.7803e-05,0,-23.5,-9.3333,0
0.00014446,0,0,0,-23.5,-10,0
0.00014397,0.049983,2.9125e-05,0,-23.25,-9.3333,0
0.00014416,0,0,0,-23.25,-10,0
0.00014373,0.04998,3.0088e-05,0,-23,-9.3333,0
0.00014387,0,0,0,-23,-10,0
0.0001435,0.049976,3.0693e-05,0,-22.75,-9.3333,0
0.0001436,0,0,0,-22.75,-10,0
0.00014327,0.049972,3.1071e-05,0,-22.5,-9.3333,0
0.00014334,0,0,0,-22.5,-10,0
0.00014303,0.049968,3.1224e-05,0,-22.25,-9.3333,0
0.00014309,0,0,0,-22.25,-10,0
0.0001428,0.049964,3.1203e-05,0,-22,-9.3333,0
0.00014283,0,0,0,-22,-10,0
0.00014255,0.049961,3.1025e-05,0,-21.75,-9.3333,0
0.00014257,0,0,0,-21.75,-10,0
0.00014231,0.049957,3.0723e-05,0,-21.5,-9.3333,0
0.00014231,0,0,0,-21.5,-10,0
0.00014205,0.049954,3.0292e-05,0,-21.25,-9.3333,0
0.00014204,0,0,0,-21.25,-10,0
0.00014178,0.049951,2.977e-05,0,-21,-9.3333,0
0.00014176,0,0,0,-21,-10,0
0.0001415,0.049948,2.914e-05,0,-20.75,-9.3333,0
0.00014148,0,0,0,-20.75,-10,0
0.00014121,0.049945,2.8412e-05,0,-20.5,-9.3333,0
0.00014117,0,0,0,-20.5,-10,0
0.0001409,0.049943,2.7564e-05,0,-20.25,-9.3333,0
0.00014086,0,0,0,-20.25,-10,0
0.00014058,0.049941,2.6615e-05,0,-20,-9.3333,0
0.00014052,0,0,0,-20,-10,0
0.00014024,0.04994,2.5562e-05,0,-19.75,-9.3333,0
0.00014017,0,0,0,-19.75,-10,0
0.00013988,0.049938,2.4398e-05,0,-19.5,-9.3333,0
0.0001398,0,0,0,-19.5,-10,0
0.00013949,0.049938,2.3126e-05,0,-19.25,-9.3333,0
0.00013941,0,0,0,-19.25,-10,0
0.00013908,0.049937,2.1728e-05,0,-19,-9.3333,0
0.00013899,0,0,0,-19,-10,0
0.00013865,0.049938,2.022e-05,0,-18.75,-9.3333,0
0.00013855,0,0,0,-18.75,-10,0
0.00013819,0.049938,1.8567e-05,0,-18.5,-9.3333,0
0.00013807,0,0,0,-18.5,-10,0
0.00013769,0.04994,1.6755e-05,0,-18.25,-9.3333,0
0.00013757,0,0,0,-18.25,-10,0
0.00013716,0.049942,1.4799e-05,0,-18,-9.3333,0
0.00013702,0,0,0,-18,-10,0
0.0001366,0.049945,1.2657e-05,0,-17.75,-9.3333,0
0.00013645,0,0,0,-17.75,-10,0
0.00013599,0.049949,1.0372e-05,0,-17.5,-9.3333,0
0.00013583,0,0,0,-17.5,-10,0
0.00013534,0.049953,7.8248e-06,0,-17.25,-9.3333,0
0.00013516,0,0,0,-17.25,-10,0
0.00013465,0.049959,5.1759e-06,0,-17,-9.3333,0
0.00013445,0,0,0,-17,-10,0
0.0001339,0.049965,2.1945e-06,0,-16.75,-9.3333,0
0.00013369,0,0,0,-16.75,-10,0
0.0001331,0.049973,-9.087e-07,0,-16.5,-9.3333,0
0.00013286,0,0,0,-16.5,-10,0
0.00013224,0.049982,-4.4611e-06,0,-16.25,-9.3333,0
0.00013199,0,0,0,-16.25,-10,0
0.00013132,0.049992,-8.0656e-06,0,-16,-9.3333,0
0.00013105,0,0,0,-16,-10,0
0.00013033,0.050003,-1.2074e-05,0,-15.75,-9.3333,0
0.00013003,0,0,0,-15.75,-10,0
0.00012926,0.050016,-1.6371e-05,0,-15.5,-9.3333,0
0.00012893,0,0,0,-15.5,-10,0
0.00012812,0.050031,-2.1098e-05,0,-15.25,-9.3333,0
0.00012776,0,0,0,-15.25,-10,0
0.00012688,0.050047,-2.6105e-05,0,-15,-9.3333,0
0.00012649,0,0,0,-15,-10,0
0.00012556,0.050065,-3.1615e-05,0,-14.75,-9.3333,0
0.00012513,0,0,0,-14.75,-10,0
0.00012413,0.050086,-3.748e-05,0,-14.5,-9.3333,0
0.00012366,0,0,0,-14.5,-10,0
0.00012259,0.050108,-4.3977e-05,0,-14.25,-9.3333,0
0.00012208,0,0,0,-14.25,-10,0
0.00012094,0.050133,-5.0812e-05,0,-14,-9.3333,0
0.00012038,0,0,0,-14,-10,0
0.00011916,0.05016,-5.8488e-05,0,-13.75,-9.3333,0
0.00011854,0,0,0,-13.75,-10,0
0.00011724,0.05019,-6.6488e-05,0,-13.5,-9.3333,0
0.00011655,0,0,0,-13.5,-10,0
