"p","U:0","U:1","U:2","Points:0","Points:1","Points:2"
0.0001822,0.049998,9.689e-06,0,-24.75,-9.3333,0
0.00018322,0,0,0,-24.75,-10,0
0.00018255,0.05,0,0,-25,-9.3333,0
0.00018383,0.023084,0,0,-25,-10,0
0.00018175,0.049998,1.5617e-05,0,-24.5,-9.3333,0
0.00018244,0,0,0,-24.5,-10,0
0.00018149,0.049996,1.9822e-05,0,-24.25,-9.3333,0
0.00018206,0,0,0,-24.25,-10,0
0.0001812,0.049993,2.3372e-05,0,-24,-9.3333,0
0.00018163,0,0,0,-24,-10,0
0.00018093,0.04999,2.5849e-05,0,-23.75,-9.3333,0
0.00018125,0,0,0,-23.75,-10,0
0.00018068,0.049987,2.7785e-05,0,-23.5,-9.3333,0
0.00018092,0,0,0,-23.5,-10,0
0.00018043,0.049983,2.9098e-05,0,-23.25,-9.3333,0
0.00018062,0,0,0,-23.25,-10,0
0.00018019,0.04998,3.0049e-05,0,-23,-9.3333,0
0.00018034,0,0,0,-23,-10,0
0.00017996,0.049976,3.0722e-05,0,-22.75,-9.3333,0
0.00018006,0,0,0,-22.75,-10,0
0.00017973,0.049972,3.1004e-05,0,-22.5,-9.3333,0
0.0001798,0,0,0,-22.5,-10,0
0.00017949,0.049968,3.1256e-05,0,-22.25,-9.3333,0
0.00017955,0,0,0,-22.25,-10,0
0.00017926,0.049965,3.1207e-05,0,-22,-9.3333,0
0.00017929,0,0,0,-22,-10,0
0.00017901,0.049961,3.0979e-05,0,-21.75,-9.3333,0
0.00017903,0,0,0,-21.75,-10,0
0.00017876,0.049958,3.0771e-05,0,-21.5,-9.3333,0
0.00017877,0,0,0,-21.5,-10,0
0.00017851,0.049954,3.0246e-05,0,-21.25,-9.3333,0
0.0001785,0,0,0,-21.25,-10,0
0.00017824,0.049951,2.9757e-05,0,-21,-9.3333,0
0.00017822,0,0,0,-21,-10,0
0.00017796,0.049948,2.9154e-05,0,-20.75,-9.3333,0
0.00017793,0,0,0,-20.75,-10,0
0.00017767,0.049946,2.8291e-05,0,-20.5,-9.3333,0
0.00017763,0,0,0,-20.5,-10,0
0.00017736,0.049943,2.7584e-05,0,-20.25,-9.3333,0
0.00017732,0,0,0,-20.25,-10,0
0.00017704,0.049941,2.6553e-05,0,-20,-9.3333,0
0.00017698,0,0,0,-20,-10,0
0.0001767,0.04994,2.5522e-05,0,-19.75,-9.3333,0
0.00017663,0,0,0,-19.75,-10,0
0.00017633,0.049939,2.438e-05,0,-19.5,-9.3333,0
0.00017626,0,0,0,-19.5,-10,0
0.00017595,0.049938,2.3097e-05,0,-19.25,-9.3333,0
0.00017587,0,0,0,-19.25,-10,0
0.00017554,0.049938,2.1676e-05,0,-19,-9.3333,0
0.00017545,0,0,0,-19,-10,0
0.0001751,0.049938,2.0209e-05,0,-18.75,-9.3333,0
0.000175,0,0,0,-18.75,-10,0
0.00017464,0.049939,1.8532e-05,0,-18.5,-9.3333,0
0.00017453,0,0,0,-18.5,-10,0
0.00017415,0.04994,1.6715e-05,0,-18.25,-9.3333,0
0.00017402,0,0,0,-18.25,-10,0
0.00017362,0.049942,1.4796e-05,0,-18,-9.3333,0
0.00017348,0,0,0,-18,-10,0
0.00017305,0.049945,1.2614e-05,0,-17.75,-9.3333,0
0.0001729,0,0,0,-17.75,-10,0
0.00017245,0.049949,1.0383e-05,0,-17.5,-9.3333,0
0.00017228,0,0,0,-17.5,-10,0
0.0001718,0.049953,7.8434e-06,0,-17.25,-9.3333,0
0.00017162,0,0,0,-17.25,-10,0
0.00017111,0.049959,5.1756e-06,0,-17,-9.3333,0
0.00017091,0,0,0,-17,-10,0
0.00017036,0.049966,2.2262e-06,0,-16.75,-9.3333,0
0.00017015,0,0,0,-16.75,-10,0
0.00016956,0.049973,-9.4735e-07,0,-16.5,-9.3333,0
0.00016933,0,0,0,-16.5,-10,0
0.00016871,0.049982,-4.4446e-06,0,-16.25,-9.3333,0
0.00016846,0,0,0,-16.25,-10,0
0.0001678,0.049992,-7.9864e-06,0,-16,-9.3333,0
0.00016753,0,0,0,-16,-10,0
0.0001668,0.050003,-1.193e-05,0,-15.75,-9.3333,0
0.0001665,0,0,0,-15.75,-10,0
0.00016573,0.050017,-1.6342e-05,0,-15.5,-9.3333,0
0.00016541,0,0,0,-15.5,-10,0
0.00016459,0.050031,-2.1022e-05,0,-15.25,-9.3333,0
0.00016424,0,0,0,-15.25,-10,0
0.00016337,0.050047,-2.59e-05,0,-15,-9.3333,0
0.00016298,0,0,0,-15,-10,0
0.00016204,0.050065,-3.1508e-05,0,-14.75,-9.3333,0
0.00016162,0,0,0,-14.75,-10,0
0.00016062,0.050086,-3.7353e-05,0,-14.5,-9.3333,0
0.00016016,0,0,0,-14.5,-10,0
0.00015909,0.050108,-4.3799e-05,0,-14.25,-9.3333,0
0.00015859,0,0,0,-14.25,-10,0
0.00015745,0.050133,-5.0564e-05,0,-14,-9.3333,0
0.00015689,0,0,0,-14,-10,0
0.00015567,0.05016,-5.8193e-05,0,-13.75,-9.3333,0
0.00015506,0,0,0,-13.75,-10,0
0.00015376,0.05019,-6.6095e-05,0,-13.5,-9.3333,0
0.00015308,0,0,0,-13.5,-10,0
0.00015171,0.050222,-7.5395e-05,0,-13.25,-9.3333,0
0.00015096,0,0,0,-13.25,-10,0
0.00014949,0.050259,-8.4652e-05,0,-13,-9.3333,0
0.00014864,0,0,0,-13,-10,0
0.0001471,0.050298,-9.5848e-05,0,-12.75,-9.3333,0
0.00014617,0,0,0,-12.75,-10,0
0.00014452,0.050342,-0.00010695,0,-12.5,-9.3333,0
0.00014344,0,0,0,-12.5,-10,0
0.00014176,0.050388,-0.0001209,0,-12.25,-9.3333,0
0.00014054,0,0,0,-12.25,-10,0
0.00013877,0.050441,-0.00013409,0,-12,-9.3333,0
0.00013733,0,0,0,-12,-10,0
0.00013555,0.050496,-0.00015173,0,-11.75,-9.3333,0
0.0001339,0,0,0,-11.75,-10,0
0.00013212,0.050558,-0.00016873,0,-11.5,-9.3333,0
0.00013012,0,0,0,-11.5,-10,0
0.00012834,0.050623,-0.00019148,0,-11.25,-9.3333,0
0.00012597,0,0,0,-11.25,-10,0
0.00012454,0.050699,-0.0002141,0,-11,-9.3333,0
0.00012166,0,0,0,-11,-10,0
0.00012003,0.050772,-0.00024374,0,-10.75,-9.3333,0
0.00011645,0,0,0,-10.75,-10,0
0.00011637,0.050869,-0.00027956,0,-10.5,-9.3333,0
0.00011222,0,0,0,-10.5,-10,0
0.00011039,0.050948,-0.00032812,0,-10.25,-9.3333,0
0.00010457,0,0,0,-10.25,-10,0
0.00010356,0.051051,-0.00036848,-2.8695e-24,-10,-9.3333,0
0.00010892,0,0,0,-10,-10,0
0.00018119,0.050001,6.1428e-06,0,-24.75,-8.6667,0
0.00018124,0.05,0,0,-25,-8.6667,0
0.00018109,0.050003,9.8983e-06,0,-24.5,-8.6667,0
0.00018097,0.050005,1.3001e-05,0,-24.25,-8.6667,0
