"p","U:0","U:1","U:2","Points:0","Points:1","Points:2"
0.00019127,0.049998,9.6825e-06,0,-24.75,-9.3333,0
0.00019229,0,0,0,-24.75,-10,0
0.00019162,0.05,0,0,-25,-9.3333,0
0.0001929,0.023084,0,0,-25,-10,0
0.00019081,0.049998,1.5661e-05,0,-24.5,-9.3333,0
0.0001915,0,0,0,-24.5,-10,0
0.00019055,0.049996,1.9776e-05,0,-24.25,-9.3333,0
0.00019112,0,0,0,-24.25,-10,0
0.00019027,0.049993,2.34e-05,0,-24,-9.3333,0
0.0001907,0,0,0,-24,-10,0
0.00018999,0.04999,2.5896e-05,0,-23.75,-9.3333,0
0.00019032,0,0,0,-23.75,-10,0
0.00018974,0.049987,2.7799e-05,0,-23.5,-9.3333,0
0.00018999,0,0,0,-23.5,-10,0
0.0001895,0.049983,2.9141e-05,0,-23.25,-9.3333,0
0.00018968,0,0,0,-23.25,-10,0
0.00018926,0.04998,3.0092e-05,0,-23,-9.3333,0
0.0001894,0,0,0,-23,-10,0
0.00018903,0.049976,3.0673e-05,0,-22.75,-9.3333,0
0.00018913,0,0,0,-22.75,-10,0
0.00018879,0.049972,3.1072e-05,0,-22.5,-9.3333,0
0.00018887,0,0,0,-22.5,-10,0
0.00018856,0.049968,3.1147e-05,0,-22.25,-9.3333,0
0.00018861,0,0,0,-22.25,-10,0
0.00018832,0.049965,3.1166e-05,0,-22,-9.3333,0
0.00018836,0,0,0,-22,-10,0
0.00018808,0.049961,3.1014e-05,0,-21.75,-9.3333,0
0.0001881,0,0,0,-21.75,-10,0
0.00018783,0.049958,3.0605e-05,0,-21.5,-9.3333,0
0.00018784,0,0,0,-21.5,-10,0
0.00018757,0.049954,3.0289e-05,0,-21.25,-9.3333,0
0.00018757,0,0,0,-21.25,-10,0
0.0001873,0.049951,2.9685e-05,0,-21,-9.3333,0
0.00018729,0,0,0,-21,-10,0
0.00018703,0.049948,2.9052e-05,0,-20.75,-9.3333,0
0.000187,0,0,0,-20.75,-10,0
