"p","U:0","U:1","U:2","Points:0","Points:1","Points:2"
0.00014643,0.049998,9.6884e-06,0,-24.75,-9.3333,0
0.00014745,0,0,0,-24.75,-10,0
0.00014678,0.05,0,0,-25,-9.3333,0
0.00014806,0.023084,0,0,-25,-10,0
0.00014598,0.049998,1.5581e-05,0,-24.5,-9.3333,0
0.00014668,0,0,0,-24.5,-10,0
0.00014572,0.049996,1.9897e-05,0,-24.25,-9.3333,0
0.00014629,0,0,0,-24.25,-10,0
0.00014543,0.049993,2.3408e-05,0,-24,-9.3333,0
0.00014585,0,0,0,-24,-10,0
0.00014516,0.04999,2.593e-05,0,-23.75,-9.3333,0
0.00014548,0,0,0,-23.75,-10,0
0.0001449,0.049987,2.7788e-05,0,-23.5,-9.3333,0
0.00014515,0,0,0,-23.5,-10,0
0.00014466,0.049983,2.9133e-05,0,-23.25,-9.3333,0
0.00014485,0,0,0,-23.25,-10,0
0.00014442,0.04998,3.0043e-05,0,-23,-9.3333,0
0.00014456,0,0,0,-23,-10,0
0.00014419,0.049976,3.0671e-05,0,-22.75,-9.3333,0
0.00014429,0,0,0,-22.75,-10,0
0.00014395,0.049972,3.1048e-05,0,-22.5,-9.3333,0
0.00014403,0,0,0,-22.5,-10,0
0.00014372,0.049968,3.1188e-05,0,-22.25,-9.3333,0
0.00014377,0,0,0,-22.25,-10,0
0.00014348,0.049965,3.1193e-05,0,-22,-9.3333,0
0.00014352,0,0,0,-22,-10,0
0.00014324,0.049961,3.0971e-05,0,-21.75,-9.3333,0
0.00014326,0,0,0,-21.75,-10,0
0.00014299,0.049957,3.0695e-05,0,-21.5,-9.3333,0
0.000143,0,0,0,-21.5,-10,0
0.00014273,0.049954,3.0232e-05,0,-21.25,-9.3333,0
0.00014273,0,0,0,-21.25,-10,0
0.00014247,0.049951,2.9709e-05,0,-21,-9.3333,0
0.00014245,0,0,0,-21,-10,0
0.00014219,0.049948,2.9052e-05,0,-20.75,-9.3333,0
0.00014216,0,0,0,-20.75,-10,0
0.00014189,0.049946,2.8317e-05,0,-20.5,-9.3333,0
0.00014186,0,0,0,-20.5,-10,0
0.00014159,0.049943,2.7481e-05,0,-20.25,-9.3333,0
0.00014154,0,0,0,-20.25,-10,0
0.00014126,0.049941,2.654e-05,0,-20,-9.3333,0
0.00014121,0,0,0,-20,-10,0
0.00014092,0.04994,2.5466e-05,0,-19.75,-9.3333,0
0.00014085,0,0,0,-19.75,-10,0
0.00014055,0.049939,2.4338e-05,0,-19.5,-9.3333,0
0.00014048,0,0,0,-19.5,-10,0
0.00014017,0.049938,2.3045e-05,0,-19.25,-9.3333,0
0.00014009,0,0,0,-19.25,-10,0
0.00013976,0.049938,2.1656e-05,0,-19,-9.3333,0
0.00013967,0,0,0,-19,-10,0
0.00013932,0.049938,2.0123e-05,0,-18.75,-9.3333,0
0.00013922,0,0,0,-18.75,-10,0
0.00013886,0.049939,1.8476e-05,0,-18.5,-9.3333,0
0.00013874,0,0,0,-18.5,-10,0
0.00013836,0.04994,1.6659e-05,0,-18.25,-9.3333,0
0.00013824,0,0,0,-18.25,-10,0
0.00013783,0.049943,1.4715e-05,0,-18,-9.3333,0
0.00013769,0,0,0,-18,-10,0
0.00013726,0.049945,1.2571e-05,0,-17.75,-9.3333,0
0.00013711,0,0,0,-17.75,-10,0
0.00013666,0.049949,1.0279e-05,0,-17.5,-9.3333,0
0.00013649,0,0,0,-17.5,-10,0
0.00013601,0.049954,7.787e-06,0,-17.25,-9.3333,0
0.00013583,0,0,0,-17.25,-10,0
0.00013531,0.049959,5.1014e-06,0,-17,-9.3333,0
0.00013511,0,0,0,-17,-10,0
0.00013456,0.049966,2.1539e-06,0,-16.75,-9.3333,0
0.00013435,0,0,0,-16.75,-10,0
0.00013376,0.049974,-9.6535e-07,0,-16.5,-9.3333,0
0.00013352,0,0,0,-16.5,-10,0
0.0001329,0.049982,-4.514e-06,0,-16.25,-9.3333,0
0.00013265,0,0,0,-16.25,-10,0
0.00013198,0.049993,-8.07e-06,0,-16,-9.3333,0
0.00013171,0,0,0,-16,-10,0
0.00013098,0.050004,-1.2057e-05,0,-15.75,-9.3333,0
0.00013068,0,0,0,-15.75,-10,0
0.00012991,0.050017,-1.6369e-05,0,-15.5,-9.3333,0
0.00012958,0,0,0,-15.5,-10,0
0.00012876,0.050031,-2.1034e-05,0,-15.25,-9.3333,0
0.00012841,0,0,0,-15.25,-10,0
0.00012753,0.050048,-2.6036e-05,0,-15,-9.3333,0
0.00012714,0,0,0,-15,-10,0
0.0001262,0.050066,-3.1547e-05,0,-14.75,-9.3333,0
0.00012578,0,0,0,-14.75,-10,0
0.00012477,0.050086,-3.7439e-05,0,-14.5,-9.3333,0
0.00012431,0,0,0,-14.5,-10,0
0.00012323,0.050108,-4.3909e-05,0,-14.25,-9.3333,0
0.00012273,0,0,0,-14.25,-10,0
0.00012158,0.050134,-5.0722e-05,0,-14,-9.3333,0
0.00012102,0,0,0,-14,-10,0
0.00011979,0.05016,-5.839e-05,0,-13.75,-9.3333,0
0.00011918,0,0,0,-13.75,-10,0
0.00011787,0.050191,-6.6348e-05,0,-13.5,-9.3333,0
0.00011719,0,0,0,-13.5,-10,0
0.0001158,0.050223,-7.554e-05,0,-13.25,-9.3333,0
0.00011505,0,0,0,-13.25,-10,0
0.00011357,0.05026,-8.4904e-05,0,-13,-9.3333,0
0.00011272,0,0,0,-13,-10,0
0.00011117,0.050299,-9.6133e-05,0,-12.75,-9.3333,0
0.00011023,0,0,0,-12.75,-10,0
0.00010858,0.050343,-0.0001072,0,-12.5,-9.3333,0
0.00010749,0,0,0,-12.5,-10,0
0.00010579,0.05039,-0.00012111,0,-12.25,-9.3333,0
0.00010457,0,0,0,-12.25,-10,0
0.00010278,0.050442,-0.0001345,0,-12,-9.3333,0
0.00010134,0,0,0,-12,-10,0
9.9537e-05,0.050497,-0.00015215,0,-11.75,-9.3333,0
9.7884e-05,0,0,0,-11.75,-10,0
9.6082e-05,0.05056,-0.00016901,0,-11.5,-9.3333,0
9.4078e-05,0,0,0,-11.5,-10,0
9.2276e-05,0.050625,-0.00019198,0,-11.25,-9.3333,0
8.9905e-05,0,0,0,-11.25,-10,0
8.8456e-05,0.050701,-0.00021465,0,-11,-9.3333,0
8.5556e-05,0,0,0,-11,-10,0
8.3907e-05,0.050774,-0.00024445,0,-10.75,-9.3333,0
8.0319e-05,0,0,0,-10.75,-10,0
8.0212e-05,0.050871,-0.00028019,0,-10.5,-9.3333,0
7.6056e-05,0,0,0,-10.5,-10,0
7.4195e-05,0.050951,-0.00032809,0,-10.25,-9.3333,0
6.838e-05,0,0,0,-10.25,-10,0
6.7339e-05,0.051054,-0.00036913,-1.6988e-24,-10,-9.3333,0
7.2719e-05,0,0,0,-10,-10,0
0.00014542,0.050001,6.1363e-06,0,-24.75,-8.6667,0
0.00014547,0.05,0,0,-25,-8.6667,0
0.00014532,0.050003,9.9197e-06,0,-24.5,-8.6667,0
0.0001452,0.050006,1.3071e-05,0,-24.25,-8.6667,0
0.00014505,0.050008,1.5511e-05,0,-24,-8.6667,0
0.00014489,0.050012,1.7296e-05,0,-23.75,-8.6667,0
0.00014472,0.050015,1.8591e-05,0,-23.5,-8.6667,0
0.00014454,0.050019,1.9489e-05,0,-23.25,-8.6667,0
0.00014435,0.050022,1.9998e-05,0,-23,-8.6667,0
0.00014416,0.050026,2.0244e-05,0,-22.75,-8.6667,0
0.00014396,0.05003,2.0275e-05,0,-22.5,-8.6667,0
0.00014375,0.050034,1.9977e-05,0,-22.25,-8.6667,0
0.00014354,0.050039,1.9594e-05,0,-22,-8.6667,0
0.00014332,0.050043,1.8889e-05,0,-21.75,-8.6667,0
0.00014309,0.050048,1.8121e-05,0,-21.5,-8.6667,0
0.00014285,0.050052,1.7067e-05,0,-21.25,-8.6667,0
0.0001426,0.050057,1.5922e-05,0,-21,-8.6667,0
