"p","U:0","U:1","U:2","Points:0","Points:1","Points:2"
0.00013775,0.049998,9.597e-06,0,-24.75,-9.3333,0
0.00013877,0,0,0,-24.75,-10,0
0.0001381,0.05,0,0,-25,-9.3333,0
0.00013937,0.023084,0,0,-25,-10,0
0.0001373,0.049998,1.5415e-05,0,-24.5,-9.3333,0
0.00013799,0,0,0,-24.5,-10,0
0.00013703,0.049996,1.964e-05,0,-24.25,-9.3333,0
0.00013759,0,0,0,-24.25,-10,0
0.00013673,0.049993,2.3051e-05,0,-24,-9.3333,0
0.00013716,0,0,0,-24,-10,0
0.00013646,0.049991,2.5526e-05,0,-23.75,-9.3333,0
0.00013677,0,0,0,-23.75,-10,0
0.00013619,0.049987,2.7352e-05,0,-23.5,-9.3333,0
0.00013643,0,0,0,-23.5,-10,0
0.00013594,0.049984,2.8624e-05,0,-23.25,-9.3333,0
0.00013612,0,0,0,-23.25,-10,0
0.00013568,0.04998,2.9535e-05,0,-23,-9.3333,0
0.00013582,0,0,0,-23,-10,0
0.00013544,0.049977,3.0082e-05,0,-22.75,-9.3333,0
0.00013553,0,0,0,-22.75,-10,0
0.00013518,0.049973,3.0431e-05,0,-22.5,-9.3333,0
0.00013525,0,0,0,-22.5,-10,0
0.00013493,0.04997,3.0524e-05,0,-22.25,-9.3333,0
0.00013498,0,0,0,-22.25,-10,0
0.00013467,0.049966,3.0491e-05,0,-22,-9.3333,0
0.0001347,0,0,0,-22,-10,0
0.00013441,0.049963,3.0273e-05,0,-21.75,-9.3333,0
0.00013442,0,0,0,-21.75,-10,0
0.00013413,0.04996,2.9956e-05,0,-21.5,-9.3333,0
0.00013413,0,0,0,-21.5,-10,0
0.00013385,0.049957,2.9499e-05,0,-21.25,-9.3333,0
0.00013383,0,0,0,-21.25,-10,0
0.00013355,0.049954,2.8947e-05,0,-21,-9.3333,0
0.00013352,0,0,0,-21,-10,0
0.00013324,0.049951,2.8283e-05,0,-20.75,-9.3333,0
0.0001332,0,0,0,-20.75,-10,0
0.00013291,0.049949,2.7524e-05,0,-20.5,-9.3333,0
0.00013287,0,0,0,-20.5,-10,0
0.00013257,0.049947,2.6658e-05,0,-20.25,-9.3333,0
0.00013251,0,0,0,-20.25,-10,0
0.0001322,0.049946,2.57e-05,0,-20,-9.3333,0
0.00013214,0,0,0,-20,-10,0
0.00013182,0.049944,2.4617e-05,0,-19.75,-9.3333,0
0.00013175,0,0,0,-19.75,-10,0
0.00013141,0.049943,2.3448e-05,0,-19.5,-9.3333,0
0.00013133,0,0,0,-19.5,-10,0
0.00013098,0.049943,2.2143e-05,0,-19.25,-9.3333,0
0.00013089,0,0,0,-19.25,-10,0
0.00013052,0.049943,2.0733e-05,0,-19,-9.3333,0
0.00013042,0,0,0,-19,-10,0
0.00013003,0.049944,1.9178e-05,0,-18.75,-9.3333,0
0.00012992,0,0,0,-18.75,-10,0
0.00012951,0.049945,1.7501e-05,0,-18.5,-9.3333,0
0.00012939,0,0,0,-18.5,-10,0
0.00012896,0.049947,1.5659e-05,0,-18.25,-9.3333,0
0.00012883,0,0,0,-18.25,-10,0
0.00012837,0.049949,1.3678e-05,0,-18,-9.3333,0
0.00012822,0,0,0,-18,-10,0
0.00012774,0.049953,1.1499e-05,0,-17.75,-9.3333,0
0.00012758,0,0,0,-17.75,-10,0
0.00012706,0.049957,9.1907e-06,0,-17.5,-9.3333,0
0.00012689,0,0,0,-17.5,-10,0
0.00012634,0.049962,6.6265e-06,0,-17.25,-9.3333,0
0.00012615,0,0,0,-17.25,-10,0
0.00012557,0.049968,3.9068e-06,0,-17,-9.3333,0
0.00012536,0,0,0,-17,-10,0
0.00012475,0.049975,9.0705e-07,0,-16.75,-9.3333,0
0.00012452,0,0,0,-16.75,-10,0
0.00012387,0.049983,-2.2706e-06,0,-16.5,-9.3333,0
0.00012362,0,0,0,-16.5,-10,0
0.00012292,0.049992,-5.8915e-06,0,-16.25,-9.3333,0
0.00012266,0,0,0,-16.25,-10,0
0.00012192,0.050003,-9.4857e-06,0,-16,-9.3333,0
0.00012163,0,0,0,-16,-10,0
0.00012082,0.050015,-1.3548e-05,0,-15.75,-9.3333,0
0.0001205,0,0,0,-15.75,-10,0
0.00011965,0.050029,-1.791e-05,0,-15.5,-9.3333,0
0.0001193,0,0,0,-15.5,-10,0
0.0001184,0.050043,-2.2687e-05,0,-15.25,-9.3333,0
0.00011802,0,0,0,-15.25,-10,0
0.00011706,0.050061,-2.7776e-05,0,-15,-9.3333,0
0.00011665,0,0,0,-15,-10,0
0.00011561,0.050079,-3.3382e-05,0,-14.75,-9.3333,0
0.00011517,0,0,0,-14.75,-10,0
0.00011407,0.0501,-3.9323e-05,0,-14.5,-9.3333,0
0.00011358,0,0,0,-14.5,-10,0
0.0001124,0.050123,-4.5886e-05,0,-14.25,-9.3333,0
0.00011187,0,0,0,-14.25,-10,0
0.00011062,0.050149,-5.2796e-05,0,-14,-9.3333,0
0.00011003,0,0,0,-14,-10,0
0.00010869,0.050177,-6.0604e-05,0,-13.75,-9.3333,0
0.00010806,0,0,0,-13.75,-10,0
0.00010663,0.050208,-6.874e-05,0,-13.5,-9.3333,0
0.00010592,0,0,0,-13.5,-10,0
0.00010441,0.050241,-7.8047e-05,0,-13.25,-9.3333,0
0.00010363,0,0,0,-13.25,-10,0
0.00010202,0.050279,-8.7527e-05,0,-13,-9.3333,0
0.00010114,0,0,0,-13,-10,0
9.9453e-05,0.050319,-9.8817e-05,0,-12.75,-9.3333,0
9.8481e-05,0,0,0,-12.75,-10,0
9.6685e-05,0.050364,-0.00011013,0,-12.5,-9.3333,0
9.5567e-05,0,0,0,-12.5,-10,0
9.3714e-05,0.050412,-0.00012419,0,-12.25,-9.3333,0
9.2458e-05,0,0,0,-12.25,-10,0
9.0512e-05,0.050465,-0.00013786,0,-12,-9.3333,0
8.903e-05,0,0,0,-12,-10,0
8.7062e-05,0.050522,-0.00015573,0,-11.75,-9.3333,0
8.5366e-05,0,0,0,-11.75,-10,0
8.3392e-05,0.050586,-0.00017289,0,-11.5,-9.3333,0
8.1339e-05,0,0,0,-11.5,-10,0
7.9358e-05,0.050652,-0.00019626,0,-11.25,-9.3333,0
7.6936e-05,0,0,0,-11.25,-10,0
7.5299e-05,0.05073,-0.00021924,0,-11,-9.3333,0
7.2335e-05,0,0,0,-11,-10,0
7.0495e-05,0.050805,-0.00024975,0,-10.75,-9.3333,0
6.6841e-05,0,0,0,-10.75,-10,0
