"p","U:0","U:1","U:2","Points:0","Points:1","Points:2"
0.00042555,0.049995,0.00012394,0,-24.75,-9.3333,0
0.0004269,0,0,0,-24.75,-10,0
0.00042742,0.05,0,0,-25,-9.3333,0
0.0004291,0.023084,0,0,-25,-10,0
0.00042385,0.049976,0.00032093,0,-24.5,-9.3333,0
0.00042412,0,0,0,-24.5,-10,0
0.00042326,0.049925,0.00060751,0,-24.25,-9.3333,0
0.00042312,0,0,0,-24.25,-10,0
0.00042399,0.049843,0.00083005,0,-24,-9.3333,0
0.00042393,0,0,0,-24,-10,0
0.0004253,0.049734,0.00083629,0,-23.75,-9.3333,0
0.00042526,0,0,0,-23.75,-10,0
0.00042402,0.04964,0.00055984,0,-23.5,-9.3333,0
0.0004248,0,0,0,-23.5,-10,0
0.00042217,0.049591,6.0249e-05,0,-23.25,-9.3333,0
0.00042296,0,0,0,-23.25,-10,0
0.00042342,0.049608,-0.00034124,0,-23,-9.3333,0
0.0004236,0,0,0,-23,-10,0
0.00042407,0.049633,-0.00049002,0,-22.75,-9.3333,0
0.00042433,0,0,0,-22.75,-10,0
0.00042342,0.049694,-0.00045695,0,-22.5,-9.3333,0
0.00042399,0,0,0,-22.5,-10,0
0.00042355,0.04973,-0.00032131,0,-22.25,-9.3333,0
0.00042419,0,0,0,-22.25,-10,0
0.00042383,0.049768,-0.00023656,0,-22,-9.3333,0
0.00042441,0,0,0,-22,-10,0
0.00042471,0.049792,-0.00023383,0,-21.75,-9.3333,0
0.00042521,0,0,0,-21.75,-10,0
0.00042533,0.049809,-0.00021986,0,-21.5,-9.3333,0
0.00042542,0,0,0,-21.5,-10,0
0.00042544,0.049811,-0.00011754,0,-21.25,-9.3333,0
0.00042538,0,0,0,-21.25,-10,0
0.00042542,0.049816,4.4015e-05,0,-21,-9.3333,0
0.00042594,0,0,0,-21,-10,0
0.00042513,0.049812,0.00011811,0,-20.75,-9.3333,0
0.00042555,0,0,0,-20.75,-10,0
0.00042514,0.049821,0.00012293,0,-20.5,-9.3333,0
0.00042545,0,0,0,-20.5,-10,0
0.0004256,0.049818,0.00018137,0,-20.25,-9.3333,0
0.00042628,0,0,0,-20.25,-10,0
0.000426,0.049804,0.00025341,0,-20,-9.3333,0
0.00042681,0,0,0,-20,-10,0
0.00042667,0.049773,0.00025845,0,-19.75,-9.3333,0
0.00042742,0,0,0,-19.75,-10,0
0.00042664,0.049744,0.00015656,0,-19.5,-9.3333,0
0.00042717,0,0,0,-19.5,-10,0
0.00042753,0.049736,2.5748e-05,0,-19.25,-9.3333,0
0.00042785,0,0,0,-19.25,-10,0
0.0004282,0.049733,-2.8342e-05,0,-19,-9.3333,0
0.00042844,0,0,0,-19,-10,0
0.0004284,0.049739,-3.6116e-05,0,-18.75,-9.3333,0
0.00042874,0,0,0,-18.75,-10,0
0.00042874,0.049739,-1.444e-05,0,-18.5,-9.3333,0
0.000429,0,0,0,-18.5,-10,0
0.00042915,0.049734,2.8958e-05,0,-18.25,-9.3333,0
0.00042916,0,0,0,-18.25,-10,0
0.00043016,0.04972,6.2616e-05,0,-18,-9.3333,0
0.00043023,0,0,0,-18,-10,0
0.00043126,0.049699,9.7167e-05,0,-17.75,-9.3333,0
0.00043147,0,0,0,-17.75,-10,0
0.00043217,0.049672,0.0001343,0,-17.5,-9.3333,0
0.00043241,0,0,0,-17.5,-10,0
0.00043304,0.049643,0.00012301,0,-17.25,-9.3333,0
0.00043324,0,0,0,-17.25,-10,0
0.00043396,0.049619,5.2485e-05,0,-17,-9.3333,0
0.00043392,0,0,0,-17,-10,0
0.00043484,0.049607,-9.3656e-06,0,-16.75,-9.3333,0
0.00043476,0,0,0,-16.75,-10,0
0.00043583,0.049603,-3.1972e-05,0,-16.5,-9.3333,0
0.00043536,0,0,0,-16.5,-10,0
0.0004373,0.04961,-5.6361e-05,0,-16.25,-9.3333,0
0.00043672,0,0,0,-16.25,-10,0
0.00043855,0.049626,-9.9584e-05,0,-16,-9.3333,0
0.00043782,0,0,0,-16,-10,0
0.00043962,0.049657,-0.00012266,0,-15.75,-9.3333,0
0.00043868,0,0,0,-15.75,-10,0
0.00044104,0.04969,-0.00011611,0,-15.5,-9.3333,0
0.00044028,0,0,0,-15.5,-10,0
0.00044258,0.049726,-0.00010548,0,-15.25,-9.3333,0
0.00044173,0,0,0,-15.25,-10,0
0.00044433,0.049759,-9.848e-05,0,-15,-9.3333,0
0.0004434,0,0,0,-15,-10,0
0.00044611,0.049791,-9.6662e-05,0,-14.75,-9.3333,0
0.00044531,0,0,0,-14.75,-10,0
0.00044772,0.049822,-8.7101e-05,0,-14.5,-9.3333,0
0.00044721,0,0,0,-14.5,-10,0
0.00044977,0.049856,-7.7574e-05,0,-14.25,-9.3333,0
0.0004491,0,0,0,-14.25,-10,0
0.00045214,0.049895,-8.4098e-05,0,-14,-9.3333,0
0.00045127,0,0,0,-14,-10,0
0.00045435,0.049938,-0.00012456,0,-13.75,-9.3333,0
0.00045359,0,0,0,-13.75,-10,0
0.0004579,0.050002,-0.00016339,0,-13.5,-9.3333,0
0.00045761,0,0,0,-13.5,-10,0
0.00046034,0.050051,-0.00020091,0,-13.25,-9.3333,0
0.00046033,0,0,0,-13.25,-10,0
0.00046388,0.050135,-0.00025087,0,-13,-9.3333,0
0.00046365,0,0,0,-13,-10,0
0.00046747,0.050222,-0.00031106,0,-12.75,-9.3333,0
0.00046821,0,0,0,-12.75,-10,0
0.00047128,0.050352,-0.00039724,0,-12.5,-9.3333,0
0.00047294,0,0,0,-12.5,-10,0
0.00047581,0.050472,-0.00043948,0,-12.25,-9.3333,0
0.00047811,0,0,0,-12.25,-10,0
0.00048062,0.050621,-0.0004744,0,-12,-9.3333,0
0.00048415,0,0,0,-12,-10,0
0.00048651,0.050778,-0.00050703,0,-11.75,-9.3333,0
0.00049121,0,0,0,-11.75,-10,0
0.00049299,0.050962,-0.00051552,0,-11.5,-9.3333,0
0.0004993,0,0,0,-11.5,-10,0
0.00049995,0.051129,-0.00055286,0,-11.25,-9.3333,0
0.00050798,0,0,0,-11.25,-10,0
0.0005072,0.05132,-0.00073588,0,-11,-9.3333,0
0.00051736,0,0,0,-11,-10,0
0.00051888,0.051586,-0.00093405,0,-10.75,-9.3333,0
0.0005339,0,0,0,-10.75,-10,0
0.00052885,0.051879,-0.0013393,0,-10.5,-9.3333,0
0.00054634,0,0,0,-10.5,-10,0
0.00053941,0.052356,-0.0017037,0,-10.25,-9.3333,0
0.00056282,0,0,0,-10.25,-10,0
0.0005586,0.052893,-0.0016004,-2.5718e-23,-10,-9.3333,0
0.00066489,0,0,0,-10,-10,0
0.00042402,0.050005,6.8262e-05,0,-24.75,-8.6667,0
0.00042626,0.05,0,0,-25,-8.6667,0
0.00042327,0.050037,0.00018403,0,-24.5,-8.6667,0
0.0004241,0.050094,0.00036504,0,-24.25,-8.6667,0
0.00042466,0.050206,0.00050892,0,-24,-8.6667,0
0.00042516,0.050318,0.00052673,0,-23.75,-8.6667,0
0.00042325,0.050417,0.00038526,0,-23.5,-8.6667,0
0.000422,0.050438,0.00010577,0,-23.25,-8.6667,0
0.00042312,0.050369,-0.00012733,0,-23,-8.6667,0
0.00042385,0.050257,-0.00023368,0,-22.75,-8.6667,0
0.00042395,0.050159,-0.00024204,0,-22.5,-8.6667,0
0.00042395,0.050075,-0.00019811,0,-22.25,-8.6667,0
0.00042397,0.050037,-0.00016594,0,-22,-8.6667,0
0.00042445,0.049991,-0.00011445,0,-21.75,-8.6667,0
0.00042512,0.04994,-5.1828e-05,0,-21.5,-8.6667,0
0.00042552,0.049886,-1.6639e-05,0,-21.25,-8.6667,0
0.00042549,0.049876,-9.2575e-07,0,-21,-8.6667,0
0.00042551,0.04989,-1.0314e-05,0,-20.75,-8.6667,0
0.00042548,0.049901,-1.5631e-05,0,-20.5,-8.6667,0
0.00042585,0.049913,4.2903e-05,0,-20.25,-8.6667,0
0.00042631,0.049951,0.00012991,0,-20,-8.6667,0
0.00042678,0.050007,0.00015739,0,-19.75,-8.6667,0
0.00042673,0.050063,0.00010118,0,-19.5,-8.6667,0
0.00042746,0.0501,2.6277e-05,0,-19.25,-8.6667,0
0.00042802,0.050105,-7.7077e-06,0,-19,-8.6667,0
0.00042807,0.050107,-1.3055e-05,0,-18.75,-8.6667,0
0.00042861,0.050099,1.1573e-05,0,-18.5,-8.6667,0
0.00042923,0.050097,5.3819e-05,0,-18.25,-8.6667,0
0.00042987,0.050101,9.1528e-05,0,-18,-8.6667,0
0.00043058,0.050109,0.00012437,0,-17.75,-8.6667,0
0.00043133,0.050128,0.00014939,0,-17.5,-8.6667,0
0.00043212,0.050156,0.00014465,0,-17.25,-8.6667,0
0.00043298,0.050174,9.9706e-05,0,-17,-8.6667,0
0.00043372,0.050178,4.165e-05,0,-16.75,-8.6667,0
0.00043473,0.050181,-1.3364e-05,0,-16.5,-8.6667,0
0.00043597,0.050192,-7.0032e-05,0,-16.25,-8.6667,0
0.0004371,0.050203,-0.00012635,0,-16,-8.6667,0
0.00043828,0.050212,-0.00016957,0,-15.75,-8.6667,0
0.00043946,0.050224,-0.0001879,0,-15.5,-8.6667,0
0.00044062,0.050243,-0.0001872,0,-15.25,-8.6667,0
0.00044199,0.050256,-0.00017867,0,-15,-8.6667,0
0.00044351,0.05027,-0.00017343,0,-14.75,-8.6667,0
0.00044479,0.050289,-0.00017421,0,-14.5,-8.6667,0
0.00044664,0.050325,-0.00019588,0,-14.25,-8.6667,0
0.00044871,0.050371,-0.00022889,0,-14,-8.6667,0
0.00045051,0.050423,-0.00028132,0,-13.75,-8.6667,0
0.0004534,0.050475,-0.00031889,0,-13.5,-8.6667,0
0.00045515,0.050516,-0.0003525,0,-13.25,-8.6667,0
0.00045861,0.050588,-0.00046045,0,-13,-8.6667,0
0.00046163,0.050668,-0.00058065,0,-12.75,-8.6667,0
0.00046427,0.050784,-0.00066985,0,-12.5,-8.6667,0
0.00046806,0.050881,-0.00071728,0,-12.25,-8.6667,0
0.00047189,0.051006,-0.00081301,0,-12,-8.6667,0
0.00047639,0.051141,-0.00090997,0,-11.75,-8.6667,0
0.00048153,0.051311,-0.00092949,0,-11.5,-8.6667,0
0.00048632,0.05147,-0.00097027,0,-11.25,-8.6667,0
0.00049134,0.051647,-0.0011895,0,-11,-8.6667,0
0.0004989,0.051824,-0.0014849,0,-10.75,-8.6667,0
0.0005047,0.052025,-0.0020591,0,-10.5,-8.6667,0
0.00051213,0.052261,-0.0026065,0,-10.25,-8.6667,0
0.00051809,0.052583,-0.0029823,0,-10,-8.6667,0
0.00042326,0.049997,3.2835e-05,0,-24.75,-8,0
0.00042624,0.05,0,0,-25,-8,0
0.00042258,0.050019,8.6394e-05,0,-24.5,-8,0
0.00042397,0.050039,0.00016272,0,-24.25,-8,0
0.00042399,0.050099,0.00023164,0,-24,-8,0
0.00042414,0.050155,0.00026226,0,-23.75,-8,0
0.000423,0.050207,0.0002487,0,-23.5,-8,0
0.00042267,0.050211,0.00019329,0,-23.25,-8,0
0.00042302,0.050163,0.00012938,0,-23,-8,0
0.00042355,0.050093,7.213e-05,0,-22.75,-8,0
0.00042409,0.050019,2.8794e-05,0,-22.5,-8,0
0.00042408,0.049953,3.7852e-07,0,-22.25,-8,0
0.000424,0.049902,-9.0865e-06,0,-22,-8,0
0.00042423,0.049847,2.3119e-05,0,-21.75,-8,0
0.0004247,0.049809,5.701e-05,0,-21.5,-8,0
0.00042512,0.049776,5.0536e-05,0,-21.25,-8,0
0.00042527,0.04975,3.6508e-05,0,-21,-8,0
0.00042532,0.049723,5.1295e-05,0,-20.75,-8,0
0.00042509,0.049689,6.1896e-05,0,-20.5,-8,0
0.00042546,0.04966,4.382e-05,0,-20.25,-8,0
0.00042631,0.049668,5.5178e-06,0,-20,-8,0
0.00042633,0.049709,-4.3927e-05,0,-19.75,-8,0
