"p","U:0","U:1","U:2","Points:0","Points:1","Points:2"
0.00014934,0.049998,9.6433e-06,0,-24.75,-9.3333,0
0.00015036,0,0,0,-24.75,-10,0
0.00014969,0.05,0,0,-25,-9.3333,0
0.00015096,0.023084,0,0,-25,-10,0
0.00014889,0.049998,1.5566e-05,0,-24.5,-9.3333,0
0.0001496,0,0,0,-24.5,-10,0
0.00014863,0.049996,1.9961e-05,0,-24.25,-9.3333,0
0.00014919,0,0,0,-24.25,-10,0
0.00014834,0.049993,2.33e-05,0,-24,-9.3333,0
0.00014876,0,0,0,-24,-10,0
0.00014807,0.04999,2.5919e-05,0,-23.75,-9.3333,0
0.00014839,0,0,0,-23.75,-10,0
0.00014781,0.049987,2.7758e-05,0,-23.5,-9.3333,0
0.00014806,0,0,0,-23.5,-10,0
0.00014757,0.049983,2.9081e-05,0,-23.25,-9.3333,0
0.00014775,0,0,0,-23.25,-10,0
0.00014733,0.04998,3.0056e-05,0,-23,-9.3333,0
0.00014747,0,0,0,-23,-10,0
0.00014709,0.049976,3.0651e-05,0,-22.75,-9.3333,0
0.0001472,0,0,0,-22.75,-10,0
0.00014686,0.049972,3.0998e-05,0,-22.5,-9.3333,0
0.00014694,0,0,0,-22.5,-10,0
0.00014663,0.049968,3.1179e-05,0,-22.25,-9.3333,0
0.00014668,0,0,0,-22.25,-10,0
0.00014639,0.049965,3.1129e-05,0,-22,-9.3333,0
0.00014642,0,0,0,-22,-10,0
0.00014615,0.049961,3.0935e-05,0,-21.75,-9.3333,0
0.00014616,0,0,0,-21.75,-10,0
0.0001459,0.049958,3.0668e-05,0,-21.5,-9.3333,0
0.0001459,0,0,0,-21.5,-10,0
0.00014564,0.049954,3.0211e-05,0,-21.25,-9.3333,0
0.00014563,0,0,0,-21.25,-10,0
0.00014537,0.049951,2.9686e-05,0,-21,-9.3333,0
0.00014535,0,0,0,-21,-10,0
0.00014509,0.049948,2.9039e-05,0,-20.75,-9.3333,0
0.00014506,0,0,0,-20.75,-10,0
0.00014479,0.049946,2.8297e-05,0,-20.5,-9.3333,0
0.00014476,0,0,0,-20.5,-10,0
0.00014449,0.049943,2.7478e-05,0,-20.25,-9.3333,0
0.00014444,0,0,0,-20.25,-10,0
0.00014416,0.049942,2.6499e-05,0,-20,-9.3333,0
0.0001441,0,0,0,-20,-10,0
0.00014382,0.04994,2.5473e-05,0,-19.75,-9.3333,0
0.00014375,0,0,0,-19.75,-10,0
0.00014345,0.049939,2.433e-05,0,-19.5,-9.3333,0
0.00014338,0,0,0,-19.5,-10,0
0.00014306,0.049938,2.3054e-05,0,-19.25,-9.3333,0
0.00014298,0,0,0,-19.25,-10,0
0.00014265,0.049938,2.1693e-05,0,-19,-9.3333,0
0.00014256,0,0,0,-19,-10,0
0.00014222,0.049938,2.0156e-05,0,-18.75,-9.3333,0
0.00014211,0,0,0,-18.75,-10,0
0.00014175,0.049939,1.8549e-05,0,-18.5,-9.3333,0
0.00014163,0,0,0,-18.5,-10,0
0.00014125,0.04994,1.6719e-05,0,-18.25,-9.3333,0
0.00014113,0,0,0,-18.25,-10,0
0.00014072,0.049943,1.4796e-05,0,-18,-9.3333,0
0.00014058,0,0,0,-18,-10,0
0.00014015,0.049945,1.2641e-05,0,-17.75,-9.3333,0
0.00014,0,0,0,-17.75,-10,0
0.00013954,0.049949,1.0382e-05,0,-17.5,-9.3333,0
0.00013938,0,0,0,-17.5,-10,0
0.00013889,0.049954,7.8398e-06,0,-17.25,-9.3333,0
0.00013871,0,0,0,-17.25,-10,0
0.00013819,0.049959,5.1846e-06,0,-17,-9.3333,0
0.00013799,0,0,0,-17,-10,0
0.00013744,0.049966,2.2244e-06,0,-16.75,-9.3333,0
0.00013723,0,0,0,-16.75,-10,0
0.00013664,0.049974,-8.9603e-07,0,-16.5,-9.3333,0
0.0001364,0,0,0,-16.5,-10,0
0.00013578,0.049982,-4.4466e-06,0,-16.25,-9.3333,0
0.00013552,0,0,0,-16.25,-10,0
0.00013486,0.049992,-8.0129e-06,0,-16,-9.3333,0
0.00013458,0,0,0,-16,-10,0
0.00013386,0.050004,-1.2005e-05,0,-15.75,-9.3333,0
0.00013355,0,0,0,-15.75,-10,0
0.00013279,0.050017,-1.631e-05,0,-15.5,-9.3333,0
0.00013246,0,0,0,-15.5,-10,0
0.00013164,0.050031,-2.1053e-05,0,-15.25,-9.3333,0
0.00013128,0,0,0,-15.25,-10,0
0.0001304,0.050048,-2.606e-05,0,-15,-9.3333,0
0.00013001,0,0,0,-15,-10,0
0.00012907,0.050066,-3.1532e-05,0,-14.75,-9.3333,0
0.00012864,0,0,0,-14.75,-10,0
0.00012764,0.050086,-3.7348e-05,0,-14.5,-9.3333,0
0.00012717,0,0,0,-14.5,-10,0
0.0001261,0.050108,-4.3765e-05,0,-14.25,-9.3333,0
0.00012559,0,0,0,-14.25,-10,0
0.00012444,0.050133,-5.0592e-05,0,-14,-9.3333,0
0.00012388,0,0,0,-14,-10,0
0.00012265,0.05016,-5.8314e-05,0,-13.75,-9.3333,0
0.00012204,0,0,0,-13.75,-10,0
0.00012073,0.050191,-6.6302e-05,0,-13.5,-9.3333,0
0.00012005,0,0,0,-13.5,-10,0
0.00011866,0.050223,-7.5435e-05,0,-13.25,-9.3333,0
0.00011791,0,0,0,-13.25,-10,0
0.00011643,0.05026,-8.479e-05,0,-13,-9.3333,0
0.00011558,0,0,0,-13,-10,0
0.00011403,0.050299,-9.5952e-05,0,-12.75,-9.3333,0
0.00011309,0,0,0,-12.75,-10,0
0.00011143,0.050342,-0.000107,0,-12.5,-9.3333,0
0.00011035,0,0,0,-12.5,-10,0
0.00010864,0.050389,-0.00012084,0,-12.25,-9.3333,0
0.00010743,0,0,0,-12.25,-10,0
0.00010563,0.050441,-0.00013425,0,-12,-9.3333,0
0.00010419,0,0,0,-12,-10,0
0.00010239,0.050497,-0.00015193,0,-11.75,-9.3333,0
0.00010074,0,0,0,-11.75,-10,0
9.8926e-05,0.050559,-0.00016866,0,-11.5,-9.3333,0
9.6922e-05,0,0,0,-11.5,-10,0
9.5125e-05,0.050624,-0.0001918,0,-11.25,-9.3333,0
9.2758e-05,0,0,0,-11.25,-10,0
9.1286e-05,0.0507,-0.00021423,0,-11,-9.3333,0
8.8385e-05,0,0,0,-11,-10,0
8.6751e-05,0.050773,-0.00024434,0,-10.75,-9.3333,0
8.3168e-05,0,0,0,-10.75,-10,0
8.2994e-05,0.050869,-0.00027895,0,-10.5,-9.3333,0
7.8839e-05,0,0,0,-10.5,-10,0
7.7059e-05,0.05095,-0.00032669,0,-10.25,-9.3333,0
7.1292e-05,0,0,0,-10.25,-10,0
7.0207e-05,0.051052,-0.00036817,-1.7902e-24,-10,-9.3333,0
7.5716e-05,0,0,0,-10,-10,0
0.00014833,0.050001,6.129e-06,0,-24.75,-8.6667,0
0.00014838,0.05,0,0,-25,-8.6667,0
0.00014823,0.050003,9.8907e-06,0,-24.5,-8.6667,0
0.00014811,0.050006,1.3121e-05,0,-24.25,-8.6667,0
0.00014796,0.050008,1.5445e-05,0,-24,-8.6667,0
0.0001478,0.050012,1.729e-05,0,-23.75,-8.6667,0
0.00014763,0.050015,1.858e-05,0,-23.5,-8.6667,0
0.00014745,0.050019,1.9412e-05,0,-23.25,-8.6667,0
0.00014726,0.050022,2.0002e-05,0,-23,-8.6667,0
0.00014707,0.050026,2.0188e-05,0,-22.75,-8.6667,0
0.00014687,0.05003,2.0197e-05,0,-22.5,-8.6667,0
0.00014666,0.050034,1.995e-05,0,-22.25,-8.6667,0
0.00014645,0.050039,1.9484e-05,0,-22,-8.6667,0
0.00014622,0.050043,1.884e-05,0,-21.75,-8.6667,0
0.000146,0.050048,1.8054e-05,0,-21.5,-8.6667,0
0.00014575,0.050052,1.7008e-05,0,-21.25,-8.6667,0
0.0001455,0.050057,1.5851e-05,0,-21,-8.6667,0
0.00014524,0.050063,1.454e-05,0,-20.75,-8.6667,0
0.00014496,0.050068,1.2994e-05,0,-20.5,-8.6667,0
0.00014467,0.050074,1.1323e-05,0,-20.25,-8.6667,0
0.00014437,0.05008,9.4365e-06,0,-20,-8.6667,0
0.00014404,0.050086,7.3565e-06,0,-19.75,-8.6667,0
0.0001437,0.050093,5.1209e-06,0,-19.5,-8.6667,0
0.00014333,0.0501,2.576e-06,0,-19.25,-8.6667,0
0.00014295,0.050108,-5.2325e-08,0,-19,-8.6667,0
0.00014253,0.050116,-3.0784e-06,0,-18.75,-8.6667,0
0.00014209,0.050125,-6.2066e-06,0,-18.5,-8.6667,0
0.00014163,0.050134,-9.7856e-06,0,-18.25,-8.6667,0
0.00014113,0.050144,-1.3483e-05,0,-18,-8.6667,0
0.00014059,0.050155,-1.7647e-05,0,-17.75,-8.6667,0
0.00014002,0.050166,-2.2053e-05,0,-17.5,-8.6667,0
0.0001394,0.050178,-2.6891e-05,0,-17.25,-8.6667,0
0.00013874,0.050191,-3.2077e-05,0,-17,-8.6667,0
0.00013804,0.050205,-3.7744e-05,0,-16.75,-8.6667,0
0.00013728,0.05022,-4.3764e-05,0,-16.5,-8.6667,0
0.00013647,0.050236,-5.044e-05,0,-16.25,-8.6667,0
0.0001356,0.050254,-5.7473e-05,0,-16,-8.6667,0
0.00013466,0.050272,-6.5144e-05,0,-15.75,-8.6667,0
0.00013366,0.050292,-7.3376e-05,0,-15.5,-8.6667,0
0.00013257,0.050313,-8.2356e-05,0,-15.25,-8.6667,0
0.00013141,0.050337,-9.1979e-05,0,-15,-8.6667,0
0.00013016,0.050361,-0.00010239,0,-14.75,-8.6667,0
0.00012882,0.050388,-0.00011352,0,-14.5,-8.6667,0
0.00012736,0.050416,-0.00012568,0,-14.25,-8.6667,0
0.00012581,0.050448,-0.00013864,0,-14,-8.6667,0
0.00012413,0.05048,-0.00015288,0,-13.75,-8.6667,0
0.00012234,0.050516,-0.00016788,0,-13.5,-8.6667,0
0.00012038,0.050554,-0.00018446,0,-13.25,-8.6667,0
0.00011832,0.050596,-0.00020187,0,-13,-8.6667,0
0.00011606,0.050639,-0.00022129,0,-12.75,-8.6667,0
0.00011368,0.050687,-0.00024154,0,-12.5,-8.6667,0
0.00011107,0.050737,-0.00026425,0,-12.25,-8.6667,0
0.00010834,0.050792,-0.00028783,0,-12,-8.6667,0
0.00010535,0.050849,-0.00031458,0,-11.75,-8.6667,0
0.00010226,0.050911,-0.00034212,0,-11.5,-8.6667,0
9.8845e-05,0.050976,-0.00037362,0,-11.25,-8.6667,0
9.5428e-05,0.051045,-0.00040608,0,-11,-8.6667,0
9.1602e-05,0.051117,-0.00044201,0,-10.75,-8.6667,0
8.8046e-05,0.051194,-0.00048246,0,-10.5,-8.6667,0
8.3781e-05,0.051268,-0.00051851,0,-10.25,-8.6667,0
7.9696e-05,0.05135,-0.00056847,0,-10,-8.6667,0
0.00014803,0.05,2.248e-06,0,-24.75,-8,0
0.00014805,0.05,0,0,-25,-8,0
0.00014797,0.050002,4.1511e-06,0,-24.5,-8,0
0.00014788,0.050003,5.8696e-06,0,-24.25,-8,0
0.00014777,0.050005,7.2047e-06,0,-24,-8,0
0.00014765,0.050008,8.2943e-06,0,-23.75,-8,0
0.00014752,0.050011,9.0917e-06,0,-23.5,-8,0
0.00014738,0.050013,9.5158e-06,0,-23.25,-8,0
0.00014723,0.050017,9.7954e-06,0,-23,-8,0
0.00014707,0.05002,9.6765e-06,0,-22.75,-8,0
0.0001469,0.050023,9.3678e-06,0,-22.5,-8,0
0.00014672,0.050027,8.8184e-06,0,-22.25,-8,0
0.00014654,0.05003,7.9894e-06,0,-22,-8,0
0.00014634,0.050034,6.9549e-06,0,-21.75,-8,0
0.00014614,0.050038,5.7148e-06,0,-21.5,-8,0
0.00014593,0.050042,4.188e-06,0,-21.25,-8,0
0.00014571,0.050047,2.4938e-06,0,-21,-8,0
0.00014547,0.050052,5.1533e-07,0,-20.75,-8,0
0.00014522,0.050057,-1.6939e-06,0,-20.5,-8,0
0.00014496,0.050062,-4.1309e-06,0,-20.25,-8,0
0.00014469,0.050067,-6.8273e-06,0,-20,-8,0
0.0001444,0.050073,-9.8714e-06,0,-19.75,-8,0
0.00014409,0.050079,-1.3074e-05,0,-19.5,-8,0
0.00014376,0.050086,-1.6744e-05,0,-19.25,-8,0
0.00014341,0.050093,-2.0571e-05,0,-19,-8,0
0.00014304,0.0501,-2.4962e-05,0,-18.75,-8,0
0.00014265,0.050108,-2.9483e-05,0,-18.5,-8,0
0.00014223,0.050116,-3.4607e-05,0,-18.25,-8,0
0.00014178,0.050125,-4.0009e-05,0,-18,-8,0
0.0001413,0.050135,-4.5978e-05,0,-17.75,-8,0
0.00014078,0.050145,-5.2379e-05,0,-17.5,-8,0
0.00014023,0.050156,-5.9364e-05,0,-17.25,-8,0
0.00013964,0.050168,-6.6809e-05,0,-17,-8,0
0.00013901,0.05018,-7.504e-05,0,-16.75,-8,0
0.00013834,0.050194,-8.376e-05,0,-16.5,-8,0
0.00013761,0.050208,-9.3301e-05,0,-16.25,-8,0
0.00013683,0.050224,-0.00010351,0,-16,-8,0
0.00013599,0.05024,-0.00011461,0,-15.75,-8,0
0.00013509,0.050258,-0.00012653,0,-15.5,-8,0
0.00013412,0.050277,-0.00013946,0,-15.25,-8,0
0.00013309,0.050298,-0.00015341,0,-15,-8,0
0.00013196,0.05032,-0.00016836,0,-14.75,-8,0
0.00013076,0.050344,-0.00018461,0,-14.5,-8,0
0.00012946,0.050369,-0.00020197,0,-14.25,-8,0
0.00012808,0.050397,-0.00022088,0,-14,-8,0
0.00012656,0.050427,-0.0002411,0,-13.75,-8,0
0.00012497,0.050459,-0.00026307,0,-13.5,-8,0
0.00012321,0.050493,-0.00028637,0,-13.25,-8,0
0.00012137,0.05053,-0.00031193,0,-13,-8,0
0.00011934,0.050569,-0.00033885,0,-12.75,-8,0
0.0001172,0.050611,-0.00036848,0,-12.5,-8,0
0.00011485,0.050657,-0.00039944,0,-12.25,-8,0
0.00011239,0.050706,-0.00043374,0,-12,-8,0
0.00010969,0.050758,-0.00046915,0,-11.75,-8,0
0.00010685,0.050814,-0.00050869,0,-11.5,-8,0
0.00010375,0.050873,-0.00054879,0,-11.25,-8,0
0.00010048,0.050937,-0.00059364,0,-11,-8,0
9.6959e-05,0.051005,-0.00063813,0,-10.75,-8,0
9.3266e-05,0.051077,-0.00068891,0,-10.5,-8,0
8.9272e-05,0.051154,-0.00073501,0,-10.25,-8,0
8.483e-05,0.051241,-0.00078567,0,-10,-8,0
0.00014778,0.05,1.0829e-06,0,-24.75,-7.3333,0
0.00014779,0.05,0,0,-25,-7.3333,0
0.00014775,0.050001,1.9798e-06,0,-24.5,-7.3333,0
0.0001477,0.050002,2.8159e-06,0,-24.25,-7.3333,0
0.00014763,0.050003,3.3236e-06,0,-24,-7.3333,0
0.00014755,0.050005,3.6501e-06,0,-23.75,-7.3333,0
0.00014746,0.050007,3.7389e-06,0,-23.5,-7.3333,0
0.00014736,0.050009,3.5863e-06,0,-23.25,-7.3333,0
0.00014724,0.050011,3.3056e-06,0,-23,-7.3333,0
0.00014712,0.050013,2.5584e-06,0,-22.75,-7.3333,0
0.00014699,0.050016,1.7871e-06,0,-22.5,-7.3333,0
0.00014684,0.050019,7.0019e-07,0,-22.25,-7.3333,0
0.00014669,0.050022,-6.723e-07,0,-22,-7.3333,0
0.00014653,0.050025,-2.2474e-06,0,-21.75,-7.3333,0
0.00014636,0.050029,-3.9927e-06,0,-21.5,-7.3333,0
0.00014619,0.050032,-6.1326e-06,0,-21.25,-7.3333,0
0.000146,0.050036,-8.4718e-06,0,-21,-7.3333,0
0.0001458,0.05004,-1.102e-05,0,-20.75,-7.3333,0
0.00014559,0.050044,-1.3966e-05,0,-20.5,-7.3333,0
