"p","U:0","U:1","U:2","Points:0","Points:1","Points:2"
0.00019691,0.049998,9.8456e-06,0,-24.75,-9.3333,0
0.00019794,0,0,0,-24.75,-10,0
0.00019725,0.05,0,0,-25,-9.3333,0
0.00019854,0.023084,0,0,-25,-10,0
0.00019646,0.049998,1.6002e-05,0,-24.5,-9.3333,0
0.00019717,0,0,0,-24.5,-10,0
0.0001962,0.049996,2.0575e-05,0,-24.25,-9.3333,0
0.00019678,0,0,0,-24.25,-10,0
0.00019592,0.049993,2.4388e-05,0,-24,-9.3333,0
0.00019636,0,0,0,-24,-10,0
0.00019566,0.049989,2.7273e-05,0,-23.75,-9.3333,0
0.000196,0,0,0,-23.75,-10,0
0.00019543,0.049985,2.9557e-05,0,-23.5,-9.3333,0
0.00019568,0,0,0,-23.5,-10,0
0.0001952,0.049981,3.1291e-05,0,-23.25,-9.3333,0
0.0001954,0,0,0,-23.25,-10,0
0.00019498,0.049976,3.2685e-05,0,-23,-9.3333,0
0.00019513,0,0,0,-23,-10,0
0.00019477,0.049971,3.3753e-05,0,-22.75,-9.3333,0
0.00019489,0,0,0,-22.75,-10,0
0.00019457,0.049966,3.4607e-05,0,-22.5,-9.3333,0
0.00019465,0,0,0,-22.5,-10,0
0.00019436,0.049961,3.5263e-05,0,-22.25,-9.3333,0
0.00019443,0,0,0,-22.25,-10,0
0.00019416,0.049956,3.5767e-05,0,-22,-9.3333,0
0.00019421,0,0,0,-22,-10,0
0.00019395,0.049951,3.6117e-05,0,-21.75,-9.3333,0
0.00019398,0,0,0,-21.75,-10,0
0.00019374,0.049945,3.6347e-05,0,-21.5,-9.3333,0
0.00019376,0,0,0,-21.5,-10,0
0.00019353,0.04994,3.645e-05,0,-21.25,-9.3333,0
0.00019353,0,0,0,-21.25,-10,0
0.00019331,0.049934,3.6433e-05,0,-21,-9.3333,0
0.0001933,0,0,0,-21,-10,0
0.00019308,0.049929,3.6308e-05,0,-20.75,-9.3333,0
0.00019306,0,0,0,-20.75,-10,0
0.00019284,0.049923,3.6039e-05,0,-20.5,-9.3333,0
0.00019281,0,0,0,-20.5,-10,0
