"p","U:0","U:1","U:2","Points:0","Points:1","Points:2"
0.00022252,0.049998,9.4106e-06,0,-24.75,-9.3333,0
0.00022352,0,0,0,-24.75,-10,0
0.00022287,0.05,0,0,-25,-9.3333,0
0.00022413,0.023084,0,0,-25,-10,0
0.00022207,0.049999,1.4954e-05,0,-24.5,-9.3333,0
0.00022275,0,0,0,-24.5,-10,0
0.00022179,0.049996,1.8947e-05,0,-24.25,-9.3333,0
0.00022234,0,0,0,-24.25,-10,0
0.00022148,0.049994,2.2027e-05,0,-24,-9.3333,0
0.00022189,0,0,0,-24,-10,0
0.00022119,0.049992,2.4174e-05,0,-23.75,-9.3333,0
0.0002215,0,0,0,-23.75,-10,0
0.00022091,0.049989,2.562e-05,0,-23.5,-9.3333,0
0.00022113,0,0,0,-23.5,-10,0
0.00022063,0.049986,2.65e-05,0,-23.25,-9.3333,0
0.0002208,0,0,0,-23.25,-10,0
0.00022035,0.049984,2.699e-05,0,-23,-9.3333,0
0.00022047,0,0,0,-23,-10,0
0.00022008,0.049981,2.7104e-05,0,-22.75,-9.3333,0
0.00022016,0,0,0,-22.75,-10,0
0.00021979,0.049979,2.6991e-05,0,-22.5,-9.3333,0
0.00021985,0,0,0,-22.5,-10,0
0.0002195,0.049977,2.6644e-05,0,-22.25,-9.3333,0
0.00021954,0,0,0,-22.25,-10,0
0.00021921,0.049975,2.6157e-05,0,-22,-9.3333,0
0.00021922,0,0,0,-22,-10,0
0.0002189,0.049973,2.5502e-05,0,-21.75,-9.3333,0
0.0002189,0,0,0,-21.75,-10,0
0.00021858,0.049972,2.4789e-05,0,-21.5,-9.3333,0
0.00021856,0,0,0,-21.5,-10,0
0.00021825,0.049971,2.3907e-05,0,-21.25,-9.3333,0
0.00021822,0,0,0,-21.25,-10,0
0.00021789,0.04997,2.3001e-05,0,-21,-9.3333,0
0.00021786,0,0,0,-21,-10,0
0.00021753,0.04997,2.1968e-05,0,-20.75,-9.3333,0
0.00021748,0,0,0,-20.75,-10,0
0.00021714,0.04997,2.0874e-05,0,-20.5,-9.3333,0
0.00021708,0,0,0,-20.5,-10,0
0.00021673,0.049971,1.9718e-05,0,-20.25,-9.3333,0
0.00021666,0,0,0,-20.25,-10,0
0.0002163,0.049972,1.8504e-05,0,-20,-9.3333,0
0.00021622,0,0,0,-20,-10,0
0.00021584,0.049973,1.7208e-05,0,-19.75,-9.3333,0
0.00021576,0,0,0,-19.75,-10,0
0.00021536,0.049975,1.5881e-05,0,-19.5,-9.3333,0
0.00021526,0,0,0,-19.5,-10,0
0.00021485,0.049977,1.4498e-05,0,-19.25,-9.3333,0
0.00021474,0,0,0,-19.25,-10,0
0.00021431,0.04998,1.3021e-05,0,-19,-9.3333,0
0.00021419,0,0,0,-19,-10,0
0.00021373,0.049984,1.1479e-05,0,-18.75,-9.3333,0
0.0002136,0,0,0,-18.75,-10,0
0.00021312,0.049988,9.8541e-06,0,-18.5,-9.3333,0
0.00021298,0,0,0,-18.5,-10,0
0.00021247,0.049993,8.1247e-06,0,-18.25,-9.3333,0
0.00021232,0,0,0,-18.25,-10,0
0.00021177,0.049998,6.2506e-06,0,-18,-9.3333,0
0.00021161,0,0,0,-18,-10,0
0.00021104,0.050004,4.2172e-06,0,-17.75,-9.3333,0
0.00021086,0,0,0,-17.75,-10,0
0.00021025,0.050011,2.0806e-06,0,-17.5,-9.3333,0
0.00021006,0,0,0,-17.5,-10,0
0.00020942,0.050018,-2.9973e-07,0,-17.25,-9.3333,0
0.00020921,0,0,0,-17.25,-10,0
0.00020853,0.050027,-2.7466e-06,0,-17,-9.3333,0
0.00020831,0,0,0,-17,-10,0
0.00020758,0.050036,-5.5992e-06,0,-16.75,-9.3333,0
0.00020734,0,0,0,-16.75,-10,0
0.00020657,0.050047,-8.4488e-06,0,-16.5,-9.3333,0
0.00020631,0,0,0,-16.5,-10,0
0.00020548,0.050058,-1.1713e-05,0,-16.25,-9.3333,0
0.0002052,0,0,0,-16.25,-10,0
0.00020433,0.050071,-1.5184e-05,0,-16,-9.3333,0
0.00020402,0,0,0,-16,-10,0
0.0002031,0.050085,-1.8996e-05,0,-15.75,-9.3333,0
0.00020276,0,0,0,-15.75,-10,0
0.00020179,0.050101,-2.305e-05,0,-15.5,-9.3333,0
0.00020142,0,0,0,-15.5,-10,0
0.00020038,0.050117,-2.7588e-05,0,-15.25,-9.3333,0
0.00019999,0,0,0,-15.25,-10,0
0.00019888,0.050136,-3.2422e-05,0,-15,-9.3333,0
0.00019845,0,0,0,-15,-10,0
0.00019727,0.050157,-3.7837e-05,0,-14.75,-9.3333,0
0.00019681,0,0,0,-14.75,-10,0
0.00019555,0.050179,-4.3631e-05,0,-14.5,-9.3333,0
0.00019505,0,0,0,-14.5,-10,0
0.00019371,0.050204,-5.0094e-05,0,-14.25,-9.3333,0
0.00019317,0,0,0,-14.25,-10,0
0.00019175,0.050231,-5.6828e-05,0,-14,-9.3333,0
0.00019115,0,0,0,-14,-10,0
0.00018964,0.05026,-6.4433e-05,0,-13.75,-9.3333,0
0.00018899,0,0,0,-13.75,-10,0
0.00018739,0.050293,-7.2434e-05,0,-13.5,-9.3333,0
0.00018667,0,0,0,-13.5,-10,0
0.00018498,0.050328,-8.1789e-05,0,-13.25,-9.3333,0
0.00018419,0,0,0,-13.25,-10,0
0.00018239,0.050367,-9.1364e-05,0,-13,-9.3333,0
0.0001815,0,0,0,-13,-10,0
0.00017962,0.050408,-0.00010279,0,-12.75,-9.3333,0
0.00017864,0,0,0,-12.75,-10,0
0.00017665,0.050455,-0.00011416,0,-12.5,-9.3333,0
0.00017552,0,0,0,-12.5,-10,0
0.00017347,0.050504,-0.00012845,0,-12.25,-9.3333,0
0.00017221,0,0,0,-12.25,-10,0
0.00017006,0.050559,-0.00014236,0,-12,-9.3333,0
0.00016857,0,0,0,-12,-10,0
0.00016639,0.050617,-0.00016068,0,-11.75,-9.3333,0
0.0001647,0,0,0,-11.75,-10,0
0.00016251,0.050683,-0.0001782,0,-11.5,-9.3333,0
0.00016046,0,0,0,-11.5,-10,0
0.00015825,0.050752,-0.00020204,0,-11.25,-9.3333,0
0.00015584,0,0,0,-11.25,-10,0
0.00015399,0.050831,-0.0002255,0,-11,-9.3333,0
0.00015104,0,0,0,-11,-10,0
0.00014896,0.050908,-0.0002566,0,-10.75,-9.3333,0
0.00014532,0,0,0,-10.75,-10,0
0.00014486,0.05101,-0.00029327,0,-10.5,-9.3333,0
0.00014066,0,0,0,-10.5,-10,0
0.00013831,0.051094,-0.00034041,0,-10.25,-9.3333,0
0.00013246,0,0,0,-10.25,-10,0
0.00013087,0.051203,-0.00038435,-3.7279e-24,-10,-9.3333,0
0.0001362,0,0,0,-10,-10,0
0.00022157,0.050001,5.5883e-06,0,-24.75,-8.6667,0
0.00022162,0.05,0,0,-25,-8.6667,0
0.00022146,0.050003,8.7109e-06,0,-24.5,-8.6667,0
0.00022132,0.050006,1.1163e-05,0,-24.25,-8.6667,0
0.00022116,0.050009,1.282e-05,0,-24,-8.6667,0
0.00022098,0.050013,1.3801e-05,0,-23.75,-8.6667,0
0.00022078,0.050017,1.4267e-05,0,-23.5,-8.6667,0
0.00022057,0.050022,1.4243e-05,0,-23.25,-8.6667,0
0.00022034,0.050026,1.3882e-05,0,-23,-8.6667,0
0.0002201,0.050032,1.3147e-05,0,-22.75,-8.6667,0
0.00021986,0.050037,1.2205e-05,0,-22.5,-8.6667,0
0.0002196,0.050043,1.0984e-05,0,-22.25,-8.6667,0
0.00021932,0.050049,9.6257e-06,0,-22,-8.6667,0
0.00021904,0.050055,8.0343e-06,0,-21.75,-8.6667,0
0.00021874,0.050062,6.3915e-06,0,-21.5,-8.6667,0
0.00021843,0.050069,4.5135e-06,0,-21.25,-8.6667,0
0.00021809,0.050076,2.5857e-06,0,-21,-8.6667,0
0.00021775,0.050084,4.7862e-07,0,-20.75,-8.6667,0
