"p","U:0","U:1","U:2","Points:0","Points:1","Points:2"
0.00014091,0.049998,9.451e-06,0,-24.75,-9.3333,0
0.00014192,0,0,0,-24.75,-10,0
0.00014126,0.05,0,0,-25,-9.3333,0
0.00014252,0.023084,0,0,-25,-10,0
0.00014045,0.049998,1.5208e-05,0,-24.5,-9.3333,0
0.00014114,0,0,0,-24.5,-10,0
0.00014018,0.049996,1.9385e-05,0,-24.25,-9.3333,0
0.00014073,0,0,0,-24.25,-10,0
0.00013988,0.049994,2.2804e-05,0,-24,-9.3333,0
0.00014029,0,0,0,-24,-10,0
0.00013959,0.049991,2.5358e-05,0,-23.75,-9.3333,0
0.0001399,0,0,0,-23.75,-10,0
0.00013931,0.049988,2.7314e-05,0,-23.5,-9.3333,0
0.00013954,0,0,0,-23.5,-10,0
0.00013904,0.049984,2.8798e-05,0,-23.25,-9.3333,0
0.00013921,0,0,0,-23.25,-10,0
0.00013877,0.049981,2.9939e-05,0,-23,-9.3333,0
0.0001389,0,0,0,-23,-10,0
0.0001385,0.049977,3.0813e-05,0,-22.75,-9.3333,0
0.00013859,0,0,0,-22.75,-10,0
0.00013823,0.049973,3.1463e-05,0,-22.5,-9.3333,0
0.00013829,0,0,0,-22.5,-10,0
0.00013795,0.049969,3.1963e-05,0,-22.25,-9.3333,0
0.00013799,0,0,0,-22.25,-10,0
0.00013766,0.049965,3.2293e-05,0,-22,-9.3333,0
0.00013768,0,0,0,-22,-10,0
0.00013737,0.049961,3.253e-05,0,-21.75,-9.3333,0
0.00013737,0,0,0,-21.75,-10,0
0.00013706,0.049957,3.2641e-05,0,-21.5,-9.3333,0
0.00013705,0,0,0,-21.5,-10,0
0.00013674,0.049953,3.2666e-05,0,-21.25,-9.3333,0
0.00013671,0,0,0,-21.25,-10,0
0.0001364,0.049949,3.2621e-05,0,-21,-9.3333,0
0.00013637,0,0,0,-21,-10,0
0.00013605,0.049945,3.2463e-05,0,-20.75,-9.3333,0
0.00013601,0,0,0,-20.75,-10,0
0.00013568,0.049941,3.224e-05,0,-20.5,-9.3333,0
0.00013562,0,0,0,-20.5,-10,0
0.00013529,0.049937,3.1922e-05,0,-20.25,-9.3333,0
0.00013522,0,0,0,-20.25,-10,0
0.00013488,0.049933,3.1488e-05,0,-20,-9.3333,0
0.0001348,0,0,0,-20,-10,0
0.00013444,0.04993,3.0974e-05,0,-19.75,-9.3333,0
0.00013436,0,0,0,-19.75,-10,0
0.00013398,0.049926,3.0329e-05,0,-19.5,-9.3333,0
0.00013388,0,0,0,-19.5,-10,0
0.00013349,0.049923,2.9531e-05,0,-19.25,-9.3333,0
0.00013338,0,0,0,-19.25,-10,0
0.00013297,0.049921,2.8669e-05,0,-19,-9.3333,0
0.00013285,0,0,0,-19,-10,0
0.00013242,0.049918,2.7589e-05,0,-18.75,-9.3333,0
0.00013229,0,0,0,-18.75,-10,0
0.00013183,0.049916,2.6376e-05,0,-18.5,-9.3333,0
0.00013169,0,0,0,-18.5,-10,0
0.0001312,0.049915,2.5032e-05,0,-18.25,-9.3333,0
0.00013105,0,0,0,-18.25,-10,0
0.00013054,0.049914,2.3484e-05,0,-18,-9.3333,0
