"p","U:0","U:1","U:2","Points:0","Points:1","Points:2"
0.00013345,0.049998,9.4265e-06,0,-24.75,-9.3333,0
0.00013445,0,0,0,-24.75,-10,0
0.00013379,0.05,0,0,-25,-9.3333,0
0.00013506,0.023084,0,0,-25,-10,0
0.00013299,0.049999,1.5161e-05,0,-24.5,-9.3333,0
0.00013367,0,0,0,-24.5,-10,0
0.00013271,0.049996,1.9313e-05,0,-24.25,-9.3333,0
0.00013326,0,0,0,-24.25,-10,0
0.0001324,0.049994,2.2696e-05,0,-24,-9.3333,0
0.00013281,0,0,0,-24,-10,0
0.00013211,0.049991,2.5215e-05,0,-23.75,-9.3333,0
0.00013242,0,0,0,-23.75,-10,0
0.00013183,0.049988,2.7134e-05,0,-23.5,-9.3333,0
0.00013206,0,0,0,-23.5,-10,0
0.00013155,0.049985,2.8588e-05,0,-23.25,-9.3333,0
0.00013172,0,0,0,-23.25,-10,0
0.00013128,0.049981,2.9699e-05,0,-23,-9.3333,0
0.0001314,0,0,0,-23,-10,0
0.000131,0.049977,3.0549e-05,0,-22.75,-9.3333,0
0.00013109,0,0,0,-22.75,-10,0
0.00013072,0.049974,3.1176e-05,0,-22.5,-9.3333,0
0.00013078,0,0,0,-22.5,-10,0
0.00013044,0.04997,3.1657e-05,0,-22.25,-9.3333,0
0.00013047,0,0,0,-22.25,-10,0
0.00013014,0.049966,3.1971e-05,0,-22,-9.3333,0
0.00013016,0,0,0,-22,-10,0
0.00012984,0.049962,3.2194e-05,0,-21.75,-9.3333,0
0.00012984,0,0,0,-21.75,-10,0
0.00012952,0.049958,3.2294e-05,0,-21.5,-9.3333,0
0.0001295,0,0,0,-21.5,-10,0
0.00012919,0.049954,3.2304e-05,0,-21.25,-9.3333,0
0.00012916,0,0,0,-21.25,-10,0
0.00012884,0.04995,3.2251e-05,0,-21,-9.3333,0
0.0001288,0,0,0,-21,-10,0
0.00012847,0.049946,3.2087e-05,0,-20.75,-9.3333,0
