"p","U:0","U:1","U:2","Points:0","Points:1","Points:2"
0.00013707,0.049998,9.5328e-06,0,-24.75,-9.3333,0
0.00013808,0,0,0,-24.75,-10,0
0.00013742,0.05,0,0,-25,-9.3333,0
0.00013869,0.023084,0,0,-25,-10,0
0.00013661,0.049998,1.5305e-05,0,-24.5,-9.3333,0
0.0001373,0,0,0,-24.5,-10,0
0.00013635,0.049996,1.9421e-05,0,-24.25,-9.3333,0
0.0001369,0,0,0,-24.25,-10,0
0.00013605,0.049994,2.282e-05,0,-24,-9.3333,0
0.00013646,0,0,0,-24,-10,0
0.00013576,0.049991,2.5215e-05,0,-23.75,-9.3333,0
0.00013608,0,0,0,-23.75,-10,0
0.00013549,0.049988,2.7002e-05,0,-23.5,-9.3333,0
0.00013573,0,0,0,-23.5,-10,0
0.00013523,0.049985,2.8227e-05,0,-23.25,-9.3333,0
0.0001354,0,0,0,-23.25,-10,0
0.00013497,0.049981,2.9078e-05,0,-23,-9.3333,0
0.0001351,0,0,0,-23,-10,0
0.00013471,0.049978,2.9595e-05,0,-22.75,-9.3333,0
0.0001348,0,0,0,-22.75,-10,0
0.00013445,0.049974,2.9876e-05,0,-22.5,-9.3333,0
0.00013451,0,0,0,-22.5,-10,0
0.00013418,0.049971,2.9941e-05,0,-22.25,-9.3333,0
0.00013422,0,0,0,-22.25,-10,0
0.00013391,0.049968,2.9844e-05,0,-22,-9.3333,0
0.00013393,0,0,0,-22,-10,0
0.00013363,0.049965,2.9593e-05,0,-21.75,-9.3333,0
0.00013363,0,0,0,-21.75,-10,0
0.00013334,0.049962,2.9226e-05,0,-21.5,-9.3333,0
0.00013333,0,0,0,-21.5,-10,0
0.00013303,0.049959,2.873e-05,0,-21.25,-9.3333,0
0.00013301,0,0,0,-21.25,-10,0
0.00013272,0.049957,2.8144e-05,0,-21,-9.3333,0
0.00013269,0,0,0,-21,-10,0
0.00013239,0.049954,2.7439e-05,0,-20.75,-9.3333,0
0.00013234,0,0,0,-20.75,-10,0
0.00013204,0.049952,2.665e-05,0,-20.5,-9.3333,0
0.00013198,0,0,0,-20.5,-10,0
0.00013167,0.049951,2.5745e-05,0,-20.25,-9.3333,0
0.00013161,0,0,0,-20.25,-10,0
0.00013128,0.049949,2.4755e-05,0,-20,-9.3333,0
0.00013121,0,0,0,-20,-10,0
0.00013087,0.049949,2.3638e-05,0,-19.75,-9.3333,0
0.00013079,0,0,0,-19.75,-10,0
0.00013043,0.049948,2.2434e-05,0,-19.5,-9.3333,0
0.00013034,0,0,0,-19.5,-10,0
0.00012997,0.049948,2.1088e-05,0,-19.25,-9.3333,0
0.00012987,0,0,0,-19.25,-10,0
0.00012948,0.049949,1.9651e-05,0,-19,-9.3333,0
0.00012937,0,0,0,-19,-10,0
0.00012896,0.04995,1.8057e-05,0,-18.75,-9.3333,0
0.00012884,0,0,0,-18.75,-10,0
0.00012841,0.049951,1.6347e-05,0,-18.5,-9.3333,0
0.00012828,0,0,0,-18.5,-10,0
0.00012782,0.049954,1.4473e-05,0,-18.25,-9.3333,0
0.00012767,0,0,0,-18.25,-10,0
0.00012719,0.049957,1.2457e-05,0,-18,-9.3333,0
0.00012703,0,0,0,-18,-10,0
0.00012651,0.04996,1.0246e-05,0,-17.75,-9.3333,0
0.00012634,0,0,0,-17.75,-10,0
0.0001258,0.049965,7.8959e-06,0,-17.5,-9.3333,0
0.00012561,0,0,0,-17.5,-10,0
0.00012503,0.04997,5.2965e-06,0,-17.25,-9.3333,0
0.00012483,0,0,0,-17.25,-10,0
0.00012421,0.049977,2.5248e-06,0,-17,-9.3333,0
0.00012399,0,0,0,-17,-10,0
0.00012334,0.049984,-5.761e-07,0,-16.75,-9.3333,0
0.0001231,0,0,0,-16.75,-10,0
0.00012241,0.049993,-3.7517e-06,0,-16.5,-9.3333,0
0.00012216,0,0,0,-16.5,-10,0
0.00012141,0.050003,-7.3539e-06,0,-16.25,-9.3333,0
0.00012113,0,0,0,-16.25,-10,0
0.00012034,0.050014,-1.1043e-05,0,-16,-9.3333,0
0.00012004,0,0,0,-16,-10,0
0.00011919,0.050027,-1.5165e-05,0,-15.75,-9.3333,0
0.00011886,0,0,0,-15.75,-10,0
0.00011796,0.050041,-1.9586e-05,0,-15.5,-9.3333,0
0.0001176,0,0,0,-15.5,-10,0
0.00011664,0.050056,-2.4424e-05,0,-15.25,-9.3333,0
0.00011625,0,0,0,-15.25,-10,0
0.00011523,0.050074,-2.9567e-05,0,-15,-9.3333,0
0.00011481,0,0,0,-15,-10,0
0.00011372,0.050094,-3.5231e-05,0,-14.75,-9.3333,0
0.00011326,0,0,0,-14.75,-10,0
0.00011209,0.050115,-4.1253e-05,0,-14.5,-9.3333,0
0.0001116,0,0,0,-14.5,-10,0
0.00011035,0.050139,-4.7923e-05,0,-14.25,-9.3333,0
0.00010981,0,0,0,-14.25,-10,0
0.00010848,0.050166,-5.4912e-05,0,-14,-9.3333,0
0.00010789,0,0,0,-14,-10,0
0.00010648,0.050194,-6.2765e-05,0,-13.75,-9.3333,0
0.00010583,0,0,0,-13.75,-10,0
0.00010432,0.050226,-7.0959e-05,0,-13.5,-9.3333,0
0.0001036,0,0,0,-13.5,-10,0
0.00010201,0.05026,-8.0398e-05,0,-13.25,-9.3333,0
0.00010122,0,0,0,-13.25,-10,0
9.9522e-05,0.050299,-9.0015e-05,0,-13,-9.3333,0
9.8627e-05,0,0,0,-13,-10,0
9.6853e-05,0.05034,-0.00010142,0,-12.75,-9.3333,0
9.5863e-05,0,0,0,-12.75,-10,0
9.3978e-05,0.050386,-0.00011281,0,-12.5,-9.3333,0
9.284e-05,0,0,0,-12.5,-10,0
9.0894e-05,0.050434,-0.00012702,0,-12.25,-9.3333,0
8.9619e-05,0,0,0,-12.25,-10,0
