"p","U:0","U:1","U:2","Points:0","Points:1","Points:2"
0.00023537,0.049999,9.346e-06,0,-24.75,-9.3333,0
0.00023637,0,0,0,-24.75,-10,0
0.00023572,0.05,0,0,-25,-9.3333,0
0.00023698,0.023084,0,0,-25,-10,0
0.00023492,0.049999,1.4848e-05,0,-24.5,-9.3333,0
0.0002356,0,0,0,-24.5,-10,0
0.00023464,0.049996,1.8799e-05,0,-24.25,-9.3333,0
0.00023518,0,0,0,-24.25,-10,0
0.00023432,0.049994,2.1847e-05,0,-24,-9.3333,0
0.00023473,0,0,0,-24,-10,0
0.00023403,0.049992,2.3965e-05,0,-23.75,-9.3333,0
0.00023433,0,0,0,-23.75,-10,0
0.00023374,0.049989,2.5373e-05,0,-23.5,-9.3333,0
0.00023396,0,0,0,-23.5,-10,0
0.00023346,0.049987,2.6244e-05,0,-23.25,-9.3333,0
0.00023362,0,0,0,-23.25,-10,0
0.00023317,0.049984,2.6711e-05,0,-23,-9.3333,0
0.00023329,0,0,0,-23,-10,0
0.00023289,0.049982,2.6823e-05,0,-22.75,-9.3333,0
0.00023297,0,0,0,-22.75,-10,0
0.00023259,0.04998,2.6727e-05,0,-22.5,-9.3333,0
0.00023265,0,0,0,-22.5,-10,0
0.00023229,0.049978,2.6396e-05,0,-22.25,-9.3333,0
0.00023232,0,0,0,-22.25,-10,0
0.00023198,0.049976,2.5935e-05,0,-22,-9.3333,0
0.00023199,0,0,0,-22,-10,0
0.00023166,0.049974,2.5329e-05,0,-21.75,-9.3333,0
0.00023166,0,0,0,-21.75,-10,0
0.00023133,0.049973,2.4638e-05,0,-21.5,-9.3333,0
0.00023131,0,0,0,-21.5,-10,0
0.00023098,0.049972,2.3802e-05,0,-21.25,-9.3333,0
0.00023095,0,0,0,-21.25,-10,0
0.00023061,0.049971,2.295e-05,0,-21,-9.3333,0
0.00023057,0,0,0,-21,-10,0
0.00023023,0.049971,2.1947e-05,0,-20.75,-9.3333,0
0.00023017,0,0,0,-20.75,-10,0
0.00022982,0.049971,2.0938e-05,0,-20.5,-9.3333,0
0.00022976,0,0,0,-20.5,-10,0
0.00022939,0.049972,1.9848e-05,0,-20.25,-9.3333,0
0.00022932,0,0,0,-20.25,-10,0
0.00022894,0.049973,1.8708e-05,0,-20,-9.3333,0
0.00022885,0,0,0,-20,-10,0
0.00022846,0.049974,1.7514e-05,0,-19.75,-9.3333,0
0.00022837,0,0,0,-19.75,-10,0
0.00022795,0.049976,1.6288e-05,0,-19.5,-9.3333,0
0.00022785,0,0,0,-19.5,-10,0
0.00022741,0.049978,1.4975e-05,0,-19.25,-9.3333,0
0.0002273,0,0,0,-19.25,-10,0
0.00022684,0.049981,1.3589e-05,0,-19,-9.3333,0
0.00022672,0,0,0,-19,-10,0
0.00022624,0.049984,1.2135e-05,0,-18.75,-9.3333,0
0.0002261,0,0,0,-18.75,-10,0
0.00022559,0.049988,1.0562e-05,0,-18.5,-9.3333,0
0.00022545,0,0,0,-18.5,-10,0
0.00022491,0.049992,8.888e-06,0,-18.25,-9.3333,0
0.00022475,0,0,0,-18.25,-10,0
0.00022418,0.049997,7.0577e-06,0,-18,-9.3333,0
0.00022401,0,0,0,-18,-10,0
0.00022341,0.050003,5.097e-06,0,-17.75,-9.3333,0
0.00022322,0,0,0,-17.75,-10,0
0.00022259,0.05001,3.0008e-06,0,-17.5,-9.3333,0
0.00022239,0,0,0,-17.5,-10,0
0.00022171,0.050017,6.6205e-07,0,-17.25,-9.3333,0
0.00022149,0,0,0,-17.25,-10,0
0.00022078,0.050025,-1.7896e-06,0,-17,-9.3333,0
0.00022055,0,0,0,-17,-10,0
0.00021979,0.050034,-4.621e-06,0,-16.75,-9.3333,0
0.00021954,0,0,0,-16.75,-10,0
0.00021874,0.050044,-7.4e-06,0,-16.5,-9.3333,0
0.00021847,0,0,0,-16.5,-10,0
0.0002176,0.050055,-1.0626e-05,0,-16.25,-9.3333,0
0.0002173,0,0,0,-16.25,-10,0
0.00021639,0.050068,-1.4076e-05,0,-16,-9.3333,0
0.00021607,0,0,0,-16,-10,0
0.00021511,0.050081,-1.7857e-05,0,-15.75,-9.3333,0
0.00021476,0,0,0,-15.75,-10,0
0.00021374,0.050096,-2.1905e-05,0,-15.5,-9.3333,0
0.00021337,0,0,0,-15.5,-10,0
0.00021227,0.050113,-2.6472e-05,0,-15.25,-9.3333,0
0.00021187,0,0,0,-15.25,-10,0
0.00021071,0.050131,-3.1347e-05,0,-15,-9.3333,0
0.00021027,0,0,0,-15,-10,0
0.00020904,0.050151,-3.6782e-05,0,-14.75,-9.3333,0
0.00020857,0,0,0,-14.75,-10,0
0.00020726,0.050173,-4.2547e-05,0,-14.5,-9.3333,0
0.00020674,0,0,0,-14.5,-10,0
0.00020535,0.050197,-4.8992e-05,0,-14.25,-9.3333,0
0.00020479,0,0,0,-14.25,-10,0
0.00020331,0.050224,-5.5755e-05,0,-14,-9.3333,0
0.0002027,0,0,0,-14,-10,0
0.00020113,0.050253,-6.3459e-05,0,-13.75,-9.3333,0
0.00020046,0,0,0,-13.75,-10,0
0.00019879,0.050285,-7.1567e-05,0,-13.5,-9.3333,0
0.00019806,0,0,0,-13.5,-10,0
0.00019629,0.05032,-8.1015e-05,0,-13.25,-9.3333,0
0.00019549,0,0,0,-13.25,-10,0
0.00019362,0.050359,-9.0656e-05,0,-13,-9.3333,0
0.00019271,0,0,0,-13,-10,0
0.00019076,0.0504,-0.00010216,0,-12.75,-9.3333,0
0.00018976,0,0,0,-12.75,-10,0
0.00018769,0.050446,-0.00011363,0,-12.5,-9.3333,0
0.00018654,0,0,0,-12.5,-10,0
0.0001844,0.050495,-0.00012802,0,-12.25,-9.3333,0
0.00018312,0,0,0,-12.25,-10,0
0.00018088,0.05055,-0.000142,0,-12,-9.3333,0
0.00017937,0,0,0,-12,-10,0
0.0001771,0.050608,-0.00016045,0,-11.75,-9.3333,0
0.00017538,0,0,0,-11.75,-10,0
0.00017309,0.050674,-0.00017806,0,-11.5,-9.3333,0
0.00017101,0,0,0,-11.5,-10,0
0.00016871,0.050742,-0.00020207,0,-11.25,-9.3333,0
0.00016626,0,0,0,-11.25,-10,0
0.00016431,0.050822,-0.00022564,0,-11,-9.3333,0
0.00016131,0,0,0,-11,-10,0
0.00015913,0.050899,-0.00025698,0,-10.75,-9.3333,0
0.00015545,0,0,0,-10.75,-10,0
0.00015489,0.051001,-0.00029379,0,-10.5,-9.3333,0
0.00015066,0,0,0,-10.5,-10,0
0.00014819,0.051085,-0.00034078,0,-10.25,-9.3333,0
0.00014231,0,0,0,-10.25,-10,0
0.00014056,0.051194,-0.00038523,-4.0352e-24,-10,-9.3333,0
0.00014576,0,0,0,-10,-10,0
0.00023443,0.050001,5.462e-06,0,-24.75,-8.6667,0
0.00023448,0.05,0,0,-25,-8.6667,0
0.00023432,0.050003,8.4973e-06,0,-24.5,-8.6667,0
0.00023418,0.050006,1.0863e-05,0,-24.25,-8.6667,0
0.00023401,0.05001,1.2457e-05,0,-24,-8.6667,0
0.00023383,0.050013,1.3373e-05,0,-23.75,-8.6667,0
0.00023362,0.050018,1.3781e-05,0,-23.5,-8.6667,0
0.0002334,0.050022,1.3723e-05,0,-23.25,-8.6667,0
0.00023317,0.050027,1.3336e-05,0,-23,-8.6667,0
0.00023293,0.050032,1.2597e-05,0,-22.75,-8.6667,0
0.00023267,0.050038,1.1678e-05,0,-22.5,-8.6667,0
0.0002324,0.050043,1.0493e-05,0,-22.25,-8.6667,0
0.00023211,0.05005,9.183e-06,0,-22,-8.6667,0
0.00023182,0.050056,7.6759e-06,0,-21.75,-8.6667,0
0.0002315,0.050063,6.0974e-06,0,-21.5,-8.6667,0
0.00023117,0.05007,4.2925e-06,0,-21.25,-8.6667,0
0.00023082,0.050077,2.4671e-06,0,-21,-8.6667,0
0.00023046,0.050085,4.4515e-07,0,-20.75,-8.6667,0
0.00023007,0.050093,-1.6222e-06,0,-20.5,-8.6667,0
0.00022966,0.050101,-3.8138e-06,0,-20.25,-8.6667,0
0.00022923,0.05011,-6.0539e-06,0,-20,-8.6667,0
0.00022877,0.05012,-8.4287e-06,0,-19.75,-8.6667,0
0.00022829,0.050129,-1.0842e-05,0,-19.5,-8.6667,0
0.00022777,0.050139,-1.3416e-05,0,-19.25,-8.6667,0
0.00022723,0.05015,-1.608e-05,0,-19,-8.6667,0
0.00022665,0.050161,-1.8922e-05,0,-18.75,-8.6667,0
0.00022603,0.050173,-2.1936e-05,0,-18.5,-8.6667,0
0.00022538,0.050185,-2.5244e-05,0,-18.25,-8.6667,0
0.00022469,0.050198,-2.8735e-05,0,-18,-8.6667,0
0.00022395,0.050211,-3.2494e-05,0,-17.75,-8.6667,0
0.00022317,0.050225,-3.6561e-05,0,-17.5,-8.6667,0
0.00022233,0.05024,-4.1019e-05,0,-17.25,-8.6667,0
0.00022145,0.050256,-4.5754e-05,0,-17,-8.6667,0
0.0002205,0.050272,-5.0974e-05,0,-16.75,-8.6667,0
0.00021949,0.05029,-5.6552e-05,0,-16.5,-8.6667,0
0.00021841,0.050308,-6.2675e-05,0,-16.25,-8.6667,0
0.00021727,0.050327,-6.9288e-05,0,-16,-8.6667,0
0.00021604,0.050348,-7.6633e-05,0,-15.75,-8.6667,0
0.00021474,0.05037,-8.4458e-05,0,-15.5,-8.6667,0
0.00021335,0.050393,-9.3146e-05,0,-15.25,-8.6667,0
0.00021186,0.050419,-0.00010243,0,-15,-8.6667,0
0.00021027,0.050445,-0.00011274,0,-14.75,-8.6667,0
0.00020858,0.050474,-0.00012368,0,-14.5,-8.6667,0
0.00020676,0.050504,-0.00013578,0,-14.25,-8.6667,0
0.00020484,0.050537,-0.00014869,0,-14,-8.6667,0
0.00020276,0.050571,-0.00016306,0,-13.75,-8.6667,0
0.00020056,0.050609,-0.00017836,0,-13.5,-8.6667,0
0.00019819,0.050649,-0.00019534,0,-13.25,-8.6667,0
0.00019569,0.050692,-0.00021325,0,-13,-8.6667,0
0.00019297,0.050738,-0.00023335,0,-12.75,-8.6667,0
0.00019012,0.050788,-0.00025436,0,-12.5,-8.6667,0
0.00018702,0.05084,-0.0002781,0,-12.25,-8.6667,0
0.0001838,0.050898,-0.00030278,0,-12,-8.6667,0
0.00018028,0.050957,-0.00033088,0,-11.75,-8.6667,0
0.00017666,0.051023,-0.00035983,0,-11.5,-8.6667,0
0.00017268,0.05109,-0.00039282,0,-11.25,-8.6667,0
0.00016872,0.051163,-0.00042743,0,-11,-8.6667,0
0.00016428,0.051237,-0.00046512,0,-10.75,-8.6667,0
0.00016018,0.051319,-0.00050835,0,-10.5,-8.6667,0
0.00015525,0.051396,-0.00054536,0,-10.25,-8.6667,0
0.00015046,0.051484,-0.00059894,0,-10,-8.6667,0
0.00023423,0.050001,1.2318e-06,0,-24.75,-8,0
0.00023426,0.05,0,0,-25,-8,0
0.00023417,0.050002,2.1113e-06,0,-24.5,-8,0
0.00023406,0.050004,2.5772e-06,0,-24.25,-8,0
0.00023394,0.050007,2.7492e-06,0,-24,-8,0
0.00023379,0.05001,2.504e-06,0,-23.75,-8,0
0.00023362,0.050013,1.9816e-06,0,-23.5,-8,0
0.00023344,0.050017,1.0642e-06,0,-23.25,-8,0
0.00023325,0.050021,-1.0094e-07,0,-23,-8,0
0.00023304,0.050025,-1.605e-06,0,-22.75,-8,0
0.00023281,0.05003,-3.2774e-06,0,-22.5,-8,0
0.00023257,0.050035,-5.2375e-06,0,-22.25,-8,0
0.00023232,0.050041,-7.3161e-06,0,-22,-8,0
0.00023205,0.050047,-9.629e-06,0,-21.75,-8,0
0.00023177,0.050053,-1.2023e-05,0,-21.5,-8,0
0.00023147,0.050059,-1.4703e-05,0,-21.25,-8,0
0.00023115,0.050066,-1.7424e-05,0,-21,-8,0
0.00023082,0.050073,-2.0391e-05,0,-20.75,-8,0
0.00023046,0.050081,-2.3405e-05,0,-20.5,-8,0
0.00023008,0.050088,-2.6624e-05,0,-20.25,-8,0
0.00022969,0.050097,-2.9863e-05,0,-20,-8,0
0.00022926,0.050105,-3.3333e-05,0,-19.75,-8,0
0.00022882,0.050114,-3.6821e-05,0,-19.5,-8,0
0.00022834,0.050124,-4.0525e-05,0,-19.25,-8,0
0.00022784,0.050134,-4.4343e-05,0,-19,-8,0
0.00022731,0.050144,-4.8522e-05,0,-18.75,-8,0
0.00022674,0.050155,-5.2902e-05,0,-18.5,-8,0
0.00022614,0.050166,-5.7597e-05,0,-18.25,-8,0
0.00022551,0.050178,-6.2598e-05,0,-18,-8,0
0.00022483,0.05019,-6.8054e-05,0,-17.75,-8,0
0.00022411,0.050203,-7.3936e-05,0,-17.5,-8,0
0.00022334,0.050216,-8.0353e-05,0,-17.25,-8,0
0.00022253,0.050231,-8.7222e-05,0,-17,-8,0
0.00022166,0.050245,-9.4767e-05,0,-16.75,-8,0
0.00022074,0.050261,-0.00010282,0,-16.5,-8,0
0.00021975,0.050278,-0.00011171,0,-16.25,-8,0
0.0002187,0.050296,-0.00012127,0,-16,-8,0
0.00021758,0.050314,-0.00013181,0,-15.75,-8,0
0.00021639,0.050335,-0.00014307,0,-15.5,-8,0
0.00021511,0.050356,-0.00015556,0,-15.25,-8,0
0.00021376,0.050378,-0.000169,0,-15,-8,0
0.00021231,0.050402,-0.00018368,0,-14.75,-8,0
0.00021077,0.050428,-0.00019958,0,-14.5,-8,0
0.00020911,0.050455,-0.00021692,0,-14.25,-8,0
0.00020736,0.050485,-0.00023586,0,-14,-8,0
0.00020546,0.050516,-0.0002562,0,-13.75,-8,0
0.00020346,0.05055,-0.00027852,0,-13.5,-8,0
0.00020129,0.050586,-0.00030235,0,-13.25,-8,0
0.00019902,0.050625,-0.00032861,0,-13,-8,0
0.00019654,0.050666,-0.00035642,0,-12.75,-8,0
0.00019394,0.050711,-0.00038712,0,-12.5,-8,0
0.00019112,0.050758,-0.00041935,0,-12.25,-8,0
0.00018816,0.05081,-0.00045506,0,-12,-8,0
0.00018494,0.050864,-0.00049218,0,-11.75,-8,0
0.00018159,0.050923,-0.00053343,0,-11.5,-8,0
0.00017793,0.050985,-0.00057544,0,-11.25,-8,0
0.00017411,0.051051,-0.00062266,0,-11,-8,0
0.00017001,0.051122,-0.00066919,0,-10.75,-8,0
0.00016572,0.051198,-0.00072279,0,-10.5,-8,0
0.00016112,0.051277,-0.00077069,0,-10.25,-8,0
0.0001561,0.051368,-0.0008263,0,-10,-8,0
0.00023413,0.05,-3.0277e-07,0,-24.75,-7.3333,0
0.00023415,0.05,0,0,-25,-7.3333,0
0.0002341,0.050001,-7.6367e-07,0,-24.5,-7.3333,0
0.00023403,0.050002,-1.5223e-06,0,-24.25,-7.3333,0
0.00023394,0.050004,-2.5349e-06,0,-24,-7.3333,0
0.00023384,0.050006,-3.9243e-06,0,-23.75,-7.3333,0
0.00023372,0.050009,-5.5369e-06,0,-23.5,-7.3333,0
0.00023358,0.050012,-7.5094e-06,0,-23.25,-7.3333,0
0.00023342,0.050015,-9.7353e-06,0,-23,-7.3333,0
0.00023325,0.050019,-1.2244e-05,0,-22.75,-7.3333,0
0.00023306,0.050023,-1.4864e-05,0,-22.5,-7.3333,0
0.00023286,0.050027,-1.779e-05,0,-22.25,-7.3333,0
0.00023264,0.050032,-2.0849e-05,0,-22,-7.3333,0
0.00023241,0.050037,-2.4107e-05,0,-21.75,-7.3333,0
0.00023216,0.050043,-2.7402e-05,0,-21.5,-7.3333,0
0.0002319,0.050048,-3.1009e-05,0,-21.25,-7.3333,0
0.00023162,0.050054,-3.4669e-05,0,-21,-7.3333,0
0.00023132,0.050061,-3.8584e-05,0,-20.75,-7.3333,0
0.00023101,0.050067,-4.2523e-05,0,-20.5,-7.3333,0
0.00023067,0.050074,-4.6723e-05,0,-20.25,-7.3333,0
0.00023032,0.050082,-5.0961e-05,0,-20,-7.3333,0
0.00022994,0.050089,-5.5459e-05,0,-19.75,-7.3333,0
0.00022955,0.050097,-5.9944e-05,0,-19.5,-7.3333,0
0.00022913,0.050106,-6.4729e-05,0,-19.25,-7.3333,0
0.00022868,0.050114,-6.9609e-05,0,-19,-7.3333,0
0.00022821,0.050123,-7.4831e-05,0,-18.75,-7.3333,0
0.00022771,0.050133,-8.0248e-05,0,-18.5,-7.3333,0
0.00022717,0.050143,-8.6273e-05,0,-18.25,-7.3333,0
0.00022661,0.050153,-9.2736e-05,0,-18,-7.3333,0
0.00022601,0.050164,-9.9684e-05,0,-17.75,-7.3333,0
0.00022537,0.050175,-0.00010715,0,-17.5,-7.3333,0
0.00022469,0.050187,-0.00011515,0,-17.25,-7.3333,0
0.00022398,0.050199,-0.00012372,0,-17,-7.3333,0
0.00022321,0.050212,-0.00013307,0,-16.75,-7.3333,0
0.0002224,0.050226,-0.00014334,0,-16.5,-7.3333,0
0.00022153,0.050241,-0.00015451,0,-16.25,-7.3333,0
0.00022061,0.050256,-0.00016671,0,-16,-7.3333,0
0.00021962,0.050272,-0.00017999,0,-15.75,-7.3333,0
0.00021858,0.05029,-0.00019434,0,-15.5,-7.3333,0
0.00021746,0.050308,-0.00020992,0,-15.25,-7.3333,0
0.00021628,0.050327,-0.00022694,0,-15,-7.3333,0
0.000215,0.050347,-0.00024531,0,-14.75,-7.3333,0
0.00021366,0.05037,-0.00026551,0,-14.5,-7.3333,0
0.00021221,0.050393,-0.00028715,0,-14.25,-7.3333,0
0.00021067,0.050418,-0.00031116,0,-14,-7.3333,0
0.00020902,0.050445,-0.0003364,0,-13.75,-7.3333,0
0.00020727,0.050474,-0.00036473,0,-13.5,-7.3333,0
0.00020538,0.050504,-0.00039432,0,-13.25,-7.3333,0
0.00020338,0.050538,-0.00042754,0,-13,-7.3333,0
0.00020123,0.050573,-0.000462,0,-12.75,-7.3333,0
0.00019895,0.050611,-0.00050061,0,-12.5,-7.3333,0
0.00019649,0.050652,-0.0005407,0,-12.25,-7.3333,0
0.00019388,0.050696,-0.00058538,0,-12,-7.3333,0
0.00019107,0.050742,-0.00063151,0,-11.75,-7.3333,0
0.00018809,0.050793,-0.00068293,0,-11.5,-7.3333,0
0.00018488,0.050847,-0.00073555,0,-11.25,-7.3333,0
