"p","U:0","U:1","U:2","Points:0","Points:1","Points:2"
0.00015024,0.049998,9.5802e-06,0,-24.75,-9.3333,0
0.00015125,0,0,0,-24.75,-10,0
0.00015059,0.05,0,0,-25,-9.3333,0
0.00015186,0.023084,0,0,-25,-10,0
0.00014979,0.049998,1.5486e-05,0,-24.5,-9.3333,0
0.00015048,0,0,0,-24.5,-10,0
0.00014952,0.049996,1.9825e-05,0,-24.25,-9.3333,0
0.00015008,0,0,0,-24.25,-10,0
0.00014922,0.049993,2.3444e-05,0,-24,-9.3333,0
0.00014964,0,0,0,-24,-10,0
0.00014894,0.04999,2.6162e-05,0,-23.75,-9.3333,0
0.00014926,0,0,0,-23.75,-10,0
0.00014868,0.049987,2.8287e-05,0,-23.5,-9.3333,0
0.00014892,0,0,0,-23.5,-10,0
0.00014842,0.049983,2.9913e-05,0,-23.25,-9.3333,0
0.0001486,0,0,0,-23.25,-10,0
0.00014817,0.049979,3.1183e-05,0,-23,-9.3333,0
0.0001483,0,0,0,-23,-10,0
0.00014792,0.049975,3.216e-05,0,-22.75,-9.3333,0
0.00014802,0,0,0,-22.75,-10,0
0.00014767,0.04997,3.2918e-05,0,-22.5,-9.3333,0
0.00014773,0,0,0,-22.5,-10,0
0.00014741,0.049966,3.3491e-05,0,-22.25,-9.3333,0
0.00014746,0,0,0,-22.25,-10,0
0.00014715,0.049961,3.3911e-05,0,-22,-9.3333,0
0.00014718,0,0,0,-22,-10,0
0.00014688,0.049956,3.4221e-05,0,-21.75,-9.3333,0
0.00014689,0,0,0,-21.75,-10,0
0.00014661,0.049952,3.44e-05,0,-21.5,-9.3333,0
0.0001466,0,0,0,-21.5,-10,0
0.00014632,0.049947,3.4509e-05,0,-21.25,-9.3333,0
0.0001463,0,0,0,-21.25,-10,0
0.00014602,0.049942,3.4493e-05,0,-21,-9.3333,0
0.00014599,0,0,0,-21,-10,0
0.00014571,0.049937,3.4387e-05,0,-20.75,-9.3333,0
0.00014567,0,0,0,-20.75,-10,0
0.00014538,0.049933,3.42e-05,0,-20.5,-9.3333,0
0.00014533,0,0,0,-20.5,-10,0
0.00014503,0.049928,3.3875e-05,0,-20.25,-9.3333,0
0.00014497,0,0,0,-20.25,-10,0
0.00014466,0.049924,3.3462e-05,0,-20,-9.3333,0
0.0001446,0,0,0,-20,-10,0
0.00014428,0.049919,3.292e-05,0,-19.75,-9.3333,0
0.0001442,0,0,0,-19.75,-10,0
