"p","U:0","U:1","U:2","Points:0","Points:1","Points:2"
0.0001504,0.049998,9.8102e-06,0,-24.75,-9.3333,0
0.00015143,0,0,0,-24.75,-10,0
0.00015074,0.05,0,0,-25,-9.3333,0
0.00015203,0.023084,0,0,-25,-10,0
0.00014995,0.049998,1.5763e-05,0,-24.5,-9.3333,0
0.00015066,0,0,0,-24.5,-10,0
0.0001497,0.049996,2.0045e-05,0,-24.25,-9.3333,0
0.00015027,0,0,0,-24.25,-10,0
0.00014941,0.049993,2.3448e-05,0,-24,-9.3333,0
0.00014985,0,0,0,-24,-10,0
0.00014916,0.04999,2.5834e-05,0,-23.75,-9.3333,0
0.00014949,0,0,0,-23.75,-10,0
0.00014892,0.049987,2.7513e-05,0,-23.5,-9.3333,0
0.00014918,0,0,0,-23.5,-10,0
0.00014869,0.049983,2.858e-05,0,-23.25,-9.3333,0
0.00014889,0,0,0,-23.25,-10,0
0.00014848,0.04998,2.9243e-05,0,-23,-9.3333,0
0.00014863,0,0,0,-23,-10,0
0.00014826,0.049976,2.9491e-05,0,-22.75,-9.3333,0
0.00014838,0,0,0,-22.75,-10,0
0.00014806,0.049973,2.9512e-05,0,-22.5,-9.3333,0
0.00014815,0,0,0,-22.5,-10,0
0.00014785,0.04997,2.9255e-05,0,-22.25,-9.3333,0
0.00014792,0,0,0,-22.25,-10,0
0.00014765,0.049967,2.8827e-05,0,-22,-9.3333,0
0.00014769,0,0,0,-22,-10,0
0.00014744,0.049964,2.8214e-05,0,-21.75,-9.3333,0
0.00014747,0,0,0,-21.75,-10,0
0.00014723,0.049962,2.7469e-05,0,-21.5,-9.3333,0
0.00014725,0,0,0,-21.5,-10,0
0.00014702,0.04996,2.6562e-05,0,-21.25,-9.3333,0
0.00014702,0,0,0,-21.25,-10,0
0.00014679,0.049959,2.5564e-05,0,-21,-9.3333,0
0.00014679,0,0,0,-21,-10,0
0.00014656,0.049957,2.4438e-05,0,-20.75,-9.3333,0
0.00014655,0,0,0,-20.75,-10,0
0.00014632,0.049957,2.3217e-05,0,-20.5,-9.3333,0
0.0001463,0,0,0,-20.5,-10,0
0.00014607,0.049956,2.1918e-05,0,-20.25,-9.3333,0
0.00014604,0,0,0,-20.25,-10,0
0.00014581,0.049956,2.0514e-05,0,-20,-9.3333,0
0.00014577,0,0,0,-20,-10,0
0.00014553,0.049957,1.9043e-05,0,-19.75,-9.3333,0
0.00014548,0,0,0,-19.75,-10,0
0.00014524,0.049959,1.7461e-05,0,-19.5,-9.3333,0
0.00014518,0,0,0,-19.5,-10,0
0.00014492,0.04996,1.5801e-05,0,-19.25,-9.3333,0
0.00014486,0,0,0,-19.25,-10,0
0.00014459,0.049963,1.4068e-05,0,-19,-9.3333,0
0.00014452,0,0,0,-19,-10,0
0.00014424,0.049966,1.2193e-05,0,-18.75,-9.3333,0
0.00014416,0,0,0,-18.75,-10,0
0.00014386,0.04997,1.0266e-05,0,-18.5,-9.3333,0
0.00014377,0,0,0,-18.5,-10,0
0.00014346,0.049975,8.2135e-06,0,-18.25,-9.3333,0
0.00014336,0,0,0,-18.25,-10,0
0.00014303,0.04998,6.1493e-06,0,-18,-9.3333,0
0.00014292,0,0,0,-18,-10,0
0.00014257,0.049986,3.8234e-06,0,-17.75,-9.3333,0
0.00014245,0,0,0,-17.75,-10,0
0.00014207,0.049993,1.4962e-06,0,-17.5,-9.3333,0
0.00014194,0,0,0,-17.5,-10,0
0.00014151,0.050001,-1.1528e-06,0,-17.25,-9.3333,0
0.00014136,0,0,0,-17.25,-10,0
