"p","U:0","U:1","U:2","Points:0","Points:1","Points:2"
0.00018683,0.049999,9.2098e-06,0,-24.75,-9.3333,0
0.00018782,0,0,0,-24.75,-10,0
0.00018717,0.05,0,0,-25,-9.3333,0
0.00018842,0.023084,0,0,-25,-10,0
0.00018637,0.049999,1.4677e-05,0,-24.5,-9.3333,0
0.00018704,0,0,0,-24.5,-10,0
0.00018608,0.049997,1.8619e-05,0,-24.25,-9.3333,0
0.00018661,0,0,0,-24.25,-10,0
0.00018576,0.049995,2.1684e-05,0,-24,-9.3333,0
0.00018615,0,0,0,-24,-10,0
0.00018545,0.049992,2.3902e-05,0,-23.75,-9.3333,0
0.00018574,0,0,0,-23.75,-10,0
0.00018514,0.04999,2.5435e-05,0,-23.5,-9.3333,0
0.00018536,0,0,0,-23.5,-10,0
0.00018484,0.049987,2.65e-05,0,-23.25,-9.3333,0
0.000185,0,0,0,-23.25,-10,0
0.00018454,0.049984,2.7177e-05,0,-23,-9.3333,0
0.00018465,0,0,0,-23,-10,0
0.00018423,0.049982,2.7577e-05,0,-22.75,-9.3333,0
0.0001843,0,0,0,-22.75,-10,0
0.00018392,0.049979,2.7778e-05,0,-22.5,-9.3333,0
0.00018396,0,0,0,-22.5,-10,0
0.00018359,0.049977,2.782e-05,0,-22.25,-9.3333,0
0.00018361,0,0,0,-22.25,-10,0
0.00018325,0.049974,2.7751e-05,0,-22,-9.3333,0
0.00018325,0,0,0,-22,-10,0
0.00018289,0.049972,2.7608e-05,0,-21.75,-9.3333,0
0.00018288,0,0,0,-21.75,-10,0
0.00018252,0.04997,2.7375e-05,0,-21.5,-9.3333,0
0.00018249,0,0,0,-21.5,-10,0
0.00018213,0.049968,2.709e-05,0,-21.25,-9.3333,0
0.00018209,0,0,0,-21.25,-10,0
0.00018172,0.049966,2.6754e-05,0,-21,-9.3333,0
0.00018167,0,0,0,-21,-10,0
0.00018129,0.049964,2.6321e-05,0,-20.75,-9.3333,0
0.00018123,0,0,0,-20.75,-10,0
0.00018084,0.049962,2.5867e-05,0,-20.5,-9.3333,0
0.00018076,0,0,0,-20.5,-10,0
0.00018035,0.049961,2.5296e-05,0,-20.25,-9.3333,0
0.00018027,0,0,0,-20.25,-10,0
0.00017984,0.049959,2.4675e-05,0,-20,-9.3333,0
0.00017975,0,0,0,-20,-10,0
0.00017931,0.049959,2.3971e-05,0,-19.75,-9.3333,0
0.0001792,0,0,0,-19.75,-10,0
0.00017873,0.049958,2.3189e-05,0,-19.5,-9.3333,0
0.00017862,0,0,0,-19.5,-10,0
0.00017813,0.049957,2.2252e-05,0,-19.25,-9.3333,0
0.000178,0,0,0,-19.25,-10,0
0.00017749,0.049957,2.1315e-05,0,-19,-9.3333,0
0.00017735,0,0,0,-19,-10,0
0.00017681,0.049958,2.017e-05,0,-18.75,-9.3333,0
0.00017666,0,0,0,-18.75,-10,0
0.00017609,0.049959,1.8929e-05,0,-18.5,-9.3333,0
0.00017592,0,0,0,-18.5,-10,0
0.00017532,0.04996,1.7549e-05,0,-18.25,-9.3333,0
0.00017514,0,0,0,-18.25,-10,0
0.0001745,0.049962,1.6011e-05,0,-18,-9.3333,0
0.00017431,0,0,0,-18,-10,0
0.00017364,0.049964,1.4287e-05,0,-17.75,-9.3333,0
0.00017343,0,0,0,-17.75,-10,0
0.00017272,0.049967,1.236e-05,0,-17.5,-9.3333,0
0.0001725,0,0,0,-17.5,-10,0
0.00017174,0.049971,1.022e-05,0,-17.25,-9.3333,0
0.0001715,0,0,0,-17.25,-10,0
0.0001707,0.049975,7.8542e-06,0,-17,-9.3333,0
0.00017044,0,0,0,-17,-10,0
0.0001696,0.049981,5.2432e-06,0,-16.75,-9.3333,0
0.00016932,0,0,0,-16.75,-10,0
0.00016842,0.049987,2.3774e-06,0,-16.5,-9.3333,0
0.00016812,0,0,0,-16.5,-10,0
0.00016717,0.049995,-8.341e-07,0,-16.25,-9.3333,0
0.00016686,0,0,0,-16.25,-10,0
0.00016585,0.050004,-4.2156e-06,0,-16,-9.3333,0
0.00016552,0,0,0,-16,-10,0
0.00016443,0.050013,-8.1324e-06,0,-15.75,-9.3333,0
0.00016407,0,0,0,-15.75,-10,0
0.00016292,0.050025,-1.2095e-05,0,-15.5,-9.3333,0
0.00016252,0,0,0,-15.5,-10,0
0.00016129,0.050038,-1.6676e-05,0,-15.25,-9.3333,0
0.00016085,0,0,0,-15.25,-10,0
0.00015957,0.050053,-2.1724e-05,0,-15,-9.3333,0
0.0001591,0,0,0,-15,-10,0
0.00015773,0.050069,-2.7244e-05,0,-14.75,-9.3333,0
0.00015723,0,0,0,-14.75,-10,0
0.00015578,0.050088,-3.3087e-05,0,-14.5,-9.3333,0
0.00015523,0,0,0,-14.5,-10,0
0.00015369,0.050108,-3.9588e-05,0,-14.25,-9.3333,0
0.00015309,0,0,0,-14.25,-10,0
0.00015146,0.050132,-4.657e-05,0,-14,-9.3333,0
0.00015081,0,0,0,-14,-10,0
0.00014908,0.050157,-5.4455e-05,0,-13.75,-9.3333,0
0.00014837,0,0,0,-13.75,-10,0
0.00014653,0.050186,-6.2599e-05,0,-13.5,-9.3333,0
0.00014575,0,0,0,-13.5,-10,0
0.00014381,0.050218,-7.1935e-05,0,-13.25,-9.3333,0
0.00014296,0,0,0,-13.25,-10,0
0.0001409,0.050253,-8.1523e-05,0,-13,-9.3333,0
0.00013994,0,0,0,-13,-10,0
0.00013779,0.050291,-9.3075e-05,0,-12.75,-9.3333,0
0.00013674,0,0,0,-12.75,-10,0
0.00013446,0.050334,-0.00010454,0,-12.5,-9.3333,0
0.00013325,0,0,0,-12.5,-10,0
0.0001309,0.05038,-0.00011873,0,-12.25,-9.3333,0
0.00012955,0,0,0,-12.25,-10,0
0.00012708,0.050431,-0.00013243,0,-12,-9.3333,0
0.0001255,0,0,0,-12,-10,0
0.000123,0.050486,-0.00015062,0,-11.75,-9.3333,0
0.00012119,0,0,0,-11.75,-10,0
0.00011865,0.050548,-0.00016804,0,-11.5,-9.3333,0
0.00011647,0,0,0,-11.5,-10,0
0.00011393,0.050613,-0.00019193,0,-11.25,-9.3333,0
0.00011137,0,0,0,-11.25,-10,0
0.00010915,0.050689,-0.00021541,0,-11,-9.3333,0
0.00010604,0,0,0,-11,-10,0
0.00010359,0.050762,-0.00024643,0,-10.75,-9.3333,0
9.9759e-05,0,0,0,-10.75,-10,0
9.896e-05,0.05086,-0.0002837,0,-10.5,-9.3333,0
9.4618e-05,0,0,0,-10.5,-10,0
9.1893e-05,0.05094,-0.00033099,0,-10.25,-9.3333,0
8.5863e-05,0,0,0,-10.25,-10,0
8.3679e-05,0.051044,-0.00037508,-2.1799e-24,-10,-9.3333,0
8.8104e-05,0,0,0,-10,-10,0
0.00018591,0.050001,5.2202e-06,0,-24.75,-8.6667,0
0.00018597,0.05,0,0,-25,-8.6667,0
0.00018579,0.050004,8.1282e-06,0,-24.5,-8.6667,0
0.00018565,0.050006,1.0493e-05,0,-24.25,-8.6667,0
0.00018547,0.05001,1.215e-05,0,-24,-8.6667,0
0.00018528,0.050014,1.3267e-05,0,-23.75,-8.6667,0
0.00018506,0.050018,1.3934e-05,0,-23.5,-8.6667,0
0.00018482,0.050022,1.4251e-05,0,-23.25,-8.6667,0
0.00018457,0.050027,1.4301e-05,0,-23,-8.6667,0
0.0001843,0.050032,1.4118e-05,0,-22.75,-8.6667,0
0.00018402,0.050037,1.38e-05,0,-22.5,-8.6667,0
0.00018372,0.050042,1.3328e-05,0,-22.25,-8.6667,0
0.00018341,0.050048,1.2812e-05,0,-22,-8.6667,0
0.00018308,0.050054,1.221e-05,0,-21.75,-8.6667,0
0.00018273,0.050059,1.155e-05,0,-21.5,-8.6667,0
0.00018236,0.050065,1.0812e-05,0,-21.25,-8.6667,0
0.00018197,0.050071,1.0056e-05,0,-21,-8.6667,0
0.00018156,0.050078,9.129e-06,0,-20.75,-8.6667,0
0.00018112,0.050084,8.1679e-06,0,-20.5,-8.6667,0
0.00018066,0.050091,7.045e-06,0,-20.25,-8.6667,0
0.00018017,0.050098,5.8183e-06,0,-20,-8.6667,0
0.00017966,0.050105,4.3837e-06,0,-19.75,-8.6667,0
0.00017911,0.050112,2.891e-06,0,-19.5,-8.6667,0
0.00017853,0.050119,1.1174e-06,0,-19.25,-8.6667,0
0.00017792,0.050127,-7.3843e-07,0,-19,-8.6667,0
0.00017726,0.050136,-2.9467e-06,0,-18.75,-8.6667,0
0.00017657,0.050144,-5.355e-06,0,-18.5,-8.6667,0
0.00017584,0.050153,-8.0517e-06,0,-18.25,-8.6667,0
0.00017506,0.050163,-1.1007e-05,0,-18,-8.6667,0
0.00017423,0.050173,-1.4436e-05,0,-17.75,-8.6667,0
0.00017335,0.050184,-1.8199e-05,0,-17.5,-8.6667,0
0.00017242,0.050195,-2.2362e-05,0,-17.25,-8.6667,0
0.00017143,0.050207,-2.6837e-05,0,-17,-8.6667,0
0.00017037,0.05022,-3.1832e-05,0,-16.75,-8.6667,0
0.00016925,0.050234,-3.7334e-05,0,-16.5,-8.6667,0
0.00016805,0.050249,-4.3422e-05,0,-16.25,-8.6667,0
0.00016678,0.050265,-4.9987e-05,0,-16,-8.6667,0
0.00016542,0.050282,-5.7259e-05,0,-15.75,-8.6667,0
0.00016399,0.050301,-6.5146e-05,0,-15.5,-8.6667,0
0.00016244,0.05032,-7.3862e-05,0,-15.25,-8.6667,0
0.0001608,0.050342,-8.3436e-05,0,-15,-8.6667,0
0.00015906,0.050365,-9.3891e-05,0,-14.75,-8.6667,0
0.0001572,0.05039,-0.00010507,0,-14.5,-8.6667,0
0.00015521,0.050417,-0.00011747,0,-14.25,-8.6667,0
0.00015309,0.050447,-0.00013072,0,-14,-8.6667,0
0.00015082,0.050478,-0.00014532,0,-13.75,-8.6667,0
0.00014843,0.050513,-0.00016063,0,-13.5,-8.6667,0
0.00014584,0.050549,-0.00017774,0,-13.25,-8.6667,0
0.00014311,0.050589,-0.00019577,0,-13,-8.6667,0
0.00014016,0.050632,-0.00021593,0,-12.75,-8.6667,0
0.00013707,0.050679,-0.00023674,0,-12.5,-8.6667,0
0.00013371,0.050728,-0.00026012,0,-12.25,-8.6667,0
0.00013021,0.050782,-0.00028441,0,-12,-8.6667,0
0.0001264,0.050838,-0.00031217,0,-11.75,-8.6667,0
0.00012246,0.0509,-0.00034063,0,-11.5,-8.6667,0
0.00011818,0.050964,-0.0003732,0,-11.25,-8.6667,0
0.00011386,0.051034,-0.00040698,0,-11,-8.6667,0
0.00010908,0.051104,-0.00044419,0,-10.75,-8.6667,0
0.00010459,0.051182,-0.00048686,0,-10.5,-8.6667,0
9.9315e-05,0.051255,-0.00052403,0,-10.25,-8.6667,0
9.4084e-05,0.051337,-0.00057571,0,-10,-8.6667,0
0.00018575,0.050001,8.7604e-07,0,-24.75,-8,0
0.00018578,0.05,0,0,-25,-8,0
0.00018569,0.050002,1.5759e-06,0,-24.5,-8,0
0.00018558,0.050004,2.0213e-06,0,-24.25,-8,0
0.00018544,0.050007,2.2839e-06,0,-24,-8,0
0.00018529,0.05001,2.3613e-06,0,-23.75,-8,0
0.00018511,0.050013,2.2073e-06,0,-23.5,-8,0
0.00018491,0.050017,1.8568e-06,0,-23.25,-8,0
0.00018469,0.050021,1.3374e-06,0,-23,-8,0
0.00018446,0.050025,6.4581e-07,0,-22.75,-8,0
0.00018421,0.05003,-1.3582e-07,0,-22.5,-8,0
0.00018395,0.050035,-1.0345e-06,0,-22.25,-8,0
0.00018367,0.050039,-1.9248e-06,0,-22,-8,0
0.00018337,0.050044,-2.9388e-06,0,-21.75,-8,0
0.00018305,0.05005,-3.9388e-06,0,-21.5,-8,0
0.00018271,0.050055,-5.0609e-06,0,-21.25,-8,0
0.00018235,0.050061,-6.1905e-06,0,-21,-8,0
0.00018197,0.050066,-7.5378e-06,0,-20.75,-8,0
0.00018157,0.050072,-8.9272e-06,0,-20.5,-8,0
0.00018115,0.050078,-1.058e-05,0,-20.25,-8,0
0.0001807,0.050084,-1.2343e-05,0,-20,-8,0
0.00018022,0.050091,-1.4353e-05,0,-19.75,-8,0
0.00017971,0.050097,-1.6446e-05,0,-19.5,-8,0
0.00017917,0.050104,-1.9006e-05,0,-19.25,-8,0
0.0001786,0.050112,-2.1749e-05,0,-19,-8,0
0.000178,0.050119,-2.4923e-05,0,-18.75,-8,0
0.00017736,0.050127,-2.8271e-05,0,-18.5,-8,0
0.00017668,0.050135,-3.2139e-05,0,-18.25,-8,0
0.00017596,0.050144,-3.6356e-05,0,-18,-8,0
0.0001752,0.050152,-4.1243e-05,0,-17.75,-8,0
0.00017439,0.050162,-4.6515e-05,0,-17.5,-8,0
0.00017352,0.050172,-5.2412e-05,0,-17.25,-8,0
0.00017261,0.050184,-5.8958e-05,0,-17,-8,0
0.00017163,0.050195,-6.635e-05,0,-16.75,-8,0
0.0001706,0.050208,-7.4331e-05,0,-16.5,-8,0
0.0001695,0.050221,-8.3052e-05,0,-16.25,-8,0
0.00016834,0.050236,-9.2422e-05,0,-16,-8,0
0.00016708,0.050251,-0.00010277,0,-15.75,-8,0
0.00016576,0.050267,-0.00011436,0,-15.5,-8,0
