Predicted p,Predicted U:0,Predicted U:1,Predicted U:2,Points:0,Points:1,Points:2
0.0002178486,0.049787328,1.2505334e-05,5.565210499999999e-23,-24.75,-9.3333,0.0
0.00023045819,-0.00021982833,-8.992036e-05,9.8929165e-23,-24.75,-10.0,0.0
0.00020679178,0.0500378,-3.6282698e-05,-2.3147072e-23,-25.0,-9.3333,0.0
0.00021578596,0.023250785,-2.153404e-05,1.2562301e-23,-25.0,-10.0,0.0
0.00022150823,0.049724482,-0.00017773302,-1.4966504e-23,-24.5,-9.3333,0.0
0.00021897886,-7.628184e-05,0.00014571566,-6.662679000000001e-23,-24.5,-10.0,0.0
0.00022338954,0.049740575,-1.4295452e-05,-3.0859178e-23,-24.25,-9.3333,0.0
0.00022761861,-0.00011979602,0.0002685138,-9.741801e-24,-24.25,-10.0,0.0
0.00022098061,0.0499209,0.00018657363,1.7649229e-23,-24.0,-9.3333,0.0
0.00022263927,7.854286e-05,-0.0003176171,1.6969520999999998e-23,-24.0,-10.0,0.0
0.00021204606,0.050043635,-2.3390632e-05,-6.006647e-23,-23.75,-9.3333,0.0
0.00022264788,0.00019540475,0.0003015421,-2.96903e-23,-23.75,-10.0,0.0
0.00020369678,0.049824856,0.00021045469,2.7228877999999997e-23,-23.5,-9.3333,0.0
0.00021255825,1.3993122e-06,-0.00022925436,4.0545986e-23,-23.5,-10.0,0.0
0.00021716066,0.05010066,0.00015535206,8.1822875e-23,-23.25,-9.3333,0.0
0.00021412226,0.00013187906,-0.0002907602,9.776410000000001e-24,-23.25,-10.0,0.0
0.00020795975,0.04996083,-1.9818894e-05,-3.5659618e-23,-23.0,-9.3333,0.0
0.00022284727,7.6152384e-05,-0.0003383893,6.963685399999999e-25,-23.0,-10.0,0.0
0.00023072869,0.04978309,1.688188e-05,5.771016e-23,-22.75,-9.3333,0.0
0.00022067568,-0.00012285961,1.8884195e-05,5.765985000000001e-23,-22.75,-10.0,0.0
0.00021853251,0.049833253,0.00033657684,4.5028360000000004e-23,-22.5,-9.3333,0.0
0.00021469468,2.6622089e-05,0.00014536502,-3.2746740000000005e-23,-22.5,-10.0,0.0
0.0002103803,0.04990913,-0.00020935279,2.5044188e-24,-22.25,-9.3333,0.0
0.00020160081,5.259551e-05,-6.72515e-05,8.008468e-23,-22.25,-10.0,0.0
0.00021328061,0.050235167,0.00030135317,-2.3046451e-23,-22.0,-9.3333,0.0
0.00021619828,-0.00029291213,0.0002902206,5.4124946e-23,-22.0,-10.0,0.0
0.00021260571,0.04980755,0.0002302113,-6.6013193e-23,-21.75,-9.3333,0.0
0.00021955138,-2.9217917e-05,0.000117050484,-5.8488754e-23,-21.75,-10.0,0.0
0.00021202254,0.04981132,2.828613e-05,6.929305e-23,-21.5,-9.3333,0.0
0.00021056173,-6.483961e-05,0.00027977373,2.6036500000000002e-23,-21.5,-10.0,0.0
0.00022588127,0.04992357,4.4273853e-05,-4.6291393e-23,-21.25,-9.3333,0.0
0.00021707865,-0.00016910856,7.9744495e-07,9.963422000000001e-23,-21.25,-10.0,0.0
0.00022213592,0.04998474,0.00022080308,-2.843388e-23,-21.0,-9.3333,0.0
0.00021868193,-3.896188e-06,0.00020302075,6.082653e-23,-21.0,-10.0,0.0
0.00021734125,0.04997342,0.00025732117,-5.0126822e-23,-20.75,-9.3333,0.0
0.00021489513,-7.015513e-05,-0.00029470166,5.1822996e-23,-20.75,-10.0,0.0
0.00021301769,0.04988883,0.00017290888,-3.5315763e-23,-20.5,-9.3333,0.0
0.00022068922,5.950965e-05,0.00017290423,3.0408580000000003e-23,-20.5,-10.0,0.0
0.00021951961,0.04975316,0.000111435074,4.6529717e-23,-20.25,-9.3333,0.0
0.00021007692,9.126437e-05,0.0001324208,-8.247469e-23,-20.25,-10.0,0.0
0.00021495955,0.05000885,-0.00017512462,5.242454e-24,-20.0,-9.3333,0.0
0.00021864222,-1.0041753e-05,0.00031399494,-9.590630000000001e-24,-20.0,-10.0,0.0
0.0002189588,0.050069742,0.0003341909,-7.811152e-23,-19.75,-9.3333,0.0
0.00021305741,-0.00016486424,3.3644494e-05,-4.3482657e-23,-19.75,-10.0,0.0
0.00020929272,0.049728516,0.00026799273,-1.18564406e-23,-19.5,-9.3333,0.0
0.00020753307,-1.6381964e-05,-0.00018321862,-7.40816e-23,-19.5,-10.0,0.0
0.00021427587,0.049696825,4.8599206e-05,3.9021453e-23,-19.25,-9.3333,0.0
0.00021590029,-0.0001224624,-5.1113777e-05,4.8915242e-23,-19.25,-10.0,0.0
0.00022292834,0.049878065,0.00019819057,4.7195844e-23,-19.0,-9.3333,0.0
0.00020670002,-0.00027494808,0.00014114357,-4.2416104e-23,-19.0,-10.0,0.0
0.0002167215,0.050024018,-0.00012200652,3.16648e-23,-18.75,-9.3333,0.0
0.00021034479,-0.00010132918,-0.00020488119,2.1781080000000002e-23,-18.75,-10.0,0.0
0.00021742482,0.049793057,0.00021924835,-1.9716499e-23,-18.5,-9.3333,0.0
0.00021133336,8.769991e-05,0.00013519451,-1.5709130000000003e-23,-18.5,-10.0,0.0
0.0002087084,0.050098,0.00034359947,7.591505e-24,-18.25,-9.3333,0.0
0.00021422261,0.00019583572,-0.000119043514,-2.8018017e-23,-18.25,-10.0,0.0
0.00021675568,0.049838547,4.9330643e-05,1.0246861400000001e-23,-18.0,-9.3333,0.0
0.00019995561,-2.5238842e-06,-0.00026496022,1.6846737e-23,-18.0,-10.0,0.0
0.0002170408,0.049945667,-0.00025381948,-2.8809658e-23,-17.75,-9.3333,0.0
0.00020590432,0.0001203407,-0.00030161557,1.5896368e-23,-17.75,-10.0,0.0
0.00020465408,0.050291516,-0.00016424726,-1.632369e-23,-17.5,-9.3333,0.0
0.00019583161,-3.8354658e-05,8.186298e-05,8.6715863e-23,-17.5,-10.0,0.0
0.0002132061,0.049717553,7.873215e-05,-3.4965344999999997e-23,-17.25,-9.3333,0.0
0.00020583296,5.6390185e-05,-0.00023169862,6.48169e-23,-17.25,-10.0,0.0
0.00021014143,0.04994954,0.0002381606,2.6543592e-23,-17.0,-9.3333,0.0
0.00020811817,-0.00018142792,-8.625048e-05,-2.2831238e-23,-17.0,-10.0,0.0
0.00020051886,0.050179742,0.00027897954,-8.561198e-24,-16.75,-9.3333,0.0
0.00020385957,0.00011431519,3.7638238e-06,5.618710000000001e-23,-16.75,-10.0,0.0
0.00020515281,0.050194442,-0.00013720617,1.6604197e-23,-16.5,-9.3333,0.0
0.00021138455,0.00012053299,0.00012008229,-9.866706e-23,-16.5,-10.0,0.0
0.00020406223,0.049978267,-6.833766e-05,-2.0685839e-23,-16.25,-9.3333,0.0
0.00018821984,0.0003298656,2.8102659e-05,-5.336345000000001e-23,-16.25,-10.0,0.0
0.00019234375,0.050248645,-5.134588e-05,1.2907531000000001e-24,-16.0,-9.3333,0.0
0.00021335218,-1.0713367e-05,-0.00047059194,-1.28642135e-23,-16.0,-10.0,0.0
0.0002037905,0.050138734,-0.00024619047,2.4760848e-23,-15.75,-9.3333,0.0
0.00019271638,-0.0002114824,0.00026141014,4.6824764e-23,-15.75,-10.0,0.0
0.00018907577,0.04989765,-0.00038759806,3.8926512e-23,-15.5,-9.3333,0.0
0.00019656791,0.00011302717,2.0944513e-05,1.7494133e-23,-15.5,-10.0,0.0
0.00020940996,0.050019164,-4.1603576e-05,-1.6632040000000002e-23,-15.25,-9.3333,0.0
0.00020451364,0.00023236289,-0.00022219057,2.2677491999999998e-23,-15.25,-10.0,0.0
0.00020019476,0.049974438,-0.00016451301,-1.6167483e-24,-15.0,-9.3333,0.0
0.00019312686,0.0002899496,-0.0004011693,-2.8542187e-23,-15.0,-10.0,0.0
0.00019859347,0.05022782,-0.00027493932,-5.879561e-23,-14.75,-9.3333,0.0
0.00019045526,-6.430177e-05,0.00011207652,-2.7818113e-23,-14.75,-10.0,0.0
0.0002033022,0.050094493,-0.00010347529,-3.2402871999999997e-23,-14.5,-9.3333,0.0
0.00019739171,0.00010618009,0.0004397598,2.8603465e-24,-14.5,-10.0,0.0
0.00019442049,0.050143097,-2.195267e-05,2.4429393999999998e-23,-14.25,-9.3333,0.0
0.00018974171,1.3738871e-05,-4.1272957e-05,8.683705e-24,-14.25,-10.0,0.0
0.00020567322,0.050245054,0.00024945266,2.3965342e-24,-14.0,-9.3333,0.0
0.00018638893,-8.4124506e-05,4.47731e-05,4.339775e-23,-14.0,-10.0,0.0
0.00018718437,0.050203126,1.2346984e-05,-2.3466403e-23,-13.75,-9.3333,0.0
