Predicted p,Predicted U:0,Predicted U:1,Predicted U:2,Points:0,Points:1,Points:2
0.00021045927,0.04999406,0.00011524698,2.97576e-23,-24.75,-9.3333,0.0
0.0002277721,-0.00012964668,-0.00022990117,7.9816315e-23,-24.75,-10.0,0.0
0.00020516699,0.049933486,-0.00026944652,-4.1297083e-23,-25.0,-9.3333,0.0
0.00019979342,0.023147475,-7.638661e-05,-1.0685897e-23,-25.0,-10.0,0.0
0.00022183306,0.04967715,0.000112760696,1.7664356e-23,-24.5,-9.3333,0.0
0.00021138455,6.8540685e-06,-0.00063732127,-7.6195835e-23,-24.5,-10.0,0.0
0.00021459084,0.04967965,-0.00034675212,8.9160215e-26,-24.25,-9.3333,0.0
0.00021811268,0.00012970297,-0.00030486006,-2.107416e-23,-24.25,-10.0,0.0
0.00021691664,0.04989104,0.00014570283,-2.5681878e-23,-24.0,-9.3333,0.0
0.00022451834,0.00028295885,-1.3161218e-05,-6.1030319999999995e-24,-24.0,-10.0,0.0
0.00022041627,0.049828045,0.00060864864,-3.8336923e-23,-23.75,-9.3333,0.0
0.00022043238,-4.75673e-07,-6.877235e-06,-1.4811551e-23,-23.75,-10.0,0.0
0.00020470809,0.050015625,0.0001146188,-2.8630274e-23,-23.5,-9.3333,0.0
0.00021460684,2.7002534e-05,-0.00033115502,1.0143191000000001e-22,-23.5,-10.0,0.0
0.00022267879,0.049859833,0.000212349,7.457429000000001e-23,-23.25,-9.3333,0.0
0.00021913344,9.8473276e-05,-9.698473e-06,1.06865914e-23,-23.25,-10.0,0.0
0.00019946569,0.050077863,-0.00020203076,-3.9970510000000006e-23,-23.0,-9.3333,0.0
0.00023122357,-0.00020179711,-4.0879007e-05,7.495643e-23,-23.0,-10.0,0.0
0.00022847902,0.04997283,-0.00019292344,9.7862184e-23,-22.75,-9.3333,0.0
0.00021359106,0.00021050964,8.806249e-05,-8.312145e-24,-22.75,-10.0,0.0
0.00020617846,0.050037235,0.00041949088,4.6239142e-23,-22.5,-9.3333,0.0
0.00022346037,0.0003093623,0.0002558038,3.1225865999999997e-23,-22.5,-10.0,0.0
0.00022898072,0.049903393,-0.00024861094,-2.4724245e-23,-22.25,-9.3333,0.0
0.00020046244,0.00028527924,0.00052069756,6.077829000000001e-23,-22.25,-10.0,0.0
0.00021196123,0.050021186,-5.4225326e-05,6.8929025e-24,-22.0,-9.3333,0.0
0.00021496417,-0.00027668616,0.00020089699,1.2021180000000001e-23,-22.0,-10.0,0.0
0.00020903943,0.04996477,1.3899989e-06,-7.724508000000001e-23,-21.75,-9.3333,0.0
0.00022140285,4.950352e-05,-0.00070011336,-6.145111e-23,-21.75,-10.0,0.0
0.00022362445,0.049729526,0.0004521124,1.1427823e-22,-21.5,-9.3333,0.0
0.00020298951,-3.338745e-05,9.0074725e-05,-1.8181918999999998e-23,-21.5,-10.0,0.0
0.00021238727,0.049744166,-0.00023931186,-3.4666764e-23,-21.25,-9.3333,0.0
0.00022419622,-8.9362555e-05,-2.0051142e-05,7.078112e-23,-21.25,-10.0,0.0
0.00021396902,0.049824603,-0.0001720672,-5.2840050000000005e-23,-21.0,-9.3333,0.0
0.00022409289,0.00030676252,-0.00024917326,3.0175381e-24,-21.0,-10.0,0.0
0.00020877116,0.049931318,-0.00015632994,-8.7858254e-23,-20.75,-9.3333,0.0
0.00022153575,0.00015237881,0.0004035472,3.3100160000000004e-23,-20.75,-10.0,0.0
0.0002193824,0.04999673,-0.00020171283,-1.8429684e-24,-20.5,-9.3333,0.0
0.00021995217,0.00021191873,-0.00031603593,-2.0530477e-23,-20.5,-10.0,0.0
0.00021504567,0.049924675,-5.4189004e-05,1.0068036e-23,-20.25,-9.3333,0.0
0.00022763429,-0.00017168967,-1.5575439e-05,-1.2391976000000002e-22,-20.25,-10.0,0.0
0.00021658506,0.049719125,0.00011132471,-3.6288763e-23,-20.0,-9.3333,0.0
0.00021802563,-5.0100265e-05,-3.2819342e-05,8.1605326e-24,-20.0,-10.0,0.0
0.00021271409,0.050053097,0.00032673695,-6.6077665e-23,-19.75,-9.3333,0.0
0.0002147487,1.4823745e-05,0.00024284702,-7.3808275e-23,-19.75,-10.0,0.0
0.00021147814,0.049927518,-0.00023360504,-1.4723679e-23,-19.5,-9.3333,0.0
0.00020850424,5.6831166e-05,-0.00018245308,-5.970221000000001e-23,-19.5,-10.0,0.0
0.00021127496,0.049663626,1.6052276e-05,-5.3690757e-24,-19.25,-9.3333,0.0
0.0002286145,-0.00033625728,-0.00031747716,7.241677000000001e-23,-19.25,-10.0,0.0
