Predicted p,Predicted U:0,Predicted U:1,Predicted U:2,Points:0,Points:1,Points:2
0.00020030342,0.049998187,1.1544034e-06,-5.809626e-24,-24.75,-9.3333,0
0.00016236588,1.289014e-12,-2.3097542e-05,-1.7428146e-23,-24.75,-10.0,0
0.00020219755,0.05,1.4120713e-05,4.8597618e-23,-25.0,-9.3333,0
0.0001599196,0.023084,8.357922e-06,2.7781370000000005e-23,-25.0,-10.0,0
0.00017586566,0.049998596,1.4460587e-05,-2.4469330000000002e-23,-24.5,-9.3333,0
0.0001950222,1.2194985e-12,-2.1053173e-05,-3.577738e-23,-24.5,-10.0,0
0.00021729709,0.049996085,6.5570202e-06,-5.735168e-23,-24.25,-9.3333,0
0.00014349166,3.1303918e-12,7.4761338e-06,-7.045515000000001e-23,-24.25,-10.0,0
0.00019145744,0.049993854,2.814547e-05,-6.5922215e-23,-24.0,-9.3333,0
0.00019538132,2.2794544e-12,3.202239e-05,-3.9994970000000005e-23,-24.0,-10.0,0
0.00020810602,0.04999122,3.1713505e-05,1.0094264e-23,-23.75,-9.3333,0
0.00015226167,5.5905454e-13,1.9379746e-05,-2.4870512e-23,-23.75,-10.0,0
0.00017409277,0.049988262,9.881653e-06,-3.1332798e-23,-23.5,-9.3333,0
0.00020760053,2.89712e-12,-2.4681693e-05,-5.498045e-24,-23.5,-10.0,0
0.00020418543,0.04998502,1.3741323e-05,-5.3499966e-23,-23.25,-9.3333,0
0.0002257125,-2.8686498e-12,8.1361795e-06,4.6839632e-23,-23.25,-10.0,0
0.00016804111,0.04998154,3.4482146e-05,-4.2937787e-23,-23.0,-9.3333,0
0.00020261938,-1.9825634e-12,-3.0245807e-05,2.8172230000000005e-23,-23.0,-10.0,0
0.00017694406,0.04997809,2.5183661e-05,-3.1306494e-23,-22.75,-9.3333,0
0.00016626298,2.8038058e-12,-3.0325393e-05,1.9650462e-23,-22.75,-10.0,0
0.00016506888,0.049974423,3.1714575e-05,1.8144596e-23,-22.5,-9.3333,0
0.00019501182,-1.9842253e-12,-2.0535848e-05,-3.1887878e-23,-22.5,-10.0,0
0.00021351161,0.04997073,4.8419606e-05,-6.4156985e-24,-22.25,-9.3333,0
0.00019211021,-1.3304358e-12,-9.580897e-06,-1.9060293e-23,-22.25,-10.0,0
0.00011960222,0.049966928,3.4403944e-05,-4.3625143999999997e-23,-22.0,-9.3333,0
0.00018005693,-1.4271084e-12,-4.255562e-07,6.639003000000001e-23,-22.0,-10.0,0
0.00017473886,0.04996314,3.7889113e-05,6.467448000000001e-23,-21.75,-9.3333,0
0.00016311905,-2.984911e-12,1.7436105e-05,1.7412066e-23,-21.75,-10.0,0
0.00018158335,0.04995953,3.2698656e-05,-5.1693336e-23,-21.5,-9.3333,0
0.0001489722,-2.6867883e-12,-1.0959047e-05,-3.43286e-23,-21.5,-10.0,0
0.00014339479,0.049955744,2.1183034e-05,-4.3777047e-23,-21.25,-9.3333,0
0.00017254529,1.887844e-12,2.3472414e-05,8.972491e-24,-21.25,-10.0,0
0.0001755884,0.0499521,2.0097053e-05,3.946387e-24,-21.0,-9.3333,0
0.00023059241,1.9304593e-12,-1.9128784e-06,7.80581e-25,-21.0,-10.0,0
0.0002157555,0.049948536,1.997151e-05,-3.6174712e-23,-20.75,-9.3333,0
0.00015572873,1.625252e-12,6.8140507e-06,-3.777697e-24,-20.75,-10.0,0
0.00015693373,0.04994517,1.0229825e-05,-7.525058e-24,-20.5,-9.3333,0
0.00017732765,-2.8538422e-12,-2.2515684e-05,-3.3908650000000006e-23,-20.5,-10.0,0
