Predicted p,Predicted U:0,Predicted U:1,Predicted U:2,Points:0,Points:1,Points:2
0.00022029555,0.04999867,-1.2487493e-05,1.8175581999999998e-23,-24.75,-9.3333,0
0.00014632329,3.5767916e-13,4.3412005e-05,1.3091456e-23,-24.75,-10.0,0
0.0002289072,0.05,1.8431048e-05,-4.7336703e-25,-25.0,-9.3333,0
0.00012748959,0.023084,2.0433916e-05,8.836706e-24,-25.0,-10.0,0
0.00015507979,0.04999891,-5.7059806e-06,-3.735139e-23,-24.5,-9.3333,0
0.00018122661,3.3839424e-13,3.0221941e-05,-7.394694e-24,-24.5,-10.0,0
0.00022157359,0.04999633,2.6087262e-05,1.4341869999999999e-24,-24.25,-9.3333,0
0.00015569889,8.6861074e-13,-1.1385884e-05,1.2395491e-23,-24.25,-10.0,0
0.00018523262,0.04999443,3.081473e-05,1.8630850000000002e-23,-24.0,-9.3333,0
0.00018261203,6.32501e-13,-3.8106067e-05,8.676713e-25,-24.0,-10.0,0
0.00021997807,0.049992107,3.1829935e-05,-1.4116496e-23,-23.75,-9.3333,0
0.00014730419,1.5513285e-13,-1.7172424e-06,-2.7654295e-23,-23.75,-10.0,0
0.00015357649,0.049989842,4.353255e-05,1.9621457e-23,-23.5,-9.3333,0
0.0002151652,8.038778e-13,5.276106e-05,2.5414902e-23,-23.5,-10.0,0
0.00022616208,0.04998718,8.088884e-05,1.6920044e-23,-23.25,-9.3333,0
0.00022566164,-7.959744e-13,-2.7433722e-05,1.8199084e-23,-23.25,-10.0,0
0.00016009601,0.049984954,3.5441524e-05,-1.5935874e-23,-23.0,-9.3333,0
0.00020385426,-5.5013286e-13,8.242816e-06,-3.0274588000000002e-24,-23.0,-10.0,0
0.00017674342,0.04998259,8.0103055e-06,-3.5935075e-23,-22.75,-9.3333,0
0.00018609436,7.7800266e-13,5.1121107e-05,-2.4764174000000002e-24,-22.75,-10.0,0
0.0001649717,0.049980257,1.7203827e-05,1.5476176e-23,-22.5,-9.3333,0
0.00018701446,-5.505839e-13,2.3577311e-05,5.8110650000000005e-25,-22.5,-10.0,0
0.00022822771,0.049978312,-2.1019398e-05,-3.054222e-23,-22.25,-9.3333,0
0.00018658249,-3.6918038e-13,2.245795e-05,-4.0211408e-23,-22.25,-10.0,0
0.00011221172,0.049976468,3.725318e-05,-5.5654452e-24,-22.0,-9.3333,0
0.00020446093,-3.9599574e-13,2.133203e-05,-1.8195752e-23,-22.0,-10.0,0
0.00018078946,0.049975064,3.796199e-05,-9.423619e-24,-21.75,-9.3333,0
0.00016225474,-8.2824025e-13,7.402501e-06,-7.317397999999999e-24,-21.75,-10.0,0
0.00018287734,0.049973726,3.8110738e-06,7.374953e-24,-21.5,-9.3333,0
0.00015166127,-7.455217e-13,-1.6551669e-05,7.241516e-24,-21.5,-10.0,0
0.00017381714,0.049972683,2.2229986e-05,-3.159545e-23,-21.25,-9.3333,0
0.00016216288,5.238414e-13,-1.9090134e-05,-2.6620585e-24,-21.25,-10.0,0
